Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,1000,H,Ecto,37966.7
93898.5,1,10000,H,Ecto,1.2898e+08
93898.5,1,1000,H,Endo,9.21445e+06
93898.5,1,10000,H,Endo,1.24937e+10
93898.5,1,1000,O,Ecto,1.37491e+07
93898.5,1,10000,O,Ecto,4.19729e+08
93898.5,1,1000,O,Endo,1.83958e+08
93898.5,1,10000,O,Endo,4.34183e+08
93898.5,1,1000,C,Ecto,1.87185e+06
93898.5,1,10000,C,Ecto,2.04389e+08
26501.5,2,100,H,Ecto,400720
26501.5,2,1000,H,Ecto,1.41777e+07
26501.5,2,10000,H,Ecto,328914
26501.5,2,100,H,Endo,2.27831e+06
26501.5,2,1000,H,Endo,6.24541e+08
26501.5,2,10000,H,Endo,1.2116e+06
26501.5,2,1000,O,Ecto,1.53775e+06
26501.5,2,100,O,Endo,237726
26501.5,2,1000,O,Endo,2.60306e+08
26501.5,2,10000,O,Endo,171408
26501.5,2,100,C,Ecto,302091
26501.5,2,1000,C,Ecto,2.00057e+06
26501.5,2,10000,C,Ecto,922066
26501.5,2,10000,C,Endo,194.41
81987.1,2,1000,H,Ecto,2.2661e+06
81987.1,2,10000,H,Ecto,80672.2
81987.1,2,1000,H,Endo,2.2439e+07
81987.1,2,10000,H,Endo,2.47828e+07
81987.1,2,1000,O,Ecto,136471
81987.1,2,10000,O,Ecto,4431.86
81987.1,2,1000,O,Endo,3.26324e+06
81987.1,2,10000,O,Endo,2.40597e+06
81987.1,2,1000,C,Ecto,453206
81987.1,2,10000,C,Ecto,195965
81987.1,2,10000,C,Endo,95726.2
4895.17,2,100,H,Ecto,5.19099e+07
4895.17,2,1000,H,Ecto,2.30034e+06
4895.17,2,10000,H,Ecto,150640
4895.17,2,100,H,Endo,1.32466e+09
4895.17,2,1000,H,Endo,2.21509e+09
4895.17,2,10000,H,Endo,4.93181e+06
4895.17,2,1000,O,Ecto,1.55853e+07
4895.17,2,100,O,Endo,1.42775e+08
4895.17,2,1000,O,Endo,2.24067e+10
4895.17,2,10000,O,Endo,857.033
4895.17,2,100,C,Ecto,1.37167e+07
4895.17,2,1000,C,Ecto,8.30987e+06
4895.17,2,10000,C,Ecto,3.36762e+07
8727.34,2,100,H,Ecto,3.13477e+06
8727.34,2,1000,H,Ecto,159828
8727.34,2,10000,H,Ecto,9039.09
8727.34,2,100,H,Endo,3.2212e+07
8727.34,2,1000,H,Endo,1.06469e+08
8727.34,2,10000,H,Endo,392602
8727.34,2,1000,O,Ecto,1.29077e+06
8727.34,2,100,O,Endo,2.81795e+07
8727.34,2,1000,O,Endo,1.03582e+09
8727.34,2,100,C,Ecto,280159
8727.34,2,1000,C,Ecto,1.49488e+06
8727.34,2,10000,C,Ecto,3.95862e+06
2533.9,2,10,H,Ecto,0.755944
2533.9,2,100,H,Ecto,6.44192e+06
2533.9,2,1000,H,Ecto,143307
2533.9,2,10000,H,Ecto,95.5007
2533.9,2,100,H,Endo,3.1748e+08
2533.9,2,1000,H,Endo,5.57032e+08
2533.9,2,10000,H,Endo,93974.4
2533.9,2,100,O,Ecto,8.6274e+07
2533.9,2,1000,O,Ecto,1.15033e+07
2533.9,2,100,O,Endo,3.06091e+08
2533.9,2,1000,O,Endo,2.37831e+09
2533.9,2,100,C,Ecto,5.12567e+08
2533.9,2,1000,C,Ecto,8.21939e+07
2533.9,2,10000,C,Ecto,4.42136e+07
886.386,2,10,H,Ecto,339.703
886.386,2,100,H,Ecto,661378
886.386,2,1000,H,Ecto,372.726
886.386,2,100,H,Endo,3.07636e+08
886.386,2,1000,H,Endo,2.68511e+08
886.386,2,100,O,Ecto,7.38166e+07
886.386,2,1000,O,Ecto,3.04677e+07
886.386,2,100,O,Endo,8.78718e+06
886.386,2,1000,O,Endo,2.64103e+07
886.386,2,100,C,Ecto,6.17897e+08
886.386,2,1000,C,Ecto,425541
886.386,2,10000,C,Ecto,65582.5
469.869,2,10,H,Ecto,1.55162e+07
469.869,2,100,H,Ecto,9.95372e+07
469.869,2,1000,H,Ecto,376.304
469.869,2,100,H,Endo,8.97882e+09
469.869,2,1000,H,Endo,8.2044e+09
469.869,2,10,O,Ecto,2.76023
469.869,2,100,O,Ecto,3.67087e+09
469.869,2,1000,O,Ecto,2.29847e+09
469.869,2,100,O,Endo,3.31868e+08
469.869,2,1000,O,Endo,8.70836e+07
469.869,2,100,C,Ecto,2.01026e+10
469.869,2,1000,C,Ecto,862829
2524.23,2,1,H,Ecto,10247.6
2524.23,2,10,H,Ecto,1.23349e+08
2524.23,2,100,H,Ecto,1.74989e+09
