Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	30	6	0.00189753	8900	9300	8000	8300
0	1	0	41	6	0.00189753	8900	9300	8000	8300
0	2	0	42	6	0.00189934	8900	9300	8000	8300
0	3	0	37	5	0.00158278	9000	9300	8000	8300
0	4	0	44	5	0.00158278	9000	9300	8000	8300
0	5	0	47	7	0.00221659	9000	9300	7200	8300
0	6	0	39	7	0.002218	8700	9300	7200	8300
0	7	0	46	8	0.00253245	8700	9300	7200	8300
0	8	0	44	9	0.0028445	8700	9300	7000	8300
0	9	0	47	11	0.00347881	8700	9300	7200	8300
0	10	0	51	13	0.00410742	8700	9300	7100	8300
0	11	0	47	15	0.00474083	8900	9300	6900	8300
0	12	0	56	13	0.00410872	8900	9300	6900	8300
0	13	0	68	13	0.00411262	8800	9300	6900	8300
0	14	0	64	13	0.00411392	8900	9300	6900	8300
0	15	0	61	13	0.00411523	8800	9700	6700	8300
0	16	0	71	13	0.00411653	8800	9700	6700	8300
0	17	0	80	15	0.00475135	8500	9700	6700	8300
0	18	0	89	18	0.00570162	8500	9800	6700	8300
0	19	0	77	19	0.00601647	8500	9700	6700	8300
0	20	0	93	23	0.00727848	8500	9700	6700	8300
0	21	0	103	29	0.00918012	8500	9800	6400	8300
0	22	0	123	34	0.0107629	8500	9800	6400	8300
0	23	0	139	41	0.0129829	8500	9700	6400	8300
0	24	0	172	47	0.0148828	8400	9900	6400	8300
0	25	0	207	51	0.0161648	8400	9700	6400	8300
0	26	0	225	59	0.0187005	8100	9700	6300	8300
0	27	0	251	65	0.0206022	8200	9900	6300	8300
0	28	0	279	64	0.0202981	8200	9900	6200	8300
0	29	0	280	71	0.0225111	8200	9900	6100	8300
0	30	0	327	78	0.0247619	8200	9900	6100	8300
0	31	0	374	86	0.0273189	8200	10100	6100	8300
0	32	0	424	95	0.0301875	8200	10100	6000	8300
0	33	0	506	109	0.0346692	8200	10100	5900	8300
0	34	0	555	129	0.0411746	8200	10100	5900	8300
0	35	0	576	139	0.04448	8000	10100	5900	8300
0	36	0	683	157	0.0503366	8000	10100	5900	8300
0	37	0	810	170	0.0545746	7700	10100	5900	8300
0	38	0	896	183	0.0589372	7700	10100	5900	8300
0	39	0	979	200	0.0647249	7700	10200	5900	8300
0	40	0	1065	213	0.0690661	7700	10300	5900	8300
0	41	0	1133	218	0.0709404	7600	10300	5900	8300
0	42	0	1221	240	0.0783034	7600	10300	5900	8300
0	43	0	1388	253	0.0827609	7600	10300	5900	8300
0	44	0	1477	273	0.0894789	7600	10500	5600	8300
0	45	0	1680	297	0.0974729	7500	10800	5600	8300
0	46	0	1753	310	0.10194	7500	10800	5600	8300
0	47	0	1862	327	0.10785	7300	10800	5600	8300
0	48	0	2015	337	0.111258	7300	10400	5600	8300
0	49	0	2087	347	0.114559	7300	10300	5600	8300
0	50	0	2188	361	0.119299	7300	10400	5600	8300
0	51	0	2260	375	0.124131	7300	10700	5600	8300
0	52	0	2301	379	0.125663	7300	10700	5600	8300
0	53	0	2373	384	0.127575	7300	10700	5600	8300
0	54	0	2429	400	0.133023	7200	10700	5600	8300
0	55	0	2597	411	0.137	7200	10700	5600	8300
0	56	0	2574	406	0.135695	7200	10700	5600	8300
0	57	0	2691	414	0.138926	7200	10700	5700	8300
0	58	0	2821	426	0.143531	7200	10700	5600	8300
0	59	0	3003	432	0.145897	7200	10700	5600	8300
0	60	0	3085	438	0.148676	7200	10700	5600	8300
0	61	0	3192	445	0.151618	7200	10700	5600	8300
