Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	30	6	0.00189753	8900	9300	8000	8300
0	1	0	46	7	0.00221379	8900	9300	8000	8300
0	2	0	45	8	0.00253245	8900	9300	8000	8300
0	3	0	40	8	0.00253245	8900	9300	8000	8300
0	4	0	38	7	0.00221589	8900	9300	8000	8300
0	5	0	31	7	0.00221659	8900	9300	7900	8300
0	6	0	39	8	0.00253485	8900	9300	7900	8300
0	7	0	45	8	0.00253245	8900	9300	7900	8300
0	8	0	52	8	0.00252845	8900	9300	7900	8300
0	9	0	54	9	0.0028463	8900	9300	7900	8300
0	10	0	51	8	0.00252765	8900	9300	7900	8300
0	11	0	47	8	0.00252845	8900	9300	7800	8300
0	12	0	56	9	0.0028445	8900	9300	7800	8300
0	13	0	60	10	0.00316356	8900	9300	7800	8300
0	14	0	64	9	0.0028481	8900	9300	7800	8300
0	15	0	51	9	0.002849	8900	9300	7800	8300
0	16	0	72	11	0.00348322	8900	9300	7800	8300
0	17	0	65	11	0.00348432	8900	9300	7800	8300
0	18	0	65	11	0.00348432	8900	9300	7800	8300
0	19	0	57	12	0.00379987	8900	9300	7800	8300
0	20	0	58	13	0.00411392	8900	9300	7800	8300
0	21	0	68	13	0.00411523	8900	9300	7800	8300
0	22	0	70	13	0.00411523	8900	9400	7700	8300
0	23	0	77	15	0.00474984	8900	9400	7400	8300
0	24	0	61	16	0.0050665	8900	9300	7700	8300
0	25	0	70	14	0.0044374	8700	9300	7500	8300
0	26	0	82	17	0.00538827	8700	9400	7500	8300
0	27	0	97	18	0.00570523	8600	9400	7400	8300
0	28	0	94	16	0.00507453	8600	9400	7400	8300
0	29	0	113	18	0.00570704	8600	9400	7400	8300
0	30	0	114	16	0.00507936	8600	9400	7400	8300
0	31	0	104	18	0.00571792	8600	9400	7400	8300
0	32	0	104	21	0.00667302	8200	9400	7300	8300
0	33	0	104	21	0.00667939	8200	9400	7300	8300
0	34	0	129	27	0.00861794	8200	9400	7200	8300
0	35	0	127	28	0.00896	8200	9500	7200	8300
0	36	0	153	27	0.00865662	8200	9500	7300	8300
0	37	0	137	31	0.00995185	8200	9500	7300	8300
0	38	0	143	35	0.0112721	8200	9600	7200	8300
0	39	0	165	40	0.012945	8200	9500	7200	8300
0	40	0	198	45	0.0145914	8200	9500	7200	8300
0	41	0	245	45	0.0146437	8200	9500	7200	8300
0	42	0	292	48	0.0156607	8100	9500	7200	8300
0	43	0	303	54	0.0176644	8200	9700	7100	8300
0	44	0	326	58	0.0190102	8200	9700	7100	8300
0	45	0	356	67	0.0219888	8200	9700	6900	8300
0	46	0	380	75	0.0246629	8200	9700	6900	8300
0	47	0	391	83	0.0273747	8200	9800	6800	8300
0	48	0	465	88	0.0290525	8200	9700	6800	8300
0	49	0	520	96	0.0316936	8000	9700	6800	8300
0	50	0	562	109	0.0360212	8200	9800	6700	8300
0	51	0	597	118	0.0390599	8200	9800	6600	8300
0	52	0	658	114	0.0377984	8200	9800	6600	8300
0	53	0	696	128	0.0425249	7900	10000	6600	8300
0	54	0	731	130	0.0432325	7900	10000	6600	8300
0	55	0	795	138	0.046	7900	9800	6600	8300
0	56	0	826	142	0.0474599	7700	9800	6700	8300
0	57	0	852	155	0.0520134	7700	9900	6500	8300
0	58	0	960	155	0.0522237	7700	9900	6500	8300
0	59	0	1025	161	0.0543735	7700	9800	6500	8300
0	60	0	1080	176	0.059742	7600	9900	6400	8300
0	61	0	1154	182	0.0620102	7600	10000	6400	8300
0	62	0	1206	192	0.0655962	7500	10200	6400	8300
0	63	0	1277	198	0.0679245	7500	10200	6400	8300
0	64	0	1340	206	0.0711818	7500	10200	6400	8300
0	65	0	1394	212	0.0736111	7500	10100	6400	8300
0	66	0	1460	222	0.077541	7500	10200	6400	8300
0	67	0	1504	229	0.0803791	7500	10200	6300	8300
0	68	0	1556	240	0.0846561	7500	10200	6100	8300
0	69	0	1596	245	0.086695	7500	10300	6100	8300
0	70	0	1652	251	0.0890071	7500	10300	6100	8300
0	71	0	1684	262	0.0932053	7500	10300	6100	8300
0	72	0	1760	269	0.0960029	7500	10300	6000	8300
0	73	0	1786	280	0.100466	7500	10300	6000	8300
0	74	0	1857	283	0.101872	7500	10300	6000	8300
0	75	0	1991	294	0.106022	7500	10500	6000	8300
0	76	0	1976	294	0.106291	7500	10500	6000	8300
0	77	0	2080	302	0.109341	7400	10500	6000	8300
0	78	0	2179	309	0.112078	7400	10500	6000	8300
0	79	0	2352	318	0.115678	7400	10500	6000	8300
0	80	0	2337	327	0.119169	7400	10500	6000	8300
0	81	0	2428	331	0.120759	7400	10500	6000	8300
0	82	0	2466	336	0.122852	7400	10500	6100	8300
0	83	0	2553	337	0.123534	7400	10500	6100	8300
0	84	0	2621	349	0.128167	7400	10500	6000	8300
0	85	0	2695	357	0.131298	7200	10500	5800	8300
0	86	0	2706	370	0.13628	7200	10500	5900	8300
0	87	0	2765	371	0.136699	7300	10500	5700	8300
0	88	0	2808	374	0.138058	7300	10500	5700	8300
0	89	0	2907	383	0.141381	7300	10700	5700	8300
0	90	0	2988	387	0.14291	7300	10700	5700	8300
0	91	0	3005	401	0.148299	7300	10700	5700	8300
0	92	0	3036	409	0.151369	7300	10700	5600	8300
0	93	0	3090	414	0.15339	7300	10700	5600	8300
