Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,1000,H,Ecto,4.09529e+06
93898.5,1,10000,H,Ecto,6.96192e+06
93898.5,1,1000,H,Endo,1.87043e+07
93898.5,1,10000,H,Endo,3.37239e+08
93898.5,1,1000,O,Ecto,692251
93898.5,1,10000,O,Ecto,1.89743e+07
93898.5,1,1000,O,Endo,1.7047e+07
93898.5,1,10000,O,Endo,7.46429e+06
93898.5,1,1000,C,Ecto,425130
93898.5,1,10000,C,Ecto,1.35718e+07
81987.1,2,1000,H,Ecto,6.31438e+06
81987.1,2,10000,H,Ecto,4117.3
81987.1,2,1000,H,Endo,1.14005e+07
81987.1,2,10000,H,Endo,910873
81987.1,2,1000,O,Ecto,78278.2
81987.1,2,10000,O,Ecto,1943.47
81987.1,2,1000,O,Endo,1.72306e+06
81987.1,2,10000,O,Endo,131323
81987.1,2,100,C,Ecto,5737.08
81987.1,2,1000,C,Ecto,40816.3
81987.1,2,10000,C,Ecto,63479.5
81987.1,2,10000,C,Endo,59.4624
4895.17,2,100,H,Ecto,4.66915e+07
4895.17,2,1000,H,Ecto,7.31187e+07
4895.17,2,10000,H,Ecto,420050
4895.17,2,100,H,Endo,1.23878e+09
4895.17,2,1000,H,Endo,3.43453e+09
4895.17,2,10000,H,Endo,2.20048e+08
4895.17,2,100,O,Ecto,9.40473e+06
4895.17,2,1000,O,Ecto,1.19047e+07
4895.17,2,100,O,Endo,4.58975e+08
4895.17,2,1000,O,Endo,1.06699e+10
4895.17,2,100,C,Ecto,1.63951e+07
4895.17,2,1000,C,Ecto,3.60102e+08
4895.17,2,10000,C,Ecto,3.24003e+08
32453.1,2,1000,H,Ecto,9.8758e+06
32453.1,2,10000,H,Ecto,16976.4
32453.1,2,1000,H,Endo,7.0396e+07
32453.1,2,10000,H,Endo,390808
32453.1,2,100,O,Ecto,19849.2
32453.1,2,1000,O,Ecto,285419
32453.1,2,10000,O,Ecto,105.551
32453.1,2,100,O,Endo,472.083
32453.1,2,1000,O,Endo,1.89185e+07
32453.1,2,10000,O,Endo,294647
32453.1,2,100,C,Ecto,33463.9
32453.1,2,1000,C,Ecto,1.64907e+06
32453.1,2,10000,C,Ecto,265041
32453.1,2,10000,C,Endo,1.17817
8727.34,2,100,H,Ecto,1.15443e+06
8727.34,2,1000,H,Ecto,1.19959e+06
8727.34,2,10000,H,Ecto,55162
8727.34,2,100,H,Endo,3.50334e+07
8727.34,2,1000,H,Endo,2.17373e+08
8727.34,2,10000,H,Endo,6.40515e+06
8727.34,2,100,O,Ecto,510676
8727.34,2,1000,O,Ecto,423325
8727.34,2,100,O,Endo,7.3726e+07
8727.34,2,1000,O,Endo,2.58361e+08
8727.34,2,10000,O,Endo,45.3287
8727.34,2,100,C,Ecto,151411
8727.34,2,1000,C,Ecto,1.34114e+07
8727.34,2,10000,C,Ecto,1.21452e+07
2430.26,2,10,H,Ecto,290.681
2430.26,2,100,H,Ecto,5.14738e+06
2430.26,2,1000,H,Ecto,7.2783e+06
2430.26,2,10000,H,Ecto,3608.19
2430.26,2,100,H,Endo,2.00229e+09
2430.26,2,1000,H,Endo,4.29546e+08
2430.26,2,10000,H,Endo,5.46656e+06
2430.26,2,100,O,Ecto,1.70257e+07
2430.26,2,1000,O,Ecto,1.29794e+06
2430.26,2,100,O,Endo,2.46294e+07
2430.26,2,1000,O,Endo,8.56798e+08
2430.26,2,100,C,Ecto,1.19528e+07
2430.26,2,1000,C,Ecto,2.31762e+07
2430.26,2,10000,C,Ecto,5.70499e+06
888.346,2,10,H,Ecto,217019
888.346,2,100,H,Ecto,1.77064e+07
888.346,2,1000,H,Ecto,31161.8
888.346,2,100,H,Endo,2.90511e+08
888.346,2,1000,H,Endo,9.59003e+07
888.346,2,100,O,Ecto,1.09228e+08
888.346,2,1000,O,Ecto,57045.6
888.346,2,100,O,Endo,2.04414e+08
888.346,2,1000,O,Endo,4.51175e+07
888.346,2,100,C,Ecto,5.10856e+07
888.346,2,1000,C,Ecto,875440
888.346,2,10000,C,Ecto,51265.9
491.969,2,10,H,Ecto,1.59724e+08
491.969,2,100,H,Ecto,1.44643e+09
491.969,2,1000,H,Ecto,768.853
491.969,2,100,H,Endo,3.23518e+10
491.969,2,1000,H,Endo,1.50671e+10
491.969,2,10,O,Ecto,6.95512e-06
491.969,2,100,O,Ecto,2.05726e+09
491.969,2,1000,O,Ecto,268401
491.969,2,100,O,Endo,1.52972e+10
491.969,2,1000,O,Endo,4.16824e+08
491.969,2,100,C,Ecto,3.40736e+09
491.969,2,1000,C,Ecto,3.91081e+08
2280.44,2,10,H,Ecto,1.79486e+06
2280.44,2,100,H,Ecto,1.48813e+08
2280.44,2,1000,H,Endo,3.19896e+07
2280.44,2,1,O,Ecto,29007.2
2280.44,2,10,O,Ecto,0.0212254
2280.44,2,100,O,Endo,2.64616e+07
2280.44,2,10,C,Ecto,1.21409
2280.44,2,100,C,Ecto,1.09595e+08
2280.44,2,1000,C,Ecto,4.21076e+08
845.412,2,10,H,Ecto,8.5924e+07
845.412,2,100,H,Ecto,7.49067e+08
845.412,2,100,H,Endo,1.10038e+09
845.412,2,1000,H,Endo,1.12871e+10
845.412,2,1,O,Ecto,3944.07
845.412,2,10,O,Ecto,0.00459985
845.412,2,100,O,Ecto,1.02013e+07
845.412,2,100,O,Endo,1.08586e+09
845.412,2,1000,O,Endo,693835
845.412,2,10,C,Ecto,0.046356
845.412,2,100,C,Ecto,1.11081e+09
845.412,2,1000,C,Ecto,3.27629e+09
33170.5,2,10,H,Ecto,2.55258
33170.5,2,100,H,Ecto,1.0044e+07
33170.5,2,1000,H,Ecto,1.02832e+07
33170.5,2,10000,H,Ecto,36630.3
33170.5,2,100,H,Endo,2.36123e+08
33170.5,2,1000,H,Endo,3.02992e+08
33170.5,2,10000,H,Endo,2.04635e+07
33170.5,2,10,O,Ecto,6.18603e-08
33170.5,2,100,O,Ecto,2.66776e+06
33170.5,2,1000,O,Ecto,1.46347e+06
33170.5,2,100,O,Endo,3.3708e+08
33170.5,2,1000,O,Endo,1.75274e+09
33170.5,2,100,C,Ecto,1.5238e+06
33170.5,2,1000,C,Ecto,4.06721e+07
33170.5,2,10000,C,Ecto,3.56771e+07
9434.68,2,10,H,Ecto,5.68513e+07
9434.68,2,100,H,Ecto,5.46038e+08
9434.68,2,1000,H,Ecto,746.463
9434.68,2,100,H,Endo,6.70032e+09
9434.68,2,1000,H,Endo,3.36615e+09
9434.68,2,10,O,Ecto,2.02589e-06
9434.68,2,100,O,Ecto,1.05577e+09
9434.68,2,1000,O,Ecto,183169
9434.68,2,100,O,Endo,4.25736e+09
9434.68,2,1000,O,Endo,2.47375e+08
9434.68,2,100,C,Ecto,1.23037e+09
9434.68,2,1000,C,Ecto,1.06369e+08
8727.34,2,10,H,Ecto,5.07529e+06
8727.34,2,100,H,Ecto,3.94187e+07
8727.34,2,1000,H,Ecto,8.20934e-05
8727.34,2,100,H,Endo,1.04131e+08
8727.34,2,1000,H,Endo,2.03608e+08
8727.34,2,1,O,Ecto,297.339
8727.34,2,10,O,Ecto,2.74274e-05
8727.34,2,100,O,Ecto,3.98179e+06
8727.34,2,1000,O,Ecto,81.2123
8727.34,2,100,O,Endo,6.1396e+07
8727.34,2,1000,O,Endo,292008
8727.34,2,10,C,Ecto,4.98321e-10
8727.34,2,100,C,Ecto,1.30364e+08
8727.34,2,1000,C,Ecto,1.21362e+08
888.346,2,10,H,Ecto,68332.2
888.346,2,1,O,Ecto,19863.4
888.346,2,10,O,Ecto,0.00381238
888.346,2,10,C,Ecto,1.33789
888.346,2,100,C,Ecto,1.02586e+06
888.346,2,1000,C,Ecto,4.32566e+06
37.6775,4,10,H,Ecto,2.55942e-05
37.6775,4,1,O,Ecto,0.0048766
37.6775,4,10,C,Ecto,1.95572e-09
1488.93,4,10,H,Ecto,56619.1
1488.93,4,100,H,Ecto,2.70018e+06
1488.93,4,1000,H,Ecto,0.0858063
1488.93,4,100,H,Endo,1.23984e+09
1488.93,4,1000,H,Endo,1.67078e+09
1488.93,4,10,O,Ecto,2.43592e-07
