Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170863,268108,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.63034e+08,1.10077e+09,9.11144e+07,613217,130844,509456,2.58109e+07,3.7503e+07,3.85161e+07
6, 1,1.3888e+08,7.04548e+08,6.92601e+07,813655,55804.1,867047,2.99814e+07,4.8753e+07,4.23435e+07
7, 1,9.31759e+07,5.32218e+08,4.53004e+07,1.45176e+06,46189.6,2.74686e+06,3.45827e+07,4.18644e+07,4.62585e+07
8, 1,8.04127e+07,3.78716e+08,2.59858e+07,2.12708e+06,80921.6,6.45551e+06,3.17765e+07,3.62019e+07,4.68362e+07
9, 1,7.80571e+07,1.50108e+08,2.42756e+07,2.72188e+06,98501.9,1.15658e+07,2.58147e+07,3.01095e+07,3.97983e+07
10, 1,8.02426e+07,1.03129e+08,2.68656e+07,3.06607e+06,111886,1.54536e+07,2.76792e+07,2.76303e+07,4.2011e+07
11, 1,8.50759e+07,8.26846e+07,3.01165e+07,3.37271e+06,112048,1.88832e+07,3.01724e+07,2.53299e+07,4.54077e+07
12, 1,9.03927e+07,6.0361e+07,2.64188e+07,8.8297e+06,183292,6.02791e+07,2.76853e+07,1.98017e+07,3.44145e+07
13, 2,1.05922e+08,4.63392e+07,2.43772e+07,1.95465e+07,406447,1.50941e+08,2.41949e+07,1.63627e+07,2.49176e+07
14, 2,1.28185e+08,4.13032e+07,2.50074e+07,3.09614e+07,1.16828e+06,2.77957e+08,2.18597e+07,1.52752e+07,1.82391e+07
15, 2,1.43858e+08,3.71808e+07,2.66936e+07,6.72676e+07,3.6402e+06,3.87485e+08,2.23522e+07,1.57669e+07,1.68503e+07
16, 2,1.70591e+08,3.26931e+07,2.79284e+07,1.27729e+08,1.1902e+07,9.45829e+08,2.42797e+07,1.72842e+07,1.52767e+07
17, 2,2.13613e+08,2.21035e+06,3.08338e+07,2.25125e+08,3.56102e+07,1.55179e+09,2.63109e+07,2.04964e+07,1.49092e+07
18, 2,2.67928e+08,2.68674e+06,3.99146e+07,6.55829e+08,1.21681e+08,1.64681e+09,3.09141e+07,2.855e+07,1.7036e+07
19, 2,3.14451e+08,3.65193e+06,9.52321e+07,1.06844e+09,3.13533e+08,1.03092e+09,3.49147e+07,4.24296e+07,2.05068e+07
20, 2,3.53481e+08,4.4095e+06,2.10329e+08,1.26549e+09,5.03566e+08,8.56207e+08,3.76581e+07,5.97467e+07,2.31931e+07
21, 2,3.78053e+08,4.58994e+06,5.37527e+08,8.15329e+08,5.24953e+08,3.8429e+08,4.00863e+07,8.30823e+07,2.66746e+07
22, 2,3.86122e+08,5.3406e+06,7.16367e+08,3.68726e+08,2.81024e+08,2.00859e+08,4.19858e+07,1.26828e+08,2.90965e+07
23, 2,4.24093e+08,5.9937e+06,8.05201e+08,1.58469e+08,3.6377e+08,6.5741e+07,4.49038e+07,1.38107e+08,3.03364e+07
24, 2,5.87864e+08,5.88996e+06,3.10182e+08,5.13139e+07,8.81336e+07,4.25471e+07,5.34586e+07,2.36459e+08,4.39072e+07
25, 3,5.73126e+08,5.166e+06,3.42554e+08,3.47891e+07,3.65676e+07,2.68604e+07,5.01623e+07,2.59173e+08,5.19697e+07
26, 3,7.19691e+08,6.16438e+06,3.95901e+08,3.33214e+07,1.06608e+07,2.41532e+07,5.12618e+07,2.95337e+08,5.6159e+07
27, 3,9.11356e+08,6.72094e+06,4.34772e+08,1.40208e+07,1.24848e+07,1.14951e+07,5.47399e+07,2.87315e+08,3.49549e+07
28, 3,9.26361e+08,8.29389e+06,3.29102e+08,1.54837e+07,1.27554e+07,8.82547e+06,5.93565e+07,4.02341e+08,3.54941e+07
29, 3,9.25639e+08,9.94403e+06,3.51901e+08,1.50143e+07,5.47921e+06,6.40325e+06,6.22052e+07,5.05323e+08,3.12641e+07
30, 3,9.27048e+08,1.05579e+07,3.00941e+08,1.31411e+07,6.07336e+06,5.75816e+06,6.83271e+07,6.09028e+08,3.425e+07
31, 3,7.71088e+08,1.15183e+07,3.1123e+08,1.23113e+07,4.55134e+06,6.40173e+06,7.65534e+07,7.44543e+08,3.66896e+07
32, 3,6.46369e+08,1.76278e+07,3.00321e+08,8.00665e+06,2.55235e+06,5.50035e+06,7.75613e+07,8.72762e+08,3.79012e+07
33, 3,5.95269e+08,1.62353e+07,2.30266e+08,5.68602e+06,1.65173e+06,4.25437e+06,6.61869e+07,9.30179e+08,3.74649e+07
34, 3,5.38797e+08,2.00231e+07,1.52611e+08,4.35531e+06,1.20641e+06,2.81239e+06,5.47829e+07,9.40863e+08,3.44627e+07
35, 3,5.36765e+08,2.25123e+07,1.21582e+08,3.58942e+06,910610,1.61624e+06,3.77097e+07,9.05842e+08,2.27902e+07
