Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	20785	4157	1	500	17700	300	8300
0	1	0	24704	4147	0.997355	500	17700	300	8300
0	2	0	27655	4121	0.99134	500	17700	300	8300
0	3	0	29453	4094	0.984608	500	17700	300	8300
0	4	0	30733	4081	0.981718	500	17700	300	8300
0	5	0	31614	4084	0.982203	500	17700	300	8300
0	6	0	32279	4094	0.984845	500	17700	300	8300
0	7	0	32664	4100	0.986051	500	17700	300	8300
0	8	0	33118	4093	0.984604	500	17700	300	8300
0	9	0	33195	4090	0.983646	500	17700	300	8300
0	10	0	33460	4090	0.983883	500	17700	300	8300
0	11	0	33795	4100	0.986288	500	17700	300	8300
0	12	0	34034	4106	0.987732	500	17700	300	8300
0	13	0	34158	4105	0.987491	500	17700	300	8300
0	14	0	33986	4107	0.987972	500	17700	300	8300
0	15	0	33970	4103	0.98701	500	17700	300	8300
0	16	0	33728	4103	0.98701	500	17700	300	8300
0	17	0	33998	4105	0.987491	500	17700	300	8300
0	18	0	34213	4102	0.986769	500	17700	300	8300
0	19	0	34159	4108	0.988213	500	17700	300	8300
0	20	0	34035	4108	0.98845	500	17700	300	8300
0	21	0	34013	4108	0.988213	500	17700	300	8300
0	22	0	34054	4090	0.984119	500	17700	300	8300
0	23	0	34133	4095	0.985085	500	17700	300	8300
0	24	0	34239	4105	0.987729	500	17700	300	8300
0	25	0	34284	4107	0.987972	500	17700	300	8300
0	26	0	34490	4091	0.98436	500	17700	300	8300
0	27	0	34610	4095	0.985085	500	17700	300	8300
0	28	0	34594	4101	0.986766	500	17700	300	8300
0	29	0	34625	4097	0.985566	500	17700	300	8300
0	30	0	34439	4103	0.987247	500	17700	300	8300
0	31	0	34552	4109	0.988691	500	17700	300	8300
0	32	0	34745	4108	0.98845	500	17700	300	8300
0	33	0	34695	4100	0.986525	500	17700	300	8300
0	34	0	34612	4105	0.987729	500	17700	300	8300
0	35	0	34317	4098	0.986044	500	17700	300	8300
0	36	0	34489	4094	0.985082	500	17700	300	8300
0	37	0	34124	4087	0.983397	500	17700	300	8300
0	38	0	34067	4102	0.987007	500	17700	300	8300
0	39	0	34073	4089	0.983879	500	17700	300	8300
0	40	0	34059	4088	0.983875	500	17700	300	8300
0	41	0	34256	4089	0.983879	500	17700	300	8300
0	42	0	34191	4093	0.985078	500	17700	300	8300
0	43	0	34129	4084	0.982676	500	17700	300	8300
0	44	0	34185	4086	0.983393	500	17700	300	8300
0	45	0	34031	4078	0.981232	500	17700	300	8300
0	46	0	33945	4078	0.981468	500	17700	300	8300
0	47	0	34107	4084	0.982676	500	17700	300	8300
0	48	0	34073	4082	0.982431	500	17700	300	8300
0	49	0	34035	4081	0.981954	500	17700	300	8300
0	50	0	34034	4089	0.984116	500	17700	300	8300
0	51	0	34323	4102	0.987244	500	17700	300	8300
0	52	0	34011	4093	0.985315	500	17700	300	8300
0	53	0	34202	4086	0.98363	500	17700	300	8300
0	54	0	34336	4088	0.984349	500	17700	300	8300
0	55	0	34176	4096	0.986275	500	17700	300	8300
0	56	0	34173	4092	0.985549	500	17700	300	8300
0	57	0	34407	4099	0.987235	500	17700	300	8300
0	58	0	34445	4096	0.98675	500	17700	300	8300
0	59	0	34510	4084	0.983859	500	17700	300	8300
0	60	0	34765	4089	0.985301	500	17700	300	8300
0	61	0	35057	4101	0.988193	500	17700	300	8300
0	62	0	35038	4093	0.986503	500	17700	300	8300
0	63	0	34766	4095	0.986985	500	17700	300	8300
0	64	0	34767	4104	0.989392	500	17700	300	8300
0	65	0	34532	4094	0.986982	500	17700	300	8300
0	66	0	34489	4098	0.988184	500	17700	300	8300
0	67	0	34336	4087	0.985532	500	17700	300	8300
0	68	0	34117	4076	0.983116	500	17700	300	8300
0	69	0	34328	4080	0.984081	500	17700	300	8300
0	70	0	34645	4090	0.986731	500	17700	300	8300
0	71	0	34297	4077	0.983595	500	17700	300	8300
0	72	0	34318	4087	0.986245	500	17700	300	8300
0	73	0	34488	4084	0.985521	500	17700	300	8300
0	74	0	34620	4090	0.987207	500	17700	300	8300
0	75	0	34280	4087	0.986483	500	17700	300	8300
0	76	0	34344	4072	0.9831	500	17700	300	8300
0	77	0	34185	4076	0.984066	500	17700	300	8300
0	78	0	34059	4077	0.984545	500	17700	300	8300
0	79	0	33876	4071	0.983096	500	17700	300	8300
0	80	0	33590	4086	0.986957	500	17700	300	8300
0	81	0	33463	4083	0.986232	500	17700	300	8300
0	82	0	33542	4069	0.983088	500	17700	300	8300
0	83	0	33503	4080	0.985745	500	17700	300	8300
0	84	0	33582	4068	0.983084	500	17700	300	8300
0	85	0	33483	4074	0.984534	500	17700	300	8300
0	86	0	33968	4068	0.983321	500	17700	300	8300
0	87	0	34163	4081	0.986464	500	17700	300	8300
0	88	0	34090	4070	0.984043	500	17700	300	8300
