Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
26501.5,2,100,H,Ecto,223705
26501.5,2,1000,H,Ecto,2.01404e+07
26501.5,2,10000,H,Ecto,479269
26501.5,2,100,H,Endo,1.16759e+07
26501.5,2,1000,H,Endo,1.78941e+09
26501.5,2,10000,H,Endo,63313.7
26501.5,2,1000,O,Ecto,4.70824e+06
26501.5,2,10000,O,Ecto,76.5976
26501.5,2,100,O,Endo,216955
26501.5,2,1000,O,Endo,6.32673e+07
26501.5,2,10000,O,Endo,1.05458e+06
26501.5,2,100,C,Ecto,2.58607e+06
26501.5,2,1000,C,Ecto,5.63068e+06
26501.5,2,10000,C,Ecto,1.62173e+07
81987.1,2,1000,H,Ecto,1.55743e+07
81987.1,2,10000,H,Ecto,62614.1
81987.1,2,1000,H,Endo,2.55431e+08
81987.1,2,10000,H,Endo,3.58212e+06
81987.1,2,1000,O,Ecto,592748
81987.1,2,10000,O,Ecto,34533.8
81987.1,2,1000,O,Endo,1.06389e+08
81987.1,2,10000,O,Endo,7.82707e+06
81987.1,2,1000,C,Ecto,2.71287e+06
81987.1,2,10000,C,Ecto,7.84018e+06
4895.17,2,100,H,Ecto,5.13182e+07
4895.17,2,1000,H,Ecto,1.49117e+06
4895.17,2,10000,H,Ecto,480960
4895.17,2,100,H,Endo,4.15348e+09
4895.17,2,1000,H,Endo,6.99919e+09
4895.17,2,1000,O,Ecto,3.64954e+08
4895.17,2,100,O,Endo,1.84215e+09
4895.17,2,1000,O,Endo,2.52721e+10
4895.17,2,100,C,Ecto,1.01458e+10
4895.17,2,1000,C,Ecto,5.74825e+07
4895.17,2,10000,C,Ecto,5.03077e+07
8727.34,2,100,H,Ecto,2.06352e+06
8727.34,2,1000,H,Ecto,193683
8727.34,2,10000,H,Ecto,110586
8727.34,2,100,H,Endo,2.1972e+08
8727.34,2,1000,H,Endo,8.04316e+08
8727.34,2,1000,O,Ecto,8.13671e+06
8727.34,2,100,O,Endo,4.98362e+07
8727.34,2,1000,O,Endo,5.52304e+08
8727.34,2,10000,O,Endo,1386.87
8727.34,2,100,C,Ecto,3.67623e+07
8727.34,2,1000,C,Ecto,1.09314e+06
8727.34,2,10000,C,Ecto,6.36668e+06
2447.65,2,10,H,Ecto,4898.52
2447.65,2,100,H,Ecto,5.08607e+06
2447.65,2,1000,H,Ecto,85818.6
2447.65,2,10000,H,Ecto,2057.56
2447.65,2,100,H,Endo,1.852e+08
2447.65,2,1000,H,Endo,4.89962e+08
2447.65,2,100,O,Ecto,1.06509e+07
2447.65,2,1000,O,Ecto,5.17227e+08
2447.65,2,100,O,Endo,4.14085e+09
2447.65,2,1000,O,Endo,8.3437e+08
2447.65,2,100,C,Ecto,9.63077e+08
2447.65,2,1000,C,Ecto,8.03316e+06
2447.65,2,10000,C,Ecto,1.05424e+07
27167.9,2,10,H,Ecto,2116.93
27167.9,2,100,H,Ecto,1.5944e+07
27167.9,2,1000,H,Ecto,279045
27167.9,2,10000,H,Ecto,21424.8
27167.9,2,100,H,Endo,8.39495e+08
27167.9,2,1000,H,Endo,1.04298e+09
27167.9,2,100,O,Ecto,4.28024e+06
27167.9,2,1000,O,Ecto,6.48481e+08
27167.9,2,100,O,Endo,2.81964e+09
27167.9,2,1000,O,Endo,3.33372e+09
27167.9,2,100,C,Ecto,9.81715e+09
27167.9,2,1000,C,Ecto,1.26982e+07
27167.9,2,10000,C,Ecto,1.72316e+07
538.689,2,10,H,Ecto,2.78869e+08
538.689,2,100,H,Ecto,5.83789e+06
538.689,2,1000,H,Ecto,0.0465155
538.689,2,100,H,Endo,4.14394e+08
538.689,2,1000,H,Endo,6.58061e+07
538.689,2,10,O,Ecto,8.54025e+09
538.689,2,100,O,Ecto,2.19222e+06
538.689,2,1000,O,Ecto,10868.5
538.689,2,100,O,Endo,1.9075e+07
538.689,2,1000,O,Endo,153250
538.689,2,10,C,Ecto,2.79772e+10
538.689,2,100,C,Ecto,6.57147e+08
538.689,2,1000,C,Ecto,5997
935.858,2,10,H,Ecto,2.18411e+09
935.858,2,100,H,Ecto,9.03013e+08
935.858,2,100,H,Endo,3.38076e+09
935.858,2,1000,H,Endo,1.02386e+08
935.858,2,10,O,Ecto,4.76996e+10
935.858,2,100,O,Ecto,2.67314e+07
935.858,2,100,O,Endo,3.20952e+08
935.858,2,10,C,Ecto,5.46724e+10
935.858,2,100,C,Ecto,1.70761e+10
4712.14,2,10,H,Ecto,8.19322e+09
4712.14,2,100,H,Ecto,3.19131e+09
4712.14,2,1000,H,Ecto,53.8608
4712.14,2,100,H,Endo,5.20197e+10
4712.14,2,1000,H,Endo,2.08014e+10
4712.14,2,10,O,Ecto,1.06825e+11
4712.14,2,100,O,Ecto,1.08707e+09
4712.14,2,1000,O,Ecto,8.04657e+07
4712.14,2,100,O,Endo,1.33186e+10
4712.14,2,1000,O,Endo,1.64308e+06
4712.14,2,10,C,Ecto,1.48152e+11
4712.14,2,100,C,Ecto,5.07958e+10
4712.14,2,1000,C,Ecto,138398
680.652,2,10,H,Ecto,2.43476e+11
680.652,2,100,H,Ecto,3.30069e+08
680.652,2,100,H,Endo,1.52582e+08
680.652,2,1,O,Ecto,10886.7
680.652,2,10,O,Ecto,5.97318e+10
680.652,2,100,O,Endo,1.76821e+08
680.652,2,10,C,Ecto,2.28641e+11
680.652,2,100,C,Ecto,7.54318e+10
4895.17,2,10,H,Ecto,2.84336e+10
4895.17,2,100,H,Ecto,2.64413e+07
4895.17,2,1000,H,Ecto,2.41951e-05
4895.17,2,100,H,Endo,5.24687e+08
4895.17,2,1000,H,Endo,9.0835e+07
4895.17,2,1,O,Ecto,34062.6
4895.17,2,10,O,Ecto,2.48325e+10
4895.17,2,100,O,Ecto,820106
4895.17,2,1000,O,Ecto,2668.31
4895.17,2,100,O,Endo,2.91507e+07
4895.17,2,1000,O,Endo,145145
4895.17,2,10,C,Ecto,9.42689e+10
4895.17,2,100,C,Ecto,6.51861e+09
660.392,2,10,H,Ecto,1.0677e+08
660.392,2,1,O,Ecto,83629.4
660.392,2,10,O,Ecto,5.62718e+07
8727.34,2,10,H,Ecto,3.04945e+07
8727.34,2,100,H,Ecto,3.58049e+06
8727.34,2,1000,H,Ecto,3.95862e-05
8727.34,2,100,H,Endo,1.8019e+08
8727.34,2,1000,H,Endo,4.80552e+07
8727.34,2,10,O,Ecto,1.69972e+09
8727.34,2,100,O,Ecto,574204
8727.34,2,1000,O,Ecto,4234.53
8727.34,2,100,O,Endo,4.27972e+06
8727.34,2,10,C,Ecto,2.9266e+09
8727.34,2,100,C,Ecto,8.84298e+08
8727.34,2,1000,C,Ecto,207.695
2365.16,2,10,H,Ecto,2.42649e+10
2365.16,2,100,H,Ecto,259021
2365.16,2,1,O,Ecto,303.332
2365.16,2,10,O,Ecto,2.50521e+09
2365.16,2,100,O,Endo,75259.5
2365.16,2,10,C,Ecto,6.68686e+07
2365.16,2,100,C,Ecto,2.01488e+08
105.536,4,10,H,Ecto,5.6774e+10
105.536,4,1,O,Ecto,446579
105.536,4,10,O,Ecto,7.61418e+10
258.599,4,10,H,Ecto,1.38449e+07
258.599,4,100,H,Ecto,413672
258.599,4,100,H,Endo,3.24077e+06
258.599,4,1000,H,Endo,148321
258.599,4,1,O,Ecto,31.6917
258.599,4,10,O,Ecto,4.59337e+08
258.599,4,100,O,Ecto,3296.17
258.599,4,100,O,Endo,2.08734e+06
258.599,4,10,C,Ecto,8.97068e+08
258.599,4,100,C,Ecto,2.86895e+08
41.1001,4,10,H,Ecto,4.49284e+11
41.1001,4,1,O,Ecto,1.91898e+06
41.1001,4,10,O,Ecto,1.91426e+11
1353.5,4,10,H,Ecto,7.86619e+07
1353.5,4,100,H,Ecto,2.70024e+07
1353.5,4,1000,H,Ecto,2.20902e-05
1353.5,4,100,H,Endo,1.71532e+08
1353.5,4,1000,H,Endo,4.49303e+07
1353.5,4,10,O,Ecto,1.2669e+09
1353.5,4,100,O,Ecto,2.3057e+06
1353.5,4,1000,O,Ecto,14625.9
1353.5,4,100,O,Endo,1.54443e+07
1353.5,4,1000,O,Endo,640.444
1353.5,4,10,C,Ecto,1.45799e+09
1353.5,4,100,C,Ecto,4.50066e+08
730.418,4,10,H,Ecto,1.81963e+11
730.418,4,100,H,Ecto,1.12709e+06
730.418,4,1,O,Ecto,715.951
730.418,4,10,O,Ecto,1.27803e+10
730.418,4,100,O,Endo,364341
730.418,4,10,C,Ecto,3.48553e+08
730.418,4,100,C,Ecto,8.26468e+08
11.545,5,10,H,Ecto,1.29051e+06
11.545,5,1,O,Ecto,0.0745276
44.4502,5,10,H,Ecto,1.20806e+07
44.4502,5,1,O,Ecto,0.435794
85.6931,5,10,H,Ecto,1.9068e+11
85.6931,5,1,O,Ecto,3.67979e+07
85.6931,5,10,O,Ecto,1.38221e+11
3.21083,5,1,O,Ecto,1.53386e-05
714.454,5,10,H,Ecto,1.77821e+09
714.454,5,100,H,Ecto,1.9251e+08
714.454,5,100,H,Endo,1.49872e+08
714.454,5,1,O,Ecto,15147.5
714.454,5,10,O,Ecto,1.23606e+10
714.454,5,100,O,Endo,5.03397e+07
714.454,5,10,C,Ecto,1.26752e+10
714.454,5,100,C,Ecto,4.15237e+09
15238.4,7,100,H,Ecto,305170
15238.4,7,1000,H,Ecto,3.05914e+06
15238.4,7,10000,H,Ecto,285684
15238.4,7,100,H,Endo,3.19276e+07
15238.4,7,1000,H,Endo,6.0718e+08
15238.4,7,10000,H,Endo,180.056
15238.4,7,1000,O,Ecto,3.45495e+06
15238.4,7,100,O,Endo,2.54272e+07
15238.4,7,1000,O,Endo,4.30986e+08
15238.4,7,10000,O,Endo,4566.65
15238.4,7,100,C,Ecto,296027
15238.4,7,1000,C,Ecto,5.97075e+06
15238.4,7,10000,C,Ecto,1.84802e+07
7498.23,7,100,H,Ecto,757168
7498.23,7,1000,H,Ecto,39848.1
7498.23,7,10000,H,Ecto,17052.8
7498.23,7,100,H,Endo,7.24293e+07
7498.23,7,1000,H,Endo,1.53212e+08
7498.23,7,1000,O,Ecto,3.72918e+06
7498.23,7,100,O,Endo,1.77983e+07
7498.23,7,1000,O,Endo,1.86392e+08
7498.23,7,100,C,Ecto,8.60563e+07
