GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.36579e+10,0,0,0
0,0,406028,1.00544e+10,0,0,0
0,0,1.45505e+06,1.19071e+10,0,0,0
0,0,10878.2,2.00762e+09,0,0,0
0,0,1135.19,8.29793e+10,0,0,0
0,0,25792.9,1.99469e+10,0,0,0
0,0,2197.15,3.77126e+08,0,0,0
0,0,4373.5,2.18425e+11,0,0,0
0,0,10533.7,1.95767e+10,0,0,0
0,0,472.373,1.7049e+08,0,0,0
0,0,4686.9,2.01865e+10,0,0,0
0,0,10674.1,4.25988e+09,0,0,0
0,0,1135.19,0,0,0,0
0,2,26501.5,7.74452e+09,1.77075e+10,1.89722e+09,1.03733e+10
0,2,81987.1,2.04638e+09,2.75738e+08,5.46949e+08,2.33022e+08
0,2,4895.17,4.4578e+09,9.72951e+08,1.79437e+09,5.2661e+07
0,2,8727.34,2.01549e+08,8.84239e+07,1.14619e+08,8.98739e+06
0,2,2447.65,7.66849e+08,1.28026e+07,2.30751e+07,2.1652e+06
0,2,538.689,5.64579e+09,1.95147e+06,4.86583e+09,3.86183e+06
0,2,935.858,7.51338e+10,5.8442e+08,1.80502e+09,3.76951e+08
0,2,4895.17,1.51598e+10,7.09649e+06,2.43596e+10,1.46264e+07
0,2,660.392,3.89585e+08,513399,7.01555e+06,7570.19
0,2,8727.34,7.33286e+10,3.88179e+10,2.85034e+10,1.96293e+09
0,2,26362.1,4.59529e+09,4.88132e+09,3.18721e+09,3.44351e+08
0,2,2433.09,2.55054e+09,4.20558e+06,2.70641e+09,510123
0,2,2441.79,1.13074e+09,1.24293e+06,45133,3874.48
0,2,5387.36,1.34824e+10,1.12054e+08,9.64794e+09,3.64502e+06
0,2,8847.58,4.5674e+08,3.748e+06,7.4355e+07,187339
0,2,935.858,2.32104e+10,6.43662e+06,1.32004e+07,88.7654
0,2,531.157,0,0,0,0
0,2,26659.6,0,0,0,0
0,3,272.13,3.70664e+08,0,0,0
0,3,378.288,1.44022e+08,0,0,0
0,3,147.174,1.02814e+08,0,0,0
0,3,12.2701,2.25786e+08,0,0,0
0,3,18.2055,1.97893e+08,0,0,0
0,3,69.417,8.88837e+08,0,0,0
0,4,105.536,0,217870,183333,0
0,4,41.1001,0,375694,253517,0
0,4,730.418,0,2.56883e+08,1.65031e+09,1.20966e+07
0,4,286.542,0,1.99359e+06,241327,23.5333
0,4,1518.05,0,0,0,0
0,5,44.4502,1.19342e+07,3877.27,3807.98,0.0246417
0,5,85.6931,2.17162e+08,455368,800544,1297.18
0,5,714.454,1.70464e+09,7.7479e+06,2.62838e+09,795792
0,5,2.22455,508626,0,0,0
0,5,11.7865,2.5532e+07,0,0.0100101,0
0,5,3.40875,0,0,0,0
0,6,8001.09,7.45866e+06,0,0,0
0,6,59102.4,1.42165e+09,0,0,0
0,6,11991.1,1.0772e+08,0,0,0
0,6,2602.61,2.64585e+09,0,0,0
0,6,397.116,6.63916e+07,0,0,0
0,6,2327.66,3.09916e+07,0,0,0
0,6,1365.95,1.31988e+09,0,0,0
0,6,65.5914,6.72076e+06,0,0,0
0,6,2302.2,7.15048e+09,0,0,0
0,6,11991.1,1.35164e+09,0,0,0
0,6,8158.89,1.23471e+08,0,0,0
0,6,848.3,1.62951e+09,0,0,0
0,6,397.116,7.13927e+07,0,0,0
0,6,848.722,3.13071e+08,0,0,0
0,6,405.461,1.87061e+08,0,0,0
0,6,8040.42,2.45799e+07,0,0,0
0,6,11868.2,1.81878e+08,0,0,0
0,6,57.2743,6.05052e+07,0,0,0
0,6,408.209,0,0,0,0
0,6,2738.74,0,0,0,0
0,6,65.5914,0,0,0,0
0,7,15238.4,0,3.47284e+08,1.08613e+08,1.79531e+08
0,7,7498.23,0,1.51693e+08,1.11834e+08,1.14962e+07
0,7,10582.5,0,5.13051e+08,4.15762e+08,1.15002e+08
0,7,1779.77,0,1.66249e+08,2.08837e+08,4.01627e+07
0,7,29259.5,0,1.04802e+09,1.96915e+08,8.15434e+08
