Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	15810	3162	1	500	17500	300	8300
0	1	0	18639	3153	0.997154	500	17500	300	8300
0	2	0	20897	3125	0.989237	500	17500	300	8300
0	3	0	21920	3100	0.981323	500	17500	300	8300
0	4	0	22800	3091	0.978474	500	17500	300	8300
0	5	0	23640	3093	0.979417	500	17500	300	8300
0	6	0	24057	3097	0.981305	500	17500	300	8300
0	7	0	24578	3095	0.97974	500	17500	300	8300
0	8	0	24818	3091	0.976928	500	17500	300	8300
0	9	0	25042	3091	0.977546	500	17500	300	8300
0	10	0	24968	3096	0.978199	500	17500	300	8300
0	11	0	24939	3107	0.981985	500	17500	300	8300
0	12	0	25214	3100	0.979772	500	17500	300	8300
0	13	0	25280	3090	0.977539	500	17500	300	8300
0	14	0	25294	3096	0.979747	500	17500	300	8300
0	15	0	25172	3094	0.979424	500	17500	300	8300
0	16	0	25474	3103	0.982584	500	17500	300	8300
0	17	0	25541	3094	0.980044	500	17500	300	8300
0	18	0	25322	3093	0.979728	500	17500	300	8300
0	19	0	25322	3097	0.980684	500	17500	300	8300
0	20	0	25294	3098	0.98038	500	17500	300	8300
0	21	0	25251	3098	0.98069	500	17500	300	8300
0	22	0	25296	3101	0.98164	500	17500	300	8300
0	23	0	25572	3093	0.979417	500	17500	300	8300
0	24	0	25651	3092	0.979101	500	17500	300	8300
0	25	0	25788	3100	0.982567	500	17500	300	8300
0	26	0	25626	3095	0.980983	500	17500	300	8300
0	27	0	25551	3094	0.980666	500	17500	300	8300
0	28	0	25317	3094	0.981288	500	17500	300	8300
0	29	0	25602	3100	0.982879	500	17500	300	8300
0	30	0	25346	3083	0.97873	500	17500	300	8300
0	31	0	25292	3081	0.978717	500	17500	300	8300
0	32	0	25342	3081	0.979028	500	17500	300	8300
0	33	0	25154	3078	0.979008	500	17500	300	8300
0	34	0	25154	3062	0.977338	500	17500	300	8300
0	35	0	24992	3053	0.97696	500	17500	300	8300
0	36	0	24928	3049	0.977557	500	17500	300	8300
0	37	0	24783	3036	0.974639	500	17500	300	8300
0	38	0	24720	3032	0.97649	500	17500	300	8300
0	39	0	24581	3014	0.975405	500	17500	300	8300
0	40	0	24387	3002	0.973411	500	17500	300	8300
0	41	0	24364	2987	0.972014	500	17500	300	8300
0	42	0	24226	2983	0.973246	500	17500	300	8300
0	43	0	24010	2967	0.970559	500	17500	300	8300
0	44	0	24077	2976	0.975418	500	17500	300	8300
0	45	0	24137	2966	0.973416	500	17500	300	8300
0	46	0	23884	2953	0.971062	500	17500	300	8300
0	47	0	23801	2935	0.968008	500	17500	300	8300
0	48	0	23879	2936	0.969297	500	17500	300	8300
0	49	0	23957	2939	0.970287	500	17500	300	8300
0	50	0	23991	2941	0.97191	500	17500	300	8300
0	51	0	23715	2936	0.971864	500	17500	300	8300
0	52	0	23724	2941	0.975133	500	17500	300	8300
0	53	0	23579	2935	0.975083	500	17500	300	8300
0	54	0	23456	2919	0.970735	500	17500	300	8300
0	55	0	23443	2913	0.971	500	17500	300	8300
0	56	0	23401	2911	0.972928	500	17500	300	8300
0	57	0	23321	2890	0.969799	500	17500	300	8300
0	58	0	23168	2886	0.972372	500	17500	300	8300
0	59	0	23085	2879	0.972307	500	17500	300	8300
0	60	0	23105	2865	0.972505	500	17500	300	8300
0	61	0	23219	2850	0.971039	500	17500	300	8300
0	62	0	23010	2838	0.969593	500	17500	300	8300
0	63	0	22714	2828	0.970154	500	17500	300	8300
0	64	0	22577	2809	0.970629	500	17500	300	8300
0	65	0	22719	2804	0.973611	500	17500	300	8300
0	66	0	22896	2791	0.974852	500	17500	300	8300
0	67	0	22512	2769	0.97192	500	17500	300	8300
0	68	0	22269	2747	0.968959	500	17500	300	8300
0	69	0	21962	2726	0.964614	500	17500	300	8300
0	70	0	21965	2720	0.964539	500	17500	300	8300
0	71	0	21796	2707	0.963003	500	17500	300	8300
0	72	0	21579	2706	0.965739	500	17500	300	8300
0	73	0	21622	2687	0.964119	500	17500	300	8300
0	74	0	21759	2694	0.969762	500	17500	300	8300
0	75	0	21786	2687	0.968987	500	17500	300	8300
0	76	0	21600	2687	0.971439	500	17500	300	8300
0	77	0	21526	2683	0.971398	500	17500	300	8300
0	78	0	21261	2679	0.971708	500	17500	300	8300
0	79	0	20896	2670	0.971262	500	17500	300	8300
0	80	0	20978	2674	0.97449	500	17500	300	8300
0	81	0	21146	2667	0.973003	500	17500	300	8300
0	82	0	21450	2665	0.974406	500	17500	300	8300
0	83	0	21438	2667	0.977639	500	17500	300	8300
0	84	0	21403	2658	0.976129	500	17500	300	8300
0	85	0	21422	2663	0.979404	500	17500	300	8300
0	86	0	21570	2653	0.977164	500	17500	300	8300
0	87	0	21284	2645	0.974576	500	17500	300	8300
0	88	0	21141	2637	0.973422	500	17500	300	8300
0	89	0	21063	2654	0.979697	500	17500	300	8300
0	90	0	21091	2639	0.97452	500	17500	300	8300
0	91	0	20971	2635	0.974482	500	17500	300	8300
0	92	0	20697	2627	0.972243	500	17500	300	8300
0	93	0	20592	2617	0.969618	500	17500	300	8300
0	94	0	20843	2617	0.970337	500	17500	300	8300
0	95	0	20581	2609	0.969168	500	17500	300	8300
0	96	0	20408	2600	0.967982	500	17500	300	8300
0	97	0	20489	2604	0.970555	500	17500	300	8300
0	98	0	20636	2600	0.969787	500	17500	300	8300
0	99	0	20663	2588	0.968563	500	17500	300	8200
0	100	0	20659	2584	0.96779	500	17500	300	8200
0	101	0	20592	2565	0.963923	500	17500	300	8200
0	102	0	20425	2562	0.965335	500	17500	300	8200
0	103	0	20141	2561	0.968242	500	17500	300	8200
0	104	0	20196	2562	0.970087	500	17500	300	8200
0	105	0	20315	2560	0.971168	500	17500	300	8200
0	106	0	20574	2563	0.974525	500	17500	300	8200
0	107	0	20578	2557	0.974095	500	17500	300	8200
0	108	0	20398	2547	0.971766	500	17500	300	8300
0	109	0	20233	2548	0.973262	500	17500	300	8300
0	110	0	20145	2536	0.971275	500	17500	300	8300
0	111	0	20118	2528	0.971187	500	17500	300	8300
0	112	0	20239	2518	0.969207	500	17500	300	8300
0	113	0	19969	2507	0.966461	500	17500	300	8300
0	114	0	19994	2493	0.962177	500	17500	300	8300
0	115	0	19907	2505	0.967929	500	17500	300	8300
0	116	0	19789	2497	0.967829	500	17500	300	8300
0	117	0	19857	2484	0.963538	500	17500	300	8300
0	118	0	19592	2484	0.965035	500	17500	300	8300
0	119	0	19525	2473	0.963006	500	17500	300	8300
0	120	0	19474	2470	0.962588	500	17500	300	8300
0	121	0	19589	2468	0.962934	500	17500	300	8300
0	122	0	19718	2480	0.969507	500	17500	300	8300
0	123	0	19312	2468	0.965949	500	17500	300	8300
0	124	0	19662	2451	0.961931	500	17500	300	8300
0	125	0	19575	2447	0.962249	500	17500	300	8300
