FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.21182e+07,8.54198e+06
0,1,10,7.30958e+07,1.47222e+08
0,10,100,2.64396e+07,6.55582e+07
0,100,1000,150288,9.98699e+07
0,1000,10000,66464.6,8.02131e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,218.957,7951.13
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.29304e+07,1.76211e+06
2,1,10,2.69778e+08,6.17505e+08
2,10,100,2.19898e+06,3.65846e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.32222e+06,236017
3,0.1,1,7.62632e+07,4.20534e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,25.0093,0.105609
4,0.1,1,5.08807e+06,297392
4,1,10,4.07722e+07,3.79669e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.20926e+09,2.7951e+06
5,0.01,0.1,5.90309e+06,128407
5,0.1,1,1.24262e+07,6.37705e+06
5,1,10,4.70999e+06,1.23722e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.24289e+06,217532
6,0.1,1,8.90985e+06,2.12038e+06
6,1,10,2.18798e+07,2.4485e+07
6,10,100,2.8291e+06,2.34389e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.33302e+07,1.28779e+07
7,1,10,6.04729e+07,1.7618e+08
7,10,100,3.49265e+07,1.55326e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.19573e+07,2.42218e+06
8,1,10,1.5203e+07,2.00163e+07
8,10,100,317758,1.05357e+07
8,100,1000,0,0
8,1000,10000,0,0
