FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.30981e+09,3.60634e+08
0,1,10,1.34717e+09,2.12503e+08
0,10,100,1.87346e+07,2.74579e+07
0,100,1000,257888,1.0192e+08
0,1000,10000,79572.6,6.25506e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,354.442,2195.3
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.76592e+08,1.30167e+07
2,1,10,4.55176e+08,2.36149e+08
2,10,100,1.79539e+06,1.223e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.55556e+06,34659.8
3,0.1,1,8.65124e+07,1.55866e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,65908,273.59
4,0.1,1,7.62923e+08,4.4704e+07
4,1,10,4.80364e+08,7.45237e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.12477e+07,23672.3
5,0.01,0.1,1.18104e+06,10302.3
5,0.1,1,4.98086e+08,4.54234e+07
5,1,10,2.58407e+08,7.40198e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.71264e+07,254961
6,0.1,1,1.38033e+08,1.41773e+07
6,1,10,6.67706e+06,1.43278e+07
6,10,100,2.70586e+06,1.50922e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.73926e+09,1.50365e+08
7,1,10,6.81364e+07,4.04542e+07
7,10,100,2.98799e+07,4.27791e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.6242e+08,1.36873e+07
8,1,10,1.26135e+08,1.79388e+07
8,10,100,532843,1.06581e+07
8,100,1000,0,0
8,1000,10000,0,0
