FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.83628e+07,1.71496e+06
0,1,10,4.1893e+08,2.76589e+08
0,10,100,3.58458e+07,2.00813e+08
0,100,1000,4.25096e+06,7.74282e+07
0,1000,10000,43326.7,7.16672e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,163.582,7567
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.54794e+06,828550
2,1,10,1.01499e+09,3.73255e+08
2,10,100,1.8165e+07,5.72713e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.78805e+07,392565
3,0.1,1,4.01641e+07,2.02004e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.82111e+06,204754
4,1,10,9.42182e+06,1.22603e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.22558e+10,1.76674e+07
5,0.01,0.1,7.81756e+07,454552
5,0.1,1,1.17544e+08,2.74715e+06
5,1,10,1.44406e+06,1.07551e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.52494e+07,234196
6,0.1,1,4.11593e+06,2.18594e+06
6,1,10,5.29996e+07,3.24657e+07
6,10,100,2.0664e+06,2.82149e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.0188e+06,433847
7,1,10,1.1174e+08,1.20238e+08
7,10,100,3.14642e+07,1.49102e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.72859e+06,1.31552e+06
8,1,10,1.20942e+07,2.84189e+07
8,10,100,2.05346e+06,8.46018e+06
8,100,1000,0,0
8,1000,10000,0,0
