GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.85665e+09,0,0,0
0,0,1.45505e+06,1.21114e+10,0,0,0
0,0,288821,2.07858e+09,0,0,0
0,0,11057.1,1.79126e+10,0,0,0
0,0,25792.9,4.06177e+10,0,0,0
0,0,2228.81,2.76938e+09,0,0,0
0,0,298838,2.0827e+10,0,0,0
0,0,4212.53,1.01032e+10,0,0,0
0,0,1181.28,3.65022e+08,0,0,0
0,0,386.474,5.11739e+08,0,0,0
0,0,378.643,0,0,0,0
0,0,1222.7,0,0,0,0
0,0,10207.2,0,0,0,0
0,0,26325.3,0,0,0,0
0,0,4421.04,0,0,0,0
0,0,298981,0,0,0,0
0,0,450.756,0,0,0,0
0,2,81987.1,4.57331e+08,1.0661e+07,2.26144e+07,1.09656e+09
0,2,8727.34,4.48724e+07,11468,11096.8,4081.38
0,2,4858.37,1.23033e+08,37118.6,37252.6,9059.72
0,2,2374.16,3.20561e+06,1658.42,2519.6,56.5975
0,2,636.763,117637,101.981,108.268,202.055
0,2,551.877,1.32906e+08,643932,68577.8,61017
0,2,26422.3,4.15866e+10,9.57478e+08,1.89813e+09,2.70899e+09
0,2,4944.33,4.53444e+08,388295,221403,6269.65
0,2,8962.88,2.27282e+09,1.32062e+06,2.01688e+06,40870.2
0,2,2375.3,4.55942e+08,2.80539e+06,117897,773047
0,2,678.545,2.36392e+09,1.20363e+06,1.95312e+06,3.2234e+06
0,2,4802.36,2.1299e+08,1.3862e+06,23654.4,174841
0,2,81237.4,0,0,0,0
0,2,4942.98,0,0,0,0
0,2,571.092,0,0,0,0
0,2,8627.92,0,0,0,0
0,2,2374.16,0,0,0,0
0,2,634.792,0,0,0,0
0,3,63.359,0,0,0,0
0,3,283.132,0,0,0,0
0,3,31.3886,0,0,0,0
0,3,20.1789,0,0,0,0
0,3,369.45,0,0,0,0
0,3,154.957,0,0,0,0
0,4,262.009,0,0,31.99,0
0,4,1196.02,0,15370,508727,48521.1
0,4,1468.76,0,4.99442e+07,6.47757e+06,1.04464e+06
0,5,695.943,3.09745e+07,174293,9578.18,9076.83
0,5,43.8894,3.02595e+08,0,119.867,0
0,5,1.84271,0,0,0,0
0,5,3.42109,0,0,0,0
0,5,90.4862,0,0,0,0
0,5,10.2423,0,0,0,0
0,6,16165.1,3.91482e+07,0,0,0
0,6,8001.09,1.87861e+06,0,0,0
0,6,59564.8,7.30474e+08,0,0,0
0,6,891.844,4.48317e+07,0,0,0
0,6,2425.35,4.11158e+06,0,0,0
0,6,2843.29,2.20896e+09,0,0,0
0,6,7096.42,3.66119e+06,0,0,0
0,6,444.8,3.32306e+07,0,0,0
0,6,16165.1,2.64263e+09,0,0,0
0,6,2912.08,7.69619e+07,0,0,0
0,6,885.327,3.31004e+08,0,0,0
0,6,65.6176,7.48043e+08,0,0,0
0,6,8628.39,0,0,0,0
0,6,437.357,0,0,0,0
0,6,917.056,0,0,0,0
0,6,17533.6,0,0,0,0
0,6,65.6176,0,0,0,0
0,6,2741.82,0,0,0,0
0,7,15238.4,0,3.53176e+07,3.91434e+07,4.35848e+07
0,7,42193.6,0,9.81228e+07,2.32411e+08,2.12019e+09
0,7,938.953,0,49316.4,6807.43,11396.5
0,7,10339.5,0,7.37589e+09,1.08016e+10,3.65783e+09
0,7,268.42,0,4.68062e+07,7.09582e+06,3.53064e+07
0,7,50542.7,0,5.16935e+09,1.4903e+10,2.24256e+10
0,7,41670.7,0,4.24137e+09,5.51369e+09,2.90071e+09
0,7,1741.47,0,2.42857e+07,2.69069e+07,604218
0,7,7077.79,0,1.32553e+08,1.79285e+08,1.91147e+07
0,7,15630.4,0,5.30301e+07,6.91377e+07,7.38813e+06
0,7,44717.4,0,1.70354e+08,2.5082e+08,2.66313e+07
0,7,10582.5,0,1.76802e+07,2.73468e+06,442458
0,7,270.584,0,0,0,0
0,7,10582.5,0,0,0,0
0,7,42193.6,0,0,0,0
0,7,926.029,0,0,0,0
0,7,14242,0,0,0,0
0,8,3645,5.65747e+06,3493.31,4032.9,639.308
0,8,33305.8,2.21335e+08,9.6245e+06,2.09747e+07,2.07447e+08
0,8,16203.9,8.98373e+07,684843,810872,949335
0,8,6847.92,7.73693e+07,14116,33465.1,5063.42
0,8,6959.58,1.6636e+09,518330,669204,53902.6
0,8,3604.82,4.51159e+07,201978,2569.8,11908.3
0,8,16227.7,1.15742e+09,745757,1.06776e+06,24318.6
0,8,3645,2.712e+07,100968,35987.8,39963.7
0,8,6518.77,2.74956e+07,100204,1604.54,28469.6
0,8,756.748,2.99947e+08,649923,286745,778374
0,8,756.748,0,0,0,0
0,8,3666.01,0,0,0,0
0,8,32777.9,0,0,0,0
0,8,6847.92,0,0,0,0
0,8,16203.9,0,0,0,0
