FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.89504e+07,1.47758e+06
0,1,10,5.55718e+08,9.76576e+07
0,10,100,2.79408e+07,1.47693e+08
0,100,1000,4.72216e+06,9.16701e+07
0,1000,10000,49116.4,7.65775e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,568185,2.90319e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.32242e+06,1.1504e+06
2,1,10,7.83859e+08,3.3806e+08
2,10,100,1.49023e+06,2.45609e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.32835e+09,1.60278e+06
3,0.1,1,1.29859e+08,4.26697e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8661.82,177.76
4,1,10,1.38026e+06,917157
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.05914e+08,484738
5,0.01,0.1,3.64372e+07,1.15637e+06
5,0.1,1,1.91149e+06,1.94785e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.71604e+07,1.25083e+06
6,0.1,1,9.25361e+07,5.48079e+06
6,1,10,1.80633e+07,1.34803e+07
6,10,100,4.10824e+06,2.53812e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.34035e+08,6.42318e+06
7,1,10,3.39594e+07,1.42643e+08
7,10,100,6.27103e+08,2.12262e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,1.81221e+07,2.68632e+07
8,10,100,1.35304e+06,5.32692e+06
8,100,1000,0,0
8,1000,10000,0,0
