Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
81987.1,2,1000,H,Ecto,3.93952e+06
81987.1,2,10000,H,Ecto,7433.87
81987.1,2,1000,H,Endo,1.08562e+07
81987.1,2,10000,H,Endo,7.67778e+06
81987.1,2,1000,O,Ecto,111678
81987.1,2,10000,O,Ecto,6739.37
81987.1,2,1000,O,Endo,3.82626e+06
81987.1,2,10000,O,Endo,774783
81987.1,2,1000,C,Ecto,173607
81987.1,2,10000,C,Ecto,9.09022e+06
32453.1,2,100,H,Ecto,28478.4
32453.1,2,1000,H,Ecto,5.64174e+06
32453.1,2,10000,H,Ecto,25652.4
32453.1,2,1000,H,Endo,8.28038e+06
32453.1,2,10000,H,Endo,2.24005e+06
32453.1,2,100,O,Ecto,21881.6
32453.1,2,1000,O,Ecto,24179.2
32453.1,2,10000,O,Ecto,113.781
32453.1,2,100,O,Endo,1.02755e+06
32453.1,2,1000,O,Endo,1.35528e+06
32453.1,2,10000,O,Endo,56107.9
32453.1,2,100,C,Ecto,12270.3
32453.1,2,1000,C,Ecto,486068
32453.1,2,10000,C,Ecto,3.43786e+06
8727.34,2,100,H,Ecto,643269
8727.34,2,1000,H,Ecto,282156
8727.34,2,10000,H,Ecto,53257
8727.34,2,100,H,Endo,3.23238e+07
8727.34,2,1000,H,Endo,1.77395e+08
8727.34,2,10000,H,Endo,7.99423e+06
8727.34,2,100,O,Ecto,1.49147e+06
8727.34,2,1000,O,Ecto,4.01557e+06
8727.34,2,100,O,Endo,1.56385e+08
8727.34,2,1000,O,Endo,2.46533e+07
8727.34,2,10000,O,Endo,148.527
8727.34,2,100,C,Ecto,992548
8727.34,2,1000,C,Ecto,1.03056e+07
8727.34,2,10000,C,Ecto,9.7687e+06
886.386,2,10,H,Ecto,614129
886.386,2,100,H,Ecto,549019
886.386,2,1000,H,Ecto,87.1001
886.386,2,100,H,Endo,1.2547e+08
886.386,2,1000,H,Endo,2.45425e+08
886.386,2,10,O,Ecto,645.107
886.386,2,100,O,Ecto,1.12314e+07
886.386,2,1000,O,Ecto,6666.42
886.386,2,100,O,Endo,2.07374e+06
886.386,2,1000,O,Endo,3.19232e+08
886.386,2,100,C,Ecto,1.15208e+06
886.386,2,1000,C,Ecto,1.00701e+06
886.386,2,10000,C,Ecto,22186.3
4856.83,2,100,H,Ecto,5.02243e+07
4856.83,2,1000,H,Ecto,2.8132e+06
4856.83,2,10000,H,Ecto,565774
4856.83,2,100,H,Endo,9.0596e+08
4856.83,2,1000,H,Endo,1.80521e+09
4856.83,2,10000,H,Endo,1.18626e+08
4856.83,2,100,O,Ecto,6.31043e+06
4856.83,2,1000,O,Ecto,5.70387e+07
4856.83,2,100,O,Endo,4.22461e+09
4856.83,2,1000,O,Endo,1.18097e+09
4856.83,2,100,C,Ecto,6.80483e+07
4856.83,2,1000,C,Ecto,1.16174e+08
4856.83,2,10000,C,Ecto,2.08605e+08
2679.06,2,10,H,Ecto,100947
2679.06,2,100,H,Ecto,191832
2679.06,2,1000,H,Ecto,26854.2
2679.06,2,10000,H,Ecto,1083.85
2679.06,2,100,H,Endo,2.16273e+08
2679.06,2,1000,H,Endo,2.9679e+09
2679.06,2,10000,H,Endo,497128
2679.06,2,100,O,Ecto,2.33553e+06
2679.06,2,1000,O,Ecto,659181
2679.06,2,100,O,Endo,1.08713e+08
2679.06,2,1000,O,Endo,2.07101e+09
2679.06,2,100,C,Ecto,1.29166e+07
2679.06,2,1000,C,Ecto,2.3531e+07
2679.06,2,10000,C,Ecto,4.08996e+06
608.858,2,10,H,Ecto,5.08286e+08
608.858,2,100,H,Ecto,6.83877e+08
608.858,2,1000,H,Ecto,0.197099
608.858,2,100,H,Endo,1.88017e+10
608.858,2,1000,H,Endo,4.73917e+09
608.858,2,10,O,Ecto,7.53502e+07
608.858,2,100,O,Ecto,4.1011e+09
608.858,2,1000,O,Ecto,85436.9
608.858,2,100,O,Endo,5.84135e+08
608.858,2,1000,O,Endo,8.66719e+09
608.858,2,10,C,Ecto,651458
608.858,2,100,C,Ecto,3.63946e+08
608.858,2,10000,C,Ecto,388268
34417.7,2,100,H,Ecto,1.35428e+06
34417.7,2,1000,H,Ecto,413844
34417.7,2,10000,H,Ecto,22166.3
34417.7,2,100,H,Endo,8.93114e+08
34417.7,2,1000,H,Endo,3.24233e+09
34417.7,2,10000,H,Endo,1.97526e+07
34417.7,2,100,O,Ecto,2.71578e+06
34417.7,2,1000,O,Ecto,8.26272e+06
34417.7,2,100,O,Endo,8.53684e+08
34417.7,2,1000,O,Endo,1.21026e+09
34417.7,2,100,C,Ecto,8.50217e+06
34417.7,2,1000,C,Ecto,7.0152e+07
34417.7,2,10000,C,Ecto,2.53899e+07
911.938,2,10,H,Ecto,5.15588e+07
911.938,2,100,H,Ecto,3.58781e+07
911.938,2,100,H,Endo,4.7278e+08
911.938,2,1000,H,Endo,1.06348e+08
911.938,2,10,O,Ecto,2.31554e+07
911.938,2,100,O,Ecto,2.88102e+08
911.938,2,1000,O,Ecto,986.997
911.938,2,100,O,Endo,4.14725e+07
911.938,2,1000,O,Endo,1.60447e+08
911.938,2,10,C,Ecto,1.99434e+06
911.938,2,100,C,Ecto,1.06346e+08
2606.86,2,10,H,Ecto,1.83469e+07
2606.86,2,100,H,Ecto,4.30162e+07
2606.86,2,100,H,Endo,6.57248e+07
2606.86,2,1000,H,Endo,4.32043e+06
2606.86,2,10,O,Ecto,1.73418e+07
2606.86,2,100,O,Ecto,1.97511e+08
2606.86,2,100,O,Endo,1.23565e+07
2606.86,2,1000,O,Endo,7.18515e+06
2606.86,2,10,C,Ecto,1.31093e+07
2606.86,2,100,C,Ecto,2.20026e+08
8727.34,2,10,H,Ecto,8.7618e+07
8727.34,2,100,H,Ecto,7.16106e+07
8727.34,2,1000,H,Ecto,2170.35
8727.34,2,100,H,Endo,3.8489e+09
8727.34,2,1000,H,Endo,7.36636e+09
8727.34,2,10,O,Ecto,1.21108e+06
8727.34,2,100,O,Ecto,4.54411e+08
8727.34,2,1000,O,Ecto,545284
8727.34,2,100,O,Endo,8.6255e+07
8727.34,2,1000,O,Endo,1.67718e+10
8727.34,2,100,C,Ecto,3.37783e+07
8727.34,2,1000,C,Ecto,7.01415e+06
8727.34,2,10000,C,Ecto,7.52088e+06
581.625,2,10,H,Ecto,1.33278e+07
581.625,2,100,H,Ecto,4.44651e+07
581.625,2,1000,H,Ecto,0.0049008
581.625,2,100,H,Endo,2.48063e+08
581.625,2,1000,H,Endo,1.09732e+08
581.625,2,10,O,Ecto,9.42194e+06
581.625,2,100,O,Ecto,2.65956e+08
581.625,2,100,O,Endo,1.46225e+07
581.625,2,1000,O,Endo,3.99246e+07
581.625,2,10,C,Ecto,791937
581.625,2,100,C,Ecto,7.94271e+07
552.88,2,10,H,Ecto,103.99
552.88,2,100,H,Ecto,1.91863
552.88,2,1,O,Ecto,39.3259
552.88,2,10,O,Ecto,6.69339
552.88,2,10,C,Ecto,19050.5
552.88,2,100,C,Ecto,10620.6
4856.83,2,10,H,Ecto,6.386e+07
4856.83,2,100,H,Ecto,2.14688e+08
4856.83,2,100,H,Endo,2.21072e+08
4856.83,2,1000,H,Endo,3.14864e+10
4856.83,2,1,O,Ecto,14185.6
4856.83,2,10,O,Ecto,2.46912e+08
4856.83,2,100,O,Ecto,1.47872e+09
4856.83,2,100,O,Endo,2.9466e+08
4856.83,2,1000,O,Endo,2.53474e+07
4856.83,2,10,C,Ecto,9.80145e+07
4856.83,2,100,C,Ecto,9.36361e+09
2734.74,2,10,H,Ecto,144956
2734.74,2,100,H,Ecto,41.8547
2734.74,2,1,O,Ecto,54700.5
2734.74,2,10,O,Ecto,55422.2
2734.74,2,100,O,Endo,3101.33
2734.74,2,10,C,Ecto,928824
2734.74,2,100,C,Ecto,2.4113e+06
8727.34,2,10,H,Ecto,1.23381e+06
8727.34,2,100,H,Ecto,3.7343e+06
8727.34,2,100,H,Endo,1.17385e+07
8727.34,2,1000,H,Endo,651646
8727.34,2,10,O,Ecto,993802
8727.34,2,100,O,Ecto,1.87697e+07
8727.34,2,100,O,Endo,994945
8727.34,2,1000,O,Endo,1.75343e+06
8727.34,2,10,C,Ecto,163952
8727.34,2,100,C,Ecto,9.07916e+06
1587.21,4,10,H,Ecto,5.50945e+06
1587.21,4,100,H,Ecto,5.37705e+06
1587.21,4,1000,H,Ecto,23.6125
1587.21,4,100,H,Endo,1.07349e+09
1587.21,4,1000,H,Endo,2.32741e+09
1587.21,4,10,O,Ecto,336181
1587.21,4,100,O,Ecto,1.78033e+08
1587.21,4,1000,O,Ecto,20228.3
1587.21,4,100,O,Endo,7.32724e+06
