Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
95582.4,1,1000,H,Ecto,158.157
95582.4,1,10000,H,Ecto,5.36811e+07
95582.4,1,10000,H,Endo,5.00526e+08
95582.4,1,1000,O,Ecto,48259.3
95582.4,1,10000,O,Ecto,2.01151e+07
95582.4,1,1000,O,Endo,4393.7
95582.4,1,10000,O,Endo,7.85831e+09
95582.4,1,1000,C,Ecto,5381.07
95582.4,1,10000,C,Ecto,2.40996e+09
81987.1,2,1000,H,Ecto,770631
81987.1,2,10000,H,Ecto,138478
81987.1,2,1000,H,Endo,408131
81987.1,2,10000,H,Endo,1.79798e+06
81987.1,2,1000,O,Ecto,208114
81987.1,2,10000,O,Ecto,19801.3
81987.1,2,1000,O,Endo,136626
81987.1,2,10000,O,Endo,709338
81987.1,2,1000,C,Ecto,2.10261e+08
81987.1,2,10000,C,Ecto,1.22011e+08
81987.1,2,10000,C,Endo,1013.99
4895.17,2,100,H,Ecto,7.39456e+06
4895.17,2,1000,H,Ecto,8.7491e+06
4895.17,2,10000,H,Ecto,171445
4895.17,2,100,H,Endo,2.3973e+08
4895.17,2,1000,H,Endo,2.35608e+09
4895.17,2,10000,H,Endo,2.82611e+08
4895.17,2,100,O,Ecto,2.65845e+06
4895.17,2,1000,O,Ecto,1.49885e+07
4895.17,2,10000,O,Ecto,5538.27
4895.17,2,100,O,Endo,1.31344e+06
4895.17,2,1000,O,Endo,1.8197e+08
4895.17,2,10000,O,Endo,197.157
4895.17,2,100,C,Ecto,1.75151e+06
4895.17,2,1000,C,Ecto,2.3071e+08
4895.17,2,10000,C,Ecto,7.79304e+06
8727.34,2,100,H,Ecto,200316
8727.34,2,1000,H,Ecto,283331
8727.34,2,10000,H,Ecto,64238.8
8727.34,2,100,H,Endo,9.86893e+06
8727.34,2,1000,H,Endo,1.70837e+08
8727.34,2,10000,H,Endo,8.45215e+06
8727.34,2,100,O,Ecto,57811.9
8727.34,2,1000,O,Ecto,382000
8727.34,2,10000,O,Ecto,648.644
8727.34,2,100,O,Endo,795934
8727.34,2,1000,O,Endo,9.03093e+06
8727.34,2,10000,O,Endo,38.5375
8727.34,2,100,C,Ecto,101395
8727.34,2,1000,C,Ecto,1.20397e+07
8727.34,2,10000,C,Ecto,1.17887e+06
502.073,2,10,H,Ecto,6442.35
502.073,2,100,H,Ecto,189925
502.073,2,1000,H,Ecto,1826.1
502.073,2,100,H,Endo,5.64521e+07
502.073,2,1000,H,Endo,80.9462
502.073,2,10000,H,Endo,1786.94
502.073,2,100,O,Ecto,2256.31
502.073,2,1000,O,Ecto,200092
502.073,2,100,O,Endo,1.27586e+06
502.073,2,1000,O,Endo,80539.1
502.073,2,100,C,Ecto,223848
502.073,2,1000,C,Ecto,21851.4
502.073,2,10000,C,Ecto,6979.38
624.901,2,10,H,Ecto,5.9924e+06
624.901,2,100,H,Ecto,2.11781e+08
624.901,2,100,H,Endo,8.38935e+06
624.901,2,1000,H,Endo,0.162095
624.901,2,10000,H,Endo,13988.4
624.901,2,10,O,Ecto,204781
624.901,2,100,O,Ecto,40262
624.901,2,1000,O,Ecto,779855
624.901,2,100,O,Endo,2.75153e+08
624.901,2,1000,O,Endo,1.77075e+06
624.901,2,100,C,Ecto,1.47798e+07
624.901,2,1000,C,Ecto,260497
2556.96,2,10,H,Ecto,123.254
2556.96,2,100,H,Ecto,1.29639e+06
2556.96,2,1000,H,Ecto,3.26162e+06
2556.96,2,10000,H,Ecto,2656.85
2556.96,2,100,H,Endo,7.85727e+07
2556.96,2,1000,H,Endo,2.5427e+08
2556.96,2,10000,H,Endo,4.39968e+06
2556.96,2,100,O,Ecto,960802
2556.96,2,1000,O,Ecto,5.38422e+06
2556.96,2,10000,O,Ecto,74.8979
2556.96,2,100,O,Endo,1.9557e+06
2556.96,2,1000,O,Endo,4.29811e+07
2556.96,2,100,C,Ecto,27817.7
2556.96,2,1000,C,Ecto,6.61054e+06
2556.96,2,10000,C,Ecto,1.28188e+06
2611.52,2,10,H,Ecto,1.02657e+06
2611.52,2,100,H,Ecto,1.38809e+08
2611.52,2,1000,H,Ecto,38293.4
2611.52,2,100,H,Endo,4.11368e+07
2611.52,2,1000,H,Endo,1.81251e+06
2611.52,2,10000,H,Endo,412196
2611.52,2,100,O,Ecto,145385
2611.52,2,1000,O,Ecto,6.13603e+06
2611.52,2,100,O,Endo,2.34873e+08
2611.52,2,1000,O,Endo,9.06998e+06
2611.52,2,100,C,Ecto,5.57778e+06
2611.52,2,1000,C,Ecto,2.20018e+06
2611.52,2,10000,C,Ecto,24358.2
9128.77,2,10,H,Ecto,1.18853e+06
9128.77,2,100,H,Ecto,1.91482e+07
9128.77,2,1000,H,Ecto,1.48808e+07
9128.77,2,100,H,Endo,3.47899e+08
9128.77,2,1000,H,Endo,8.75092e+07
9128.77,2,10000,H,Endo,2.28945e+07
9128.77,2,100,O,Ecto,1.627e+07
9128.77,2,1000,O,Ecto,1.17369e+08
9128.77,2,100,O,Endo,5.90676e+07
9128.77,2,1000,O,Endo,1.73663e+08
9128.77,2,100,C,Ecto,547065
9128.77,2,1000,C,Ecto,4.03286e+07
9128.77,2,10000,C,Ecto,9.68666e+06
26501.5,2,100,H,Ecto,9.0983e+06
26501.5,2,1000,H,Ecto,2.4405e+08
26501.5,2,10000,H,Ecto,5.87328e+07
26501.5,2,100,H,Endo,7.4987e+07
26501.5,2,1000,H,Endo,4.63918e+10
