GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.44484e+10,0,0,0
0,0,406028,1.07913e+10,0,0,0
0,0,1.45505e+06,1.23174e+10,0,0,0
0,0,2189.77,9.85406e+06,0,0,0
0,0,11295.1,8.06249e+09,0,0,0
0,0,4437.51,1.07255e+10,0,0,0
0,0,24370.9,7.86117e+09,0,0,0
0,0,1111.59,3.81525e+11,0,0,0
0,0,438.327,1.30464e+11,0,0,0
0,0,11295.1,9.67953e+10,0,0,0
0,0,2189.77,1.13676e+08,0,0,0
0,0,24064.4,1.09435e+10,0,0,0
0,0,4437.51,2.606e+11,0,0,0
0,0,438.327,0,0,0,0
0,0,11020,0,0,0,0
0,1,95582.4,0,1.16671e+09,4.66109e+09,1.77247e+08
0,2,81987.1,1.16327e+09,1.46928e+06,3.1568e+06,3.95304e+07
0,2,4895.17,6.70123e+08,5.26636e+09,2.38119e+08,1.97563e+08
0,2,8727.34,3.01567e+07,2.82263e+08,6.2399e+06,9.47123e+06
0,2,502.073,4.07925e+08,2.92151e+06,1.41345e+06,1.20059e+06
0,2,624.901,1.33615e+10,1.45465e+06,1.2044e+06,1.88895e+06
0,2,2556.96,4.12342e+08,5.15837e+08,7.51592e+07,3.71293e+07
0,2,2611.52,7.32872e+09,1.34135e+06,1.39908e+06,1.31482e+06
0,2,9128.77,1.55799e+10,5.17555e+09,6.19029e+08,4.03387e+08
0,2,26501.5,7.97919e+09,4.89894e+10,5.3796e+08,3.92219e+09
0,2,5258.71,8.20791e+10,1.05305e+07,1.70921e+07,1.1411e+07
0,2,492.079,5.98488e+09,2.57097e+06,88184.5,9.83878e+06
0,2,610.806,5.34024e+07,19.3595,3.94665,0.29697
0,2,2556.96,2.87529e+06,574.353,13.0522,1328.48
0,2,26501.5,1.21409e+09,2.41647e+08,2.33236e+07,1.38309e+07
0,2,8628.48,0,0,0,0
0,2,4875,0,0,0,0
0,2,450.462,0,0,0,0
0,2,2536.03,0,0,0,0
0,2,568.836,0,0,0,0
0,3,443.816,4.7576e+09,0,0,0
0,3,137.301,7.34508e+07,0,0,0
0,3,20.7465,4.65599e+06,0,0,0
0,3,35.897,1.51219e+07,0,0,0
0,3,79.0548,5.65687e+08,0,0,0
0,3,20.7622,0,0,0,0
0,3,264.493,0,0,0,0
0,4,605.703,0,0,5.69668e+07,0
0,4,1460.4,0,5.86826e+08,5.43543e+07,1.72132e+09
0,4,255.259,0,1.15316e+06,21245.3,17462.6
0,5,699.459,1.80929e+09,1.21503e+07,1.5874e+06,2.7681e+07
0,5,1025.4,6.30664e+08,2.30232e+06,240043,1.10384e+07
0,5,2.33001,2.11401e+07,0,0,0
0,5,3.45783,5.14839e+08,0,0,0
0,5,2.42388,8.87642e+07,0,0,0
0,5,88.0313,0,0,0,0
0,6,8001.09,6.99861e+06,0,0,0
0,6,59564.8,1.18567e+09,0,0,0
0,6,11991.1,8.55679e+07,0,0,0
0,6,439.536,2.42588e+07,0,0,0
0,6,866.046,2.61417e+09,0,0,0
0,6,2477.87,3.96434e+07,0,0,0
0,6,8212.15,2.04375e+08,0,0,0
0,6,2417.4,2.53995e+06,0,0,0
0,6,2870.33,7.73653e+09,0,0,0
0,6,63.5965,1.4749e+08,0,0,0
0,6,866.046,3.66485e+08,0,0,0
0,6,8001.09,3.22709e+07,0,0,0
0,6,64.4286,4.53902e+08,0,0,0
0,6,12394.6,2.09281e+08,0,0,0
0,6,432.336,455371,0,0,0
0,6,2805.75,4.2799e+09,0,0,0
0,6,872.566,9.23421e+06,0,0,0
0,6,439.536,0,0,0,0
0,6,57.2974,0,0,0,0
0,7,15238.4,0,4.05969e+08,3.55871e+06,8.76923e+07
0,7,7498.23,0,1.31194e+08,3.48281e+06,4.45651e+06
0,7,958.171,0,3.71297e+08,2.561e+08,1.45388e+08
0,7,10582.5,0,6.31357e+08,6.89883e+06,3.6955e+07
0,7,29259.5,0,3.02111e+08,9.34882e+06,8.83687e+08
0,7,46430.1,0,2.98945e+08,1.66927e+07,1.64506e+09
0,7,247.583,0,7.39609e+07,1.09916e+07,6.43516e+07
0,7,10688.8,0,2.70204e+10,1.2266e+10,5.93319e+09
0,7,15138.7,0,2.20905e+10,1.33593e+09,8.61655e+08
0,7,46514,0,1.88225e+10,1.24438e+09,8.74352e+08
0,7,1822.98,0,4.61062e+09,3.30894e+09,3.04471e+09
0,7,980.661,0,668.719,295171,0
0,7,1905.32,0,1.33435e+08,1.62409e+07,4.51098e+08
0,7,7964.18,0,9.69996e+10,8.30589e+09,4.64151e+09
0,7,49827.8,0,4.27507e+09,1.2498e+09,5.45281e+08
0,7,247.583,0,81.9817,5.5526e+07,0
0,7,7210.14,0,3.28082e+08,9.10919e+07,3.45897e+08
0,7,10582.5,0,1.27325e+08,1.12869e+07,6.24004e+08
0,7,28110.8,0,0,0,0
0,8,3645,7.63543e+06,4.95758e+07,2.72718e+06,1.88086e+06
0,8,33305.8,2.43342e+08,3.57106e+07,1.24004e+06,1.15298e+08
0,8,16203.9,8.80263e+07,2.55763e+08,1.97858e+06,6.22683e+07
0,8,6847.92,5.24303e+07,3.69201e+08,1.89381e+07,2.00554e+07
0,8,753.671,2.54208e+08,2.53263e+06,2.43078e+06,1.29334e+06
0,8,6959.58,5.08404e+08,1.01158e+09,1.13486e+08,5.25801e+07
0,8,16445.1,3.96113e+08,7.11511e+08,6.83862e+07,3.01568e+07
