GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.83892e+09,0,0,0
0,0,406028,5.65186e+09,0,0,0
0,0,1.45505e+06,1.21128e+10,0,0,0
0,0,11295.1,2.9274e+09,0,0,0
0,0,24370.9,3.81518e+09,0,0,0
0,0,1111.59,3.87682e+09,0,0,0
0,0,2189.77,5.52166e+06,0,0,0
0,0,24064.4,2.86764e+10,0,0,0
0,0,4437.51,2.69877e+10,0,0,0
0,0,438.327,2.53364e+08,0,0,0
0,0,11020,6.00903e+09,0,0,0
0,0,25960.2,0,0,0,0
0,0,434.241,0,0,0,0
0,0,414218,0,0,0,0
0,0,4389.92,0,0,0,0
0,1,95582.4,0,1.16689e+08,5.26034e+08,1.38629e+10
0,2,81987.1,2.95512e+08,5.93065e+07,2.91586e+06,1.61277e+09
0,2,4895.17,3.1241e+08,471243,153391,63576.7
0,2,8727.34,2.56517e+07,444932,97425.1,63267.1
0,2,624.901,1.95958e+07,1133.07,25680.5,5027.21
0,2,2611.52,9.97762e+09,1.45653e+06,4.66874e+06,861241
0,2,9128.77,2.72317e+10,4.23098e+06,5.48132e+06,2.44805e+06
0,2,26501.5,1.16823e+10,2.72924e+09,2.10346e+08,5.15338e+09
0,2,2556.96,284621,37.3974,385.089,103.002
0,2,26501.5,2.45639e+09,1.13294e+06,800284,454495
0,2,8628.48,4.03452e+08,80476.8,691664,74205.8
0,2,4875,5.80276e+08,157487,1.08654e+06,96738.8
0,2,450.462,1.3498e+08,10801.8,64040.6,30667.9
0,2,2536.03,4.2198e+08,21389.2,120124,100261
0,2,568.836,8.84057e+08,1732.69,282961,7187.07
0,2,518.944,0,0,0,0
0,2,9240.38,0,0,0,0
0,2,2388.18,0,0,0,0
0,2,81987.1,0,0,0,0
0,2,4959.83,0,0,0,0
0,2,26408.7,0,0,0,0
0,2,608.148,0,0,0,0
0,3,264.493,5.36414e+07,0,0,0
0,3,82.9532,0,0,0,0
0,3,20.7465,0,0,0,0
0,3,443.816,0,0,0,0
0,3,36.0592,0,0,0,0
0,3,134.009,0,0,0,0
0,4,605.703,0,0,5.43151e+06,0
0,4,1460.4,0,1.4115e+06,8.39333e+06,5.59661e+06
0,4,255.259,0,27.3469,1.03511e+07,15.5373
0,5,699.459,3.88733e+07,7434.7,64698.5,3752.13
0,5,1025.4,2.16557e+08,41615.7,278095,54081.5
0,5,88.0313,5.17439e+08,4.67281,1.47859e+06,2.72148
0,5,2.33001,0,0,0,0
0,5,3.20031,0,0,0,0
0,6,8001.09,1.75538e+06,0,0,0
0,6,59564.8,5.74093e+08,0,0,0
0,6,11991.1,1.82128e+07,0,0,0
0,6,439.536,1.2958e+06,0,0,0
0,6,2477.87,1.32862e+07,0,0,0
0,6,2870.33,6.0976e+09,0,0,0
0,6,8001.09,8.36315e+06,0,0,0
0,6,12394.6,2.54733e+09,0,0,0
0,6,2805.75,9.83336e+07,0,0,0
0,6,872.566,2.27005e+07,0,0,0
0,6,439.536,5.96311e+07,0,0,0
0,6,57.2974,1.93434e+08,0,0,0
0,6,850.356,0,0,0,0
0,6,66.2075,0,0,0,0
0,6,11491.6,0,0,0,0
0,6,8378.98,0,0,0,0
0,6,2370.54,0,0,0,0
0,6,456.216,0,0,0,0
0,7,958.171,0,30269.4,329282,37249.6
0,7,29259.5,0,7.22648e+07,3.94708e+06,2.87959e+08
0,7,46430.1,0,9.22768e+07,4.94063e+06,5.46439e+08
0,7,10688.8,0,3.94866e+10,9.6677e+09,6.75361e+09
0,7,15138.7,0,2.50306e+10,3.1967e+09,1.27722e+10
0,7,46514,0,1.46167e+10,1.2039e+09,1.82028e+10
0,7,1905.32,0,4.13336e+06,2.0518e+07,4.09805e+06
0,7,7964.18,0,1.64636e+10,5.90989e+09,2.52442e+09
0,7,49827.8,0,3.39852e+09,8.40358e+08,6.32874e+08
0,7,10582.5,0,8.85981e+06,5.24066e+07,1.16626e+07
0,7,29652.7,0,0,0,0
0,7,45049.2,0,0,0,0
0,7,15650.7,0,0,0,0
0,7,931.824,0,0,0,0
0,7,7091.27,0,0,0,0
0,7,250.335,0,0,0,0
0,7,10445,0,0,0,0
0,8,3645,5.74873e+06,1643.17,1377.89,760.522
0,8,33305.8,7.40525e+07,3.74344e+07,2.13198e+06,2.23687e+08
0,8,16203.9,5.13159e+07,7.03913e+06,733106,4.84378e+06
0,8,6847.92,4.54886e+07,20651.8,9035.9,5041.72
0,8,753.671,2.61018e+06,719.571,5031.69,438.829
0,8,16445.1,7.15886e+08,55673.7,91558.7,49076.1
0,8,3645,7.68061e+07,2571.47,37390.3,17672.5
0,8,6908.54,6.5578e+07,5061.52,121989,12075.3
0,8,785.002,6.47112e+07,1770.48,8389.4,8186.75
0,8,33305.8,0,0,0,0
0,8,770.809,0,0,0,0
0,8,14958,0,0,0,0
0,8,3645,0,0,0,0
0,8,7071.26,0,0,0,0
