Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377441,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,617377,130608,514007,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38837e+08,7.04673e+08,6.92183e+07,915769,54864.5,877435,2.99299e+07,4.86397e+07,4.2284e+07
7, 1,9.31411e+07,5.32224e+08,4.52514e+07,1.66682e+06,46421.2,2.78813e+06,3.45258e+07,4.17104e+07,4.6196e+07
8, 1,8.04038e+07,3.78543e+08,2.59421e+07,2.46536e+06,82151.3,6.55591e+06,3.17329e+07,3.60304e+07,4.67772e+07
9, 1,7.80671e+07,1.50281e+08,2.42495e+07,3.16253e+06,109344,1.17183e+07,2.57926e+07,2.99363e+07,3.97528e+07
10, 1,8.03754e+07,1.03718e+08,2.68508e+07,3.54642e+06,139377,1.63863e+07,2.76902e+07,2.72087e+07,4.19899e+07
11, 1,8.52182e+07,8.32615e+07,3.0102e+07,3.92124e+06,140402,2.0138e+07,3.01842e+07,2.49068e+07,4.53847e+07
12, 1,9.35245e+07,6.11558e+07,2.26303e+07,1.05278e+07,227874,6.34759e+07,2.86926e+07,1.98335e+07,3.53166e+07
13, 2,1.11022e+08,4.96819e+07,1.9766e+07,2.31333e+07,510551,1.54256e+08,2.24554e+07,1.72412e+07,2.56388e+07
14, 2,1.37037e+08,4.45149e+07,2.18721e+07,3.9377e+07,1.33543e+06,2.88993e+08,1.88971e+07,1.59321e+07,1.83685e+07
15, 2,1.606e+08,3.79384e+07,2.70264e+07,6.33698e+07,3.17522e+06,3.93337e+08,1.99269e+07,1.65314e+07,1.56608e+07
16, 2,1.85615e+08,4.15733e+07,3.13e+07,1.21328e+08,1.09179e+07,8.88094e+08,2.1656e+07,1.81103e+07,1.52475e+07
17, 2,2.28282e+08,2.25156e+07,3.61446e+07,2.51517e+08,3.26917e+07,1.40627e+09,2.37278e+07,2.08838e+07,1.4398e+07
18, 2,2.94278e+08,1.89585e+07,4.49903e+07,5.29908e+08,1.10378e+08,1.4917e+09,2.76701e+07,2.87719e+07,1.62453e+07
19, 2,4.16179e+08,3.10551e+06,1.19788e+08,6.66022e+08,2.80767e+08,1.13717e+09,3.21637e+07,4.16106e+07,1.92883e+07
20, 2,5.69415e+08,4.15482e+06,3.16626e+08,7.00839e+08,3.83411e+08,3.77142e+08,3.59842e+07,5.74517e+07,2.27742e+07
21, 2,7.44512e+08,5.38925e+06,5.64658e+08,1.7549e+08,2.15161e+08,1.92059e+08,3.9864e+07,8.01979e+07,2.61625e+07
22, 2,8.87985e+08,7.15762e+06,6.42683e+08,4.63217e+07,8.09136e+07,6.16186e+07,4.32968e+07,1.08147e+08,2.57695e+07
23, 2,1.03359e+09,8.65112e+06,6.44718e+08,4.39314e+07,7.50408e+07,5.98099e+07,4.63699e+07,1.14126e+08,2.63589e+07
24, 2,1.04015e+09,9.21362e+06,3.15818e+08,1.10213e+07,8.88642e+06,1.2816e+07,5.16881e+07,1.10485e+08,2.76733e+07
25, 3,1.02524e+09,1.05577e+07,3.52225e+08,1.1011e+07,6.97713e+06,1.137e+07,5.93606e+07,1.27994e+08,2.97666e+07
26, 3,8.87714e+08,1.04212e+07,3.86015e+08,1.57655e+07,9.40948e+06,1.27261e+07,6.64443e+07,1.7247e+08,3.53442e+07
27, 3,1.02292e+09,9.97652e+06,1.92341e+08,1.50951e+07,1.15501e+07,1.13831e+07,7.11625e+07,2.26055e+08,3.12355e+07
28, 3,1.01448e+09,1.01366e+07,2.17704e+08,1.91469e+07,1.62728e+07,1.21968e+07,7.2073e+07,3.16584e+08,2.99912e+07
29, 3,1.13464e+09,1.28178e+07,1.99849e+08,1.79538e+07,1.81426e+07,7.07735e+06,7.29184e+07,3.85065e+08,3.04877e+07
30, 3,1.15613e+09,1.36746e+07,2.15744e+08,1.8961e+07,2.72556e+06,8.67822e+06,7.23224e+07,5.27778e+08,3.46269e+07
31, 3,9.9114e+08,1.81352e+07,2.19394e+08,1.83063e+07,2.80067e+06,1.01955e+07,8.22617e+07,7.12731e+08,3.69979e+07
32, 3,8.25593e+08,2.49348e+07,1.91683e+08,1.0599e+07,1.57995e+06,8.22763e+06,8.62159e+07,8.80176e+08,3.14243e+07
33, 3,6.73078e+08,2.62352e+07,1.84454e+08,6.17086e+06,1.00944e+06,6.90007e+06,8.7326e+07,1.01139e+09,2.71657e+07
34, 3,4.92792e+08,2.76803e+07,1.55188e+08,3.15223e+06,807280,4.83739e+06,7.73013e+07,1.14165e+09,2.37482e+07
35, 3,4.6302e+08,3.25089e+07,1.47564e+08,2.18906e+06,534389,2.87221e+06,6.19228e+07,1.13919e+09,2.25757e+07
