FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.48905e+09,5.2992e+07
0,1,10,3.51273e+08,3.75007e+08
0,10,100,1.74834e+07,3.28505e+07
0,100,1000,192578,9.28504e+07
0,1000,10000,74342.1,6.74902e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,352952,1.4719e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.22176e+08,1.32191e+08
2,1,10,6.2876e+08,6.54796e+08
2,10,100,3.10604e+06,4.26865e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.43407e+06,6391.55
3,0.01,0.1,1.20649e+07,50472.7
3,0.1,1,2.97395e+07,595294
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,142274,3784.56
4,0.1,1,1.53423e+08,4.47456e+06
4,1,10,7.4338e+07,2.19806e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,300684,278.2
5,0.01,0.1,1.24425e+06,42309.8
5,0.1,1,1.15326e+08,2.76629e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.47554e+06,119913
6,0.1,1,3.82541e+07,2.6745e+06
6,1,10,1.50753e+07,4.14497e+07
6,10,100,3.15967e+06,2.05274e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.8302e+08,3.61603e+07
7,1,10,6.60984e+07,5.36917e+07
7,10,100,7.07995e+07,9.4363e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.23275e+08,3.76024e+07
8,1,10,1.26903e+08,2.03869e+07
8,10,100,467497,1.12264e+07
8,100,1000,0,0
8,1000,10000,0,0
