FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,8.64081e+07,4.87792e+06
0,1,10,4.90108e+08,1.21032e+08
0,10,100,6.53282e+07,1.82253e+08
0,100,1000,2.58148e+06,9.50952e+07
0,1000,10000,48729.1,7.57357e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,901285,4.99241e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.54158e+06,590534
2,1,10,1.54514e+08,1.33588e+08
2,10,100,5.52254e+06,3.28201e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.75372e+07,434918
3,0.1,1,3.48428e+08,5.9689e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,7.38683e+06,2.38242e+06
4,1,10,1.85608e+06,251783
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.94026e+09,1.48665e+06
5,0.01,0.1,8.36098e+07,148834
5,0.1,1,3.94374e+06,4.18784e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.51925e+07,534652
6,0.1,1,9.95474e+07,6.65505e+06
6,1,10,1.91384e+07,8.95817e+06
6,10,100,4.83345e+06,2.69512e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.51167e+06,452753
7,1,10,1.93785e+08,1.60027e+08
7,10,100,7.20436e+08,3.11846e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.88917e+06,676926
8,1,10,1.38793e+07,2.48761e+07
8,10,100,94998.8,4.40127e+06
8,100,1000,0,0
8,1000,10000,0,0
