FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.55762e+08,6.31683e+07
0,1,10,6.97648e+08,4.51931e+08
0,10,100,4.00783e+06,4.33381e+07
0,100,1000,205983,9.08991e+07
0,1000,10000,76622.1,6.47774e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.21787e+06,2.54527e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.35286e+08,1.00546e+07
2,1,10,1.33082e+09,5.60279e+08
2,10,100,2.85361e+06,2.28335e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.79033e+07,1.10503e+06
3,0.1,1,1.10919e+08,8.04634e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1765.15,10.1995
4,0.1,1,5.99708e+07,7.53397e+06
4,1,10,7.6629e+06,6.53651e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.08559e+07,8802.75
5,0.01,0.1,1.60256e+06,22087.4
5,0.1,1,8.65586e+07,1.19915e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.15231e+07,534395
6,0.1,1,4.51046e+07,2.52819e+07
6,1,10,5.08724e+07,2.0615e+07
6,10,100,2.32394e+06,1.56853e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.11661e+09,4.44787e+07
7,1,10,2.38149e+08,6.48159e+07
7,10,100,5.4787e+07,6.35753e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.76346e+08,1.09407e+07
8,1,10,2.80111e+07,1.84917e+07
8,10,100,317149,7.42355e+06
8,100,1000,0,0
8,1000,10000,0,0
