FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.60037e+08,2.92807e+07
0,1,10,5.64189e+08,4.96578e+08
0,10,100,4.37838e+07,4.53084e+07
0,100,1000,180030,9.51361e+07
0,1000,10000,72160,7.05604e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.1469e+06,2.90541e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.78314e+07,1.72105e+06
2,1,10,5.53497e+08,3.36026e+08
2,10,100,2.13018e+06,3.08043e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.37283e+08,1.26965e+06
3,0.1,1,5.86836e+07,1.28608e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,314.712,1.57825
4,0.1,1,4.96345e+07,1.34367e+07
4,1,10,8.18974e+07,9.62359e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.29379e+07,60452.2
5,0.01,0.1,1.29589e+07,53025.6
5,0.1,1,5.85035e+07,1.42562e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.55377e+07,400790
6,0.1,1,8.80956e+07,2.36779e+07
6,1,10,5.76002e+07,2.42026e+07
6,10,100,6.09173e+06,1.74139e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.82642e+08,1.89024e+07
7,1,10,8.03766e+07,1.11389e+08
7,10,100,5.44814e+07,1.11442e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.47601e+08,5.86288e+06
8,1,10,2.98785e+07,2.54123e+07
8,10,100,249101,6.69607e+06
8,100,1000,0,0
8,1000,10000,0,0
