Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	10	2	0.000481116	9000	9100	8000	8200
0	1	0	14	2	0.000481	9000	9100	8000	8200
0	2	0	14	4	0.000962232	9000	9500	7700	8300
0	3	0	18	5	0.0012025	8900	9300	8000	8300
0	4	0	15	5	0.00120279	8900	9300	8000	8300
0	5	0	13	4	0.000962001	8900	9300	8000	8300
0	6	0	19	5	0.00120279	9000	9300	8000	8300
0	7	0	12	4	0.000962001	9000	9300	8000	8300
0	8	0	13	4	0.000962232	9000	9300	8000	8300
0	9	0	20	4	0.000962001	9000	9300	8000	8300
0	10	0	17	2	0.000481116	9100	9300	8100	8300
0	11	0	20	2	0.000481116	9100	9300	8100	8300
0	12	0	18	2	0.000481116	9100	9300	8100	8300
0	13	0	22	2	0.000481116	9100	9300	8100	8300
0	14	0	23	3	0.000721674	9100	9300	7800	8300
0	15	0	16	3	0.000721674	9100	9300	7900	8300
0	16	0	15	3	0.000721674	9100	9300	7900	8300
0	17	0	16	3	0.000721674	9100	9300	7900	8300
0	18	0	17	4	0.000962232	9000	9300	7900	8300
0	19	0	17	4	0.000962232	9000	9300	8000	8300
0	20	0	30	5	0.00120308	9000	9300	8000	8300
0	21	0	36	6	0.00144335	9000	9300	7800	8300
0	22	0	29	6	0.0014437	9000	9300	7800	8300
0	23	0	24	5	0.00120279	8900	9300	7700	8300
0	24	0	25	5	0.00120308	8900	9300	7700	8300
0	25	0	23	4	0.000962232	9100	9300	8000	8300
0	26	0	23	4	0.000962464	9100	9300	8000	8300
0	27	0	22	5	0.00120279	9100	9300	7800	8300
0	28	0	18	6	0.0014437	8500	9300	7600	8300
0	29	0	27	5	0.00120279	8500	9300	7600	8300
0	30	0	23	5	0.00120308	8500	9300	7600	8300
0	31	0	22	5	0.00120308	8500	9300	7600	8300
0	32	0	19	6	0.0014437	8500	9300	7600	8300
0	33	0	20	5	0.00120308	9000	9300	7900	8300
0	34	0	25	7	0.00168431	9000	9300	7900	8300
0	35	0	25	6	0.0014437	9000	9300	7900	8300
0	36	0	23	7	0.00168431	9000	9300	7600	8300
0	37	0	44	9	0.00216554	9000	9300	7600	8300
0	38	0	44	11	0.00264678	9000	9300	7600	8300
0	39	0	63	11	0.00264678	8500	9300	7600	8300
0	40	0	61	11	0.00264741	8500	9300	7600	8300
0	41	0	53	12	0.00288739	8500	9300	7600	8300
0	42	0	50	13	0.00312876	8500	9300	7400	8300
0	43	0	55	14	0.00336862	8500	9300	7400	8300
0	44	0	47	16	0.00385078	8400	9700	7400	8300
0	45	0	54	18	0.00433109	8400	9700	7100	8300
0	46	0	64	19	0.0045728	8400	9700	7100	8300
0	47	0	56	18	0.00433109	8400	9700	7100	8300
0	48	0	59	18	0.00433213	8400	9700	7400	8300
0	49	0	80	19	0.0045717	8400	9700	7500	8300
0	50	0	97	21	0.00505415	8400	9700	7400	8300
0	51	0	110	22	0.00529483	8400	9800	7400	8300
0	52	0	128	29	0.00698122	8100	9800	6900	8300
