FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.82816e+09,3.43462e+08
0,1,10,2.49591e+09,7.32083e+08
0,10,100,6.03807e+06,8.28232e+07
0,100,1000,238800,1.08568e+08
0,1000,10000,74204.2,6.76092e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,4741.46,160977
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.41512e+08,1.89051e+07
2,1,10,1.82333e+09,2.76986e+08
2,10,100,2.94195e+06,3.50009e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.77877e+08,3.85159e+06
3,0.1,1,3.65509e+08,2.29113e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.70088e+06,25629
4,0.1,1,1.33199e+07,583006
4,1,10,1.75475e+08,5.60064e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.81275e+08,628629
5,0.01,0.1,1.46415e+07,426035
5,0.1,1,2.00375e+08,3.22436e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.06643e+07,546071
6,0.1,1,6.05179e+06,790248
6,1,10,1.07624e+08,6.93643e+07
6,10,100,2.35431e+06,1.80323e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.53309e+08,1.00816e+07
7,1,10,1.83258e+08,5.73936e+07
7,10,100,1.06098e+08,1.35216e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.70083e+08,2.52568e+07
8,1,10,3.29002e+07,2.39598e+07
8,10,100,2.03929e+06,9.26034e+06
8,100,1000,0,0
8,1000,10000,0,0
