FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.1369e+08,3.47453e+07
0,1,10,2.1633e+08,1.26141e+08
0,10,100,2.43512e+06,1.41366e+07
0,100,1000,205388,9.07455e+07
0,1000,10000,76530,6.47497e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,3379.5,24523
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.63689e+08,9.0005e+07
2,1,10,5.25904e+08,4.04342e+08
2,10,100,1.70055e+06,1.81173e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.73165e+07,792931
3,0.1,1,3.31842e+08,1.41852e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.40784e+06,8259.14
4,0.1,1,1.96788e+08,2.91865e+07
4,1,10,5.09961e+07,1.04947e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.62984e+08,62998.5
5,0.01,0.1,1.58121e+07,468833
5,0.1,1,9.1706e+07,1.20654e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.74309e+06,90935.8
6,0.1,1,2.48371e+07,2.34505e+07
6,1,10,1.68888e+07,3.80157e+07
6,10,100,2.05662e+06,1.6021e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.09996e+08,1.09922e+08
7,1,10,1.48442e+08,6.37754e+07
7,10,100,5.62717e+07,6.96971e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.52016e+08,6.44053e+07
8,1,10,4.0413e+07,1.04573e+07
8,10,100,403604,8.16868e+06
8,100,1000,0,0
8,1000,10000,0,0
