FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.34281e+07,5.45273e+06
0,1,10,3.62046e+08,1.83274e+08
0,10,100,2.39134e+06,1.74149e+07
0,100,1000,191933,9.29466e+07
0,1000,10000,74268.2,6.76389e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,3279.62,45255.5
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.91074e+08,5.41148e+07
2,1,10,4.6456e+08,4.77443e+08
2,10,100,1.63687e+06,2.09452e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,8.39764e+07,277478
3,0.1,1,2.82233e+07,1.94046e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,613193,1991.49
4,0.1,1,8.74825e+07,3.18028e+07
4,1,10,2.66615e+07,1.2466e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.44311e+08,185820
5,0.01,0.1,2.26178e+07,406189
5,0.1,1,4.21893e+07,7.44483e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.85579e+06,97299.9
6,0.1,1,2.86382e+08,2.61286e+07
6,1,10,1.52574e+07,4.0261e+07
6,10,100,1.97908e+06,1.69185e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.23738e+08,2.10495e+07
7,1,10,1.12748e+08,8.91646e+07
7,10,100,8.01814e+07,9.81321e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.03461e+08,4.43574e+07
8,1,10,3.13033e+07,1.05089e+07
8,10,100,391675,8.61015e+06
8,100,1000,0,0
8,1000,10000,0,0
