FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.6036e+06,2.47591e+06
0,1,10,8.97551e+07,1.20624e+08
0,10,100,1.95847e+07,6.86815e+07
0,100,1000,2.05448e+06,9.76266e+07
0,1000,10000,63923.2,8.22695e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2822.79,134599
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.39124e+07,1.09959e+07
2,1,10,1.77309e+08,3.53678e+08
2,10,100,2.13113e+06,4.92572e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.61996e+08,3.50967e+06
3,0.1,1,1.38455e+07,1.80804e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,6.87044,0.0378029
4,0.1,1,6.67178e+06,4.77925e+06
4,1,10,3.87116e+06,621429
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.21303e+09,6.53096e+06
5,0.01,0.1,8.13754e+07,1.62078e+06
5,0.1,1,2.74609e+06,1.79034e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.05052e+07,668681
6,0.1,1,1.11492e+07,7.6472e+06
6,1,10,1.40855e+07,3.29709e+07
6,10,100,4.50786e+06,2.38146e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.82019e+06,1.97745e+06
7,1,10,6.04519e+07,2.65209e+08
7,10,100,6.03683e+07,3.54279e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.73047e+06,483439
8,1,10,1.19106e+07,1.0534e+07
8,10,100,308000,1.10973e+07
8,100,1000,0,0
8,1000,10000,0,0
