FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.75463e+07,2.60396e+06
0,1,10,8.37269e+07,8.58054e+07
0,10,100,1.619e+07,1.43495e+08
0,100,1000,4.35412e+06,1.07332e+08
0,1000,10000,42939,7.0925e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2503.59,219879
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.44182e+07,3.40214e+06
2,1,10,3.87841e+07,5.51791e+07
2,10,100,8.77118e+06,4.30808e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.91962e+09,8.82486e+06
3,0.1,1,2.28721e+08,2.10306e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.89396,0.0559461
4,0.1,1,2.98992e+07,1.25839e+06
4,1,10,1.61998e+06,454954
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.56494e+10,2.95677e+07
5,0.01,0.1,1.04819e+09,2.18372e+06
5,0.1,1,2.58261e+07,729259
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.62989e+08,1.2318e+06
6,0.1,1,2.31293e+07,3.26559e+06
6,1,10,4.14988e+07,2.40834e+07
6,10,100,3.69253e+06,2.60472e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.71102e+06,1.2136e+06
7,1,10,8.9244e+07,1.68328e+08
7,10,100,6.46471e+08,4.61607e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,900311,573254
8,1,10,7.64096e+06,6.28003e+06
8,10,100,185138,8.42222e+06
8,100,1000,0,0
8,1000,10000,0,0
