Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	3	0	5
0	1	0	90	3	0	10
0	2	0	90	3	0	18
0	3	0	90	3	0	15
0	4	0	90	3	0	14
0	5	0	89	3	0	2
0	5	0	90	3	0	8
0	6	0	89	3	0	4
0	6	0	90	3	0	9
0	7	0	89	3	0	10
0	7	0	90	3	0	3
0	8	0	89	4	0	2
0	8	0	89	3	0	8
0	8	0	90	3	0	2
0	9	0	89	4	0	1
0	9	0	89	3	0	10
0	9	0	90	3	0	3
0	10	0	89	4	0	3
0	10	0	89	3	0	10
0	10	0	90	3	0	6
0	11	0	89	4	0	4
0	11	0	89	3	0	11
0	11	0	90	3	0	3
0	12	0	89	4	0	10
0	12	0	89	3	0	9
0	12	0	90	3	0	4
0	13	0	89	4	0	9
0	13	0	89	3	0	8
0	13	0	90	3	0	5
0	14	0	89	4	0	9
0	14	0	89	3	0	9
0	14	0	90	3	0	10
0	15	0	89	4	0	11
0	15	0	89	3	0	4
0	15	0	90	3	0	12
0	16	0	89	4	0	6
0	16	0	89	3	0	7
0	16	0	90	3	0	9
0	17	0	89	4	0	7
0	17	0	89	3	0	3
0	17	0	90	3	0	7
0	18	0	89	3	0	5
0	18	0	90	3	0	6
0	19	0	89	3	0	4
0	19	0	90	3	0	7
0	20	0	89	3	0	4
0	20	0	90	3	0	4
0	21	0	89	3	0	5
0	21	0	90	3	0	6
0	22	0	89	3	0	6
0	22	0	90	3	0	9
0	23	0	89	3	0	6
0	23	0	90	3	0	4
0	24	0	89	3	0	6
0	24	0	90	3	0	3
0	25	0	89	3	0	8
0	25	0	90	3	0	4
0	26	0	89	3	0	10
0	26	0	90	3	0	5
0	27	0	89	3	0	10
0	27	0	90	3	0	6
0	28	0	89	3	0	7
0	28	0	90	3	0	9
0	29	0	89	3	0	7
0	29	0	90	3	0	8
0	30	0	89	3	0	9
0	30	0	90	3	0	7
0	31	0	89	3	0	5
0	31	0	90	3	0	6
0	32	0	89	3	0	11
0	32	0	90	3	0	5
0	33	0	89	3	0	11
0	33	0	90	3	0	5
0	34	0	89	3	0	9
0	34	0	90	3	0	5
0	35	0	89	3	0	8
0	35	0	90	3	0	8
0	36	0	89	3	0	5
0	36	0	90	3	0	14
0	37	0	89	3	0	5
0	37	0	90	3	0	15
0	38	0	89	3	0	8
0	38	0	90	3	0	7
0	39	0	89	3	0	10
0	39	0	90	3	0	8
0	40	0	89	3	0	11
0	40	0	90	3	0	5
0	41	0	89	3	0	7
0	41	0	90	3	0	7
0	42	0	89	3	0	7
0	42	0	90	3	0	6
0	43	0	89	3	0	5
0	43	0	90	3	0	5
0	44	0	89	3	0	5
0	44	0	90	3	0	7
0	45	0	89	3	0	1
0	45	0	90	3	0	6
0	46	0	89	3	0	4
0	46	0	90	3	0	5
0	47	0	89	3	0	8
0	47	0	90	3	0	5
0	48	0	89	3	0	11
0	48	0	90	3	0	8
0	49	0	89	3	0	10
0	49	0	90	3	0	10
0	50	0	89	3	0	14
0	50	0	90	3	0	10
0	51	0	89	3	0	5
0	51	0	90	3	0	7
0	52	0	89	3	0	4
0	52	0	90	3	0	11
0	53	0	89	3	0	7
0	53	0	90	3	0	14
0	54	0	89	3	0	6
0	54	0	90	3	0	11
0	55	0	89	3	0	3
0	55	0	90	3	0	11
0	56	0	89	3	0	5
0	56	0	90	3	0	6
0	57	0	89	3	0	8
0	57	0	90	3	0	9
0	58	0	89	3	0	6
0	58	0	90	3	0	10
0	59	0	89	3	0	6
0	59	0	90	3	0	8
0	60	0	89	3	0	5
0	60	0	90	3	0	4
0	61	0	89	3	0	5
0	61	0	90	3	0	4
0	62	0	89	3	0	8
0	62	0	90	3	0	5
0	63	0	89	3	0	6
0	63	0	90	3	0	4
0	64	0	89	3	0	7
0	64	0	90	3	0	5
0	65	0	89	3	0	5
0	65	0	90	3	0	10
0	66	0	89	3	0	1
0	66	0	90	3	0	12
0	67	0	89	3	0	1
0	67	0	90	3	0	15
0	68	0	89	3	0	4
0	68	0	90	3	0	12
0	69	0	89	3	0	5
0	69	0	90	3	0	8
0	70	0	89	3	0	11
0	70	0	90	3	0	5
0	71	0	89	3	0	11
0	71	0	90	3	0	7
0	72	0	89	3	0	10
0	72	0	90	3	0	3
0	73	0	89	3	0	12
0	73	0	90	3	0	1
0	74	0	89	3	0	10
0	74	0	90	3	0	0
0	75	0	89	3	0	10
0	75	0	90	3	0	0
0	76	0	89	3	0	5
0	76	0	90	3	0	0
0	77	0	89	3	0	4
0	77	0	90	3	0	0
0	78	0	89	3	0	4
0	78	0	90	3	0	0
0	79	0	89	3	0	4
0	79	0	90	3	0	0
0	80	0	89	3	0	6
0	80	0	90	3	0	0
0	81	0	89	3	0	8
0	81	0	90	3	0	1
0	82	0	89	3	0	5
0	82	0	90	3	0	4
0	83	0	89	3	0	6
0	83	0	90	3	0	5
0	84	0	89	3	0	8
0	84	0	90	3	0	7
0	85	0	89	3	0	8
0	85	0	90	3	0	5
0	86	0	89	3	0	10
0	86	0	90	3	0	5
0	87	0	89	3	0	10
0	87	0	90	3	0	6
0	88	0	89	3	0	11
0	88	0	90	3	0	0
0	89	0	89	3	0	9
0	89	0	90	3	0	0
0	90	0	89	3	0	5
0	90	0	90	3	0	0
0	91	0	89	3	0	5
0	91	0	90	3	0	0
