Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000312695	9000	9100	300	400
0	1	0	10	1	0.000312598	9000	9100	300	400
0	2	0	18	1	0.000312598	9000	9100	300	400
0	3	0	15	1	0.000312598	9000	9100	300	400
0	4	0	14	1	0.000312598	9000	9100	300	400
0	5	0	10	2	0.000624805	8900	9100	300	400
0	6	0	13	2	0.000625195	8900	9100	300	400
0	7	0	13	2	0.000625391	8900	9100	300	400
0	8	0	12	3	0.000937793	8900	9100	300	500
0	9	0	14	3	0.000937793	8900	9100	300	500
0	10	0	19	3	0.000937207	8900	9100	300	500
0	11	0	18	3	0.000936914	8900	9100	300	500
0	12	0	23	3	0.000937207	8900	9100	300	500
0	13	0	22	3	0.000936914	8900	9100	300	500
0	14	0	28	3	0.0009375	8900	9100	300	500
0	15	0	27	3	0.000938086	8900	9100	300	500
0	16	0	22	3	0.000939261	8900	9100	300	500
0	17	0	17	3	0.000940439	8900	9100	300	500
0	18	0	11	2	0.000627549	8900	9100	300	400
0	19	0	11	2	0.000627943	8900	9100	300	400
0	20	0	8	2	0.000630318	8900	9100	300	400
0	21	0	11	2	0.000631912	8900	9100	300	400
0	22	0	15	2	0.000634115	8900	9100	300	400
0	23	0	10	2	0.000635728	8900	9100	300	400
0	24	0	9	2	0.000640205	8900	9100	300	400
0	25	0	12	2	0.000642261	8900	9100	300	400
0	26	0	15	2	0.000645995	8900	9100	300	400
0	27	0	16	2	0.000647668	8900	9100	300	400
0	28	0	16	2	0.000650618	8900	9100	300	400
0	29	0	15	2	0.000652103	8900	9100	300	400
0	30	0	16	2	0.000654022	8900	9100	300	400
0	31	0	11	2	0.000655093	8900	9100	300	400
0	32	0	16	2	0.000657246	8900	9100	300	400
0	33	0	16	2	0.000657895	8900	9100	300	400
0	34	0	14	2	0.000660066	8900	9100	300	400
0	35	0	16	2	0.000662471	8900	9100	300	400
0	36	0	19	2	0.000664231	8900	9100	300	400
0	37	0	20	2	0.000666445	8900	9100	300	400
0	38	0	15	2	0.000667557	8900	9100	300	400
0	39	0	18	2	0.000668896	8900	9100	300	400
0	40	0	16	2	0.000670241	8900	9100	300	400
0	41	0	14	2	0.000670241	8900	9100	300	400
0	42	0	13	2	0.000671366	8900	9100	300	400
0	43	0	10	2	0.000671592	8900	9100	300	400
0	44	0	12	2	0.000672495	8900	9100	300	400
0	45	0	7	2	0.000672947	8900	9100	300	400
0	46	0	9	2	0.000673627	8900	9100	300	400
0	47	0	13	2	0.000674309	8900	9100	300	400
0	48	0	19	2	0.000674309	8900	9100	300	400
0	49	0	20	2	0.000674536	8900	9100	300	400
0	50	0	24	2	0.000674309	8900	9100	300	400
0	51	0	12	2	0.000675447	8900	9100	300	400
0	52	0	15	2	0.000675676	8900	9100	300	400
0	53	0	21	2	0.000676133	8900	9100	300	400
0	54	0	17	2	0.00067659	8900	9100	300	400
0	55	0	14	2	0.000677048	8900	9100	300	400
0	56	0	11	2	0.000677277	8900	9100	300	400
0	57	0	17	2	0.000678196	8900	9100	300	400
0	58	0	16	2	0.000678656	8900	9100	300	400
0	59	0	14	2	0.000678656	8900	9100	300	400
0	60	0	9	2	0.000679579	8900	9100	300	400
0	61	0	9	2	0.000680041	8900	9100	300	400
0	62	0	13	2	0.000680967	8900	9100	300	400
0	63	0	10	2	0.000682361	8900	9100	300	400
0	64	0	12	2	0.000683294	8900	9100	300	400
0	65	0	15	2	0.000684697	8900	9100	300	400
0	66	0	13	2	0.000687049	8900	9100	300	400
0	67	0	16	2	0.000688942	8900	9100	300	400
0	68	0	16	2	0.000690369	8900	9100	300	400
0	69	0	13	2	0.000691563	8900	9100	300	400
0	70	0	16	2	0.000693963	8900	9100	300	400
0	71	0	18	2	0.000696136	8900	9100	300	400
0	72	0	13	2	0.00070028	8900	9100	300	400
0	73	0	13	2	0.000703977	8900	9100	300	400
0	74	0	10	1	0.000353607	8900	9000	300	400
0	75	0	10	1	0.000355619	8900	9000	300	400
0	76	0	5	1	0.000358038	8900	9000	300	400
0	77	0	4	1	0.000359454	8900	9000	300	400
0	78	0	4	1	0.000360231	8900	9000	300	400
0	79	0	4	1	0.000362056	8900	9000	300	400
0	80	0	6	1	0.000363636	8900	9000	300	400
0	81	0	9	2	0.000731797	8900	9100	300	400
0	82	0	9	2	0.000734754	8900	9100	300	400
0	83	0	11	2	0.00073828	8900	9100	300	400
0	84	0	15	2	0.000738825	8900	9100	300	400
0	85	0	13	2	0.000742115	8900	9100	300	400
0	86	0	15	2	0.000744048	8900	9100	300	400
0	87	0	16	2	0.000745434	8900	9100	300	400
0	88	0	11	1	0.000373552	8900	9000	300	400
0	89	0	9	1	0.000374392	8900	9000	300	400
0	90	0	5	1	0.000375235	8900	9000	300	400
0	91	0	5	1	0.000376081	8900	9000	300	400
0	92	0	4	2	0.000753296	8900	9100	300	400
0	93	0	8	2	0.000755002	8900	9100	300	400
0	94	0	10	2	0.000756144	8900	9100	300	400
0	95	0	10	2	0.000757002	8900	9100	300	400
0	96	0	9	2	0.000757863	8900	9100	300	400
0	97	0	5	1	0.000379075	8900	9000	300	400
0	98	0	4	1	0.000379939	8900	9000	300	400
0	99	0	1	1	0.000380228	8900	9000	300	400
0	100	0	0	0	0	0	0	0	0
