FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.47093e+06,6.67726e+06
0,1,10,1.30041e+08,2.33107e+08
0,10,100,8.21521e+07,2.43518e+08
0,100,1000,143896,1.03816e+08
0,1000,10000,62571,8.59597e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,382761,2.62352e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.0994e+06,1.51158e+06
2,1,10,5.99844e+07,8.45137e+07
2,10,100,2.54144e+06,9.84285e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.66913e+06,286073
3,0.1,1,6.5987e+06,5.88479e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,7.32415e+06,208091
4,1,10,3.4606e+06,801345
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.4043e+08,1.19444e+06
5,0.01,0.1,3.22709e+07,911204
5,0.1,1,5.97279e+06,3.54022e+06
5,1,10,2.81946e+06,1.25421e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.91708e+06,684866
6,0.1,1,6.82228e+06,7.9746e+06
6,1,10,2.61844e+07,5.61578e+07
6,10,100,4.84094e+06,2.25087e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.48205e+07,762463
7,1,10,1.28576e+08,4.92449e+08
7,10,100,7.24555e+07,5.18174e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.28663e+06,321199
8,1,10,1.41475e+07,1.57927e+07
8,10,100,2.19373e+06,1.10519e+07
8,100,1000,0,0
8,1000,10000,0,0
