GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,81689.7,-2.35147,0,0.5,2,143228,29,1,32,30,2
0,0,3464.99,406028,406028,82347.9,-2.34468,0,0.5,2,152072,28,1,32,29,3
0,0,47894.7,1.45505e+06,1.28811e+06,64476.6,-2.30426,0,0.5,2,0,4294967295,0,32,32,0
0,0,43.006,2189.77,2189.77,16.5743,-2.24328,0,0.5,2,3026.31,6,1,32,7,25
0,0,313.46,11295.1,11295.1,627419,-2.50065,14,0.5,2,6306.47,24,1,17,10,7
0,0,328.598,4437.51,4437.51,1.06618e+06,-2.46243,16,0.5,2,4905.07,22,1,15,6,9
0,0,1692.32,24370.9,24370.9,443143,-2.30151,17,0.5,2,16213.1,27,1,14,10,4
0,0,36.772,1111.59,1111.59,1.91406e+08,-2.20756,22,0.5,2,336.466,30,1,9,8,1
0,0,43.0101,438.327,438.327,1.66409e+07,-2.20265,24,0.5,2,607.538,28,1,7,4,3
0,0,313.46,11295.1,1872.16,8.0649e+07,-2.50065,27,0.5,2,0,4294967295,0,4,4,0
0,0,43.006,2189.77,431.044,29047.8,-2.24328,28,0.5,2,0,4294967295,0,3,3,0
0,0,1799.41,24064.4,5228.94,4.93651e+06,-2.30151,28,0.5,2,0,4294967295,0,3,3,0
0,0,328.598,4437.51,1124.34,9.72007e+07,-2.46243,28,0.5,2,0,4294967295,0,3,3,0
0,0,43.0101,438.327,210.958,2.50365e+06,-2.20265,29,0.5,2,0,4294967295,0,2,2,0
0,0,280.326,11020,867.36,1.33606e+07,-2.50065,29,0.5,2,0,4294967295,0,2,2,0
0,1,4571.54,95582.4,63219.3,394417,-0.000167489,10,0.5,3.54634,0,4294967295,0,21,21,0
0,2,1012.88,81987.1,81987.1,43786.5,-2.24328,0,0.5,3.1475,16818.5,30,1,32,31,1
0,2,133.895,4895.17,4895.17,237906,-2.20756,0,0.5,2.83011,6322.32,12,1,32,13,19
0,2,257.878,8727.34,8727.34,10420.1,-2.50065,0,0.5,2.91377,11079.5,14,1,32,15,17
0,2,49.2888,502.073,502.073,3013.57,-2.30426,10,0.5,2.00474,410.066,15,1,21,5,16
0,2,18.8381,624.901,624.901,844320,-2.71651,10,0.5,2.00595,389.293,16,1,21,6,15
0,2,41.8346,2556.96,2556.96,70636.4,-2.34468,13,0.5,2.14633,1869.31,19,1,18,6,12
0,2,42.9299,2611.52,1110.53,9.86319e+06,-2.34468,22,0.5,2.00326,0,4294967295,0,9,9,0
0,2,260.943,9128.77,2490.74,1.30196e+07,-2.50065,23,0.5,2.02677,0,4294967295,0,8,8,0
0,2,1673.33,26501.5,26501.5,2.16342e+06,-2.46243,24,0.5,3.25558,15030.7,30,1,7,6,1
0,2,127.386,5258.71,795.138,5.1164e+07,-2.20756,24,0.5,2.00369,0,4294967295,0,7,7,0
0,2,49.5639,492.079,262.266,2.66072e+06,-2.30426,27,0.5,2.00362,0,4294967295,0,4,4,0
0,2,18.9919,610.806,140.435,1.5568e+06,-2.71651,27,0.5,2.0041,0,4294967295,0,4,4,0
0,2,41.8346,2556.96,236.197,4411.62,-2.34468,27,0.5,2.0024,0,4294967295,0,4,4,0
0,2,1673.33,26501.5,3703.93,804077,-2.46243,28,0.5,2.29285,0,4294967295,0,3,3,0
0,2,260.597,8628.48,491.408,3.8172e+06,-2.50065,29,0.5,2.00658,0,4294967295,0,2,2,0
0,2,130.354,4875,281.509,6.4579e+06,-2.20756,29,0.5,2.00475,0,4294967295,0,2,2,0
0,2,53.1106,450.462,131.787,1.04283e+06,-2.30426,29,0.5,2.0028,0,4294967295,0,2,2,0
0,2,44.7589,2536.03,113.811,3.84851e+06,-2.34468,29,0.5,2.0026,0,4294967295,0,2,2,0
0,2,18.9672,568.836,56.4148,2.17847e+07,-2.71651,29,0.5,2.00759,0,4294967295,0,2,2,0
0,3,38.7245,443.816,443.816,1.01225e+07,-2.30426,22,0.105262,2,546.422,28,1,9,6,3
0,3,3.85537,137.301,137.301,912921,-2.24328,24,0.105262,2,114.784,30,1,7,6,1
0,3,2.65948,20.7465,20.7465,87.727,-2.30151,26,0.105262,2,20.781,29,1,5,3,2
0,3,1.69981,35.897,35.897,523583,-2.18799,27,0.105262,2,15.3014,31,1,4,4,0
0,3,8.92059,79.0548,79.0548,1.91009e+06,-2.46243,27,0.105262,2,39.4521,31,1,4,4,0
0,3,2.39473,20.7622,15.6807,2.24541e+06,-2.30151,29,0.105262,2,0,4294967295,0,2,2,0
0,3,13.8486,264.493,53.3842,1.06388e+06,-2.50065,29,0.105262,2,0,4294967295,0,2,2,0
0,4,19.223,605.703,25.3358,4.33242e+06,-2.71651,22,0.105262,3.5,0,4294967295,0,9,9,0
0,4,111.098,1460.4,221.276,6.15986e+06,-2.20265,28,0.105262,3.69702,0,4294967295,0,3,3,0
0,4,26.6292,255.259,29.2897,3.6584e+06,-2.30151,28,0.105262,3.5,0,4294967295,0,3,3,0
