FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.60428e+08,1.00199e+08
0,1,10,1.01858e+09,6.30982e+08
0,10,100,7.20954e+07,8.61585e+07
0,100,1000,257334,1.2586e+08
0,1000,10000,72697.1,7.12847e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,444705,1.01366e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.41735e+09,5.47138e+07
2,1,10,4.40158e+08,1.21377e+08
2,10,100,4.65412e+06,4.16135e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.20157e+08,4.62494e+06
3,0.1,1,5.57819e+07,1.45219e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,10063.8,30.1616
4,0.1,1,3.66421e+07,6.48352e+06
4,1,10,5.47166e+06,9.78928e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.23782e+07,176276
5,0.01,0.1,1.72258e+07,1.11704e+06
5,0.1,1,4.33361e+07,6.93561e+06
5,1,10,3.82911e+07,3.96784e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.02962e+07,972020
6,0.1,1,9.41537e+07,1.61491e+07
6,1,10,1.23908e+07,3.82126e+07
6,10,100,2.90751e+06,1.67393e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.93431e+08,7.10758e+06
7,1,10,2.90618e+08,1.83001e+08
7,10,100,9.50689e+07,1.26475e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.45267e+07,5.36313e+06
8,1,10,3.27494e+07,1.67013e+07
8,10,100,1.75486e+06,7.92679e+06
8,100,1000,0,0
8,1000,10000,0,0
