FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.25808e+09,1.08069e+08
0,1,10,4.75473e+09,6.54525e+08
0,10,100,4.67668e+07,7.32167e+07
0,100,1000,265171,1.18759e+08
0,1000,10000,74911.1,6.83507e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,458249,9.97652e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.42866e+08,5.09153e+07
2,1,10,5.05412e+08,1.12111e+08
2,10,100,4.99859e+06,2.93147e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.38149e+07,4.34413e+06
3,0.1,1,6.01087e+07,1.0751e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.09163e+06,3935.35
4,0.1,1,5.82296e+07,4.64001e+06
4,1,10,6.17514e+06,6.90612e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.03248e+08,114356
5,0.01,0.1,2.1007e+07,914258
5,0.1,1,5.28826e+07,6.20544e+06
5,1,10,5.67667e+07,4.14903e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.66121e+07,862862
6,0.1,1,2.04054e+08,1.74167e+07
6,1,10,1.37267e+07,3.72797e+07
6,10,100,2.41347e+06,1.56032e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.23838e+08,8.95738e+06
7,1,10,1.39548e+08,1.25098e+08
7,10,100,9.45222e+07,9.19997e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.37462e+08,9.39045e+06
8,1,10,2.25548e+07,1.43618e+07
8,10,100,1.82635e+06,7.48324e+06
8,100,1000,0,0
8,1000,10000,0,0
