FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.89727e+09,1.2798e+08
0,1,10,8.43571e+08,6.79747e+08
0,10,100,1.40201e+08,1.48154e+08
0,100,1000,211120,1.23063e+08
0,1000,10000,68463.6,7.71852e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,418807,1.36746e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.21543e+08,1.56088e+07
2,1,10,2.5046e+08,1.22118e+08
2,10,100,4.47627e+06,7.80172e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.10349e+06,147603
3,0.1,1,3.78088e+08,1.88134e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.01048e+07,246068
4,1,10,1.75905e+07,2.47949e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.12515e+08,691269
5,0.01,0.1,6.30146e+07,309663
5,0.1,1,1.97691e+07,5.87024e+06
5,1,10,8.7005e+06,1.80705e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.25235e+07,457608
6,0.1,1,1.44358e+07,9.22143e+06
6,1,10,5.65361e+07,4.2579e+07
6,10,100,5.63287e+06,2.00644e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.65341e+07,2.4744e+06
7,1,10,2.45654e+08,2.92485e+08
7,10,100,1.07777e+08,2.32819e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.23849e+06,848887
8,1,10,8.38424e+07,2.44744e+07
8,10,100,2.46249e+06,9.30362e+06
8,100,1000,0,0
8,1000,10000,0,0
