Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	73	82	0	5
0	0	0	74	82	0	5
0	0	0	71	81	0	5
0	0	0	72	81	0	5
0	0	0	73	81	0	5
0	0	0	71	80	0	5
0	0	0	72	80	0	5
0	0	0	73	80	0	5
0	0	0	72	79	0	5
0	0	0	73	79	0	5
0	0	0	74	79	0	5
0	0	0	67	78	0	5
0	0	0	72	78	0	5
0	0	0	73	78	0	5
0	0	0	74	78	0	5
0	0	0	75	78	0	5
0	0	0	66	77	0	5
0	0	0	67	77	0	5
0	0	0	68	77	0	5
0	0	0	69	77	0	5
0	0	0	70	77	0	5
0	0	0	71	77	0	5
0	0	0	72	77	0	5
0	0	0	73	77	0	5
0	0	0	74	77	0	5
0	0	0	75	77	0	5
0	0	0	76	77	0	5
0	0	0	77	77	0	5
0	0	0	78	77	0	5
0	0	0	79	77	0	5
0	0	0	65	76	0	5
0	0	0	66	76	0	5
0	0	0	67	76	0	5
0	0	0	68	76	0	5
0	0	0	69	76	0	5
0	0	0	70	76	0	5
0	0	0	71	76	0	5
0	0	0	72	76	0	5
0	0	0	73	76	0	5
0	0	0	74	76	0	5
0	0	0	75	76	0	5
0	0	0	76	76	0	5
0	0	0	77	76	0	5
0	0	0	78	76	0	5
0	0	0	79	76	0	5
0	0	0	80	76	0	5
0	0	0	81	76	0	5
0	0	0	58	75	0	5
0	0	0	59	75	0	5
0	0	0	60	75	0	5
0	0	0	63	75	0	5
0	0	0	64	75	0	5
0	0	0	65	75	0	5
0	0	0	66	75	0	5
0	0	0	67	75	0	5
0	0	0	68	75	0	5
0	0	0	69	75	0	5
0	0	0	70	75	0	5
0	0	0	71	75	0	5
0	0	0	72	75	0	5
0	0	0	73	75	0	5
0	0	0	74	75	0	5
0	0	0	75	75	0	5
0	0	0	76	75	0	5
0	0	0	77	75	0	5
0	0	0	78	75	0	5
0	0	0	79	75	0	5
0	0	0	80	75	0	5
0	0	0	81	75	0	5
0	0	0	82	75	0	5
0	0	0	83	75	0	5
0	0	0	84	75	0	5
0	0	0	58	74	0	5
0	0	0	59	74	0	5
0	0	0	60	74	0	5
0	0	0	61	74	0	5
0	0	0	62	74	0	5
0	0	0	63	74	0	5
0	0	0	64	74	0	5
0	0	0	65	74	0	5
0	0	0	66	74	0	5
0	0	0	67	74	0	5
0	0	0	68	74	0	5
0	0	0	69	74	0	5
0	0	0	70	74	0	5
0	0	0	71	74	0	5
0	0	0	72	74	0	5
0	0	0	73	74	0	5
0	0	0	74	74	0	5
0	0	0	75	74	0	5
0	0	0	76	74	0	5
0	0	0	77	74	0	5
0	0	0	78	74	0	5
0	0	0	79	74	0	5
0	0	0	80	74	0	5
0	0	0	81	74	0	5
0	0	0	82	74	0	5
0	0	0	83	74	0	5
0	0	0	84	74	0	5
0	0	0	85	74	0	5
0	0	0	57	73	0	5
0	0	0	58	73	0	5
0	0	0	59	73	0	5
0	0	0	60	73	0	5
0	0	0	61	73	0	5
0	0	0	62	73	0	5
0	0	0	63	73	0	5
0	0	0	64	73	0	5
0	0	0	65	73	0	5
0	0	0	66	73	0	5
0	0	0	67	73	0	5
0	0	0	68	73	0	5
0	0	0	69	73	0	5
0	0	0	70	73	0	5
0	0	0	71	73	0	5
0	0	0	72	73	0	5
0	0	0	73	73	0	5
0	0	0	74	73	0	5
0	0	0	75	73	0	5
0	0	0	76	73	0	5
0	0	0	77	73	0	5
0	0	0	78	73	0	5
0	0	0	79	73	0	5
0	0	0	80	73	0	5
0	0	0	81	73	0	5
0	0	0	82	73	0	5
0	0	0	83	73	0	5
0	0	0	84	73	0	5
0	0	0	85	73	0	5
0	0	0	111	73	0	5
0	0	0	56	72	0	5
0	0	0	57	72	0	5
0	0	0	58	72	0	5
0	0	0	59	72	0	5
0	0	0	60	72	0	5
0	0	0	61	72	0	5
0	0	0	62	72	0	5
0	0	0	63	72	0	5
0	0	0	64	72	0	5
0	0	0	65	72	0	5
0	0	0	66	72	0	5
0	0	0	67	72	0	5
0	0	0	68	72	0	5
0	0	0	69	72	0	5
0	0	0	70	72	0	5
0	0	0	71	72	0	5
0	0	0	72	72	0	5
0	0	0	73	72	0	5
0	0	0	74	72	0	5
0	0	0	75	72	0	5
0	0	0	76	72	0	5
0	0	0	77	72	0	5
0	0	0	78	72	0	5
0	0	0	79	72	0	5
0	0	0	80	72	0	5
0	0	0	81	72	0	5
0	0	0	82	72	0	5
0	0	0	83	72	0	5
0	0	0	84	72	0	5
0	0	0	85	72	0	5
0	0	0	86	72	0	5
0	0	0	89	72	0	5
0	0	0	111	72	0	5
0	0	0	112	72	0	5
0	0	0	113	72	0	5
0	0	0	114	72	0	5
0	0	0	115	72	0	5
