Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	20785	4157	1	400	17600	300	8300
0	1	0	24604	4145	0.996873	400	17600	300	8300
0	2	0	27424	4120	0.991099	400	17600	300	8300
0	3	0	29222	4099	0.98581	400	17600	300	8300
0	4	0	30426	4081	0.981718	400	17600	300	8300
0	5	0	31200	4072	0.979317	400	17600	300	8300
0	6	0	31708	4073	0.979793	400	17600	300	8300
0	7	0	32032	4080	0.981241	400	17600	300	8300
0	8	0	32285	4065	0.977869	400	17600	300	8300
0	9	0	32260	4087	0.982924	400	17600	300	8300
0	10	0	32777	4088	0.983401	400	17600	300	8300
0	11	0	32899	4084	0.982439	400	17600	300	8300
0	12	0	32814	4083	0.982199	400	17600	300	8300
0	13	0	33325	4087	0.983161	400	17600	300	8300
0	14	0	33427	4093	0.984604	400	17600	300	8300
0	15	0	33307	4094	0.984845	400	17600	300	8300
0	16	0	33231	4097	0.985566	400	17600	300	8300
0	17	0	33826	4096	0.985326	400	17600	300	8300
0	18	0	34078	4095	0.985085	400	17600	300	8300
0	19	0	34035	4093	0.984604	400	17600	300	8300
0	20	0	34019	4096	0.985563	400	17600	300	8300
0	21	0	33699	4092	0.984364	400	17600	300	8300
0	22	0	33528	4085	0.982916	400	17600	300	8300
0	23	0	33877	4097	0.985566	400	17600	300	8300
0	24	0	34046	4090	0.984119	400	17600	300	8300
0	25	0	33906	4079	0.981236	400	17600	300	8300
0	26	0	33685	4088	0.983638	400	17600	300	8300
0	27	0	33590	4090	0.983883	400	17600	300	8300
0	28	0	33934	4100	0.986525	400	17600	300	8300
0	29	0	33725	4101	0.986529	400	17600	300	8300
0	30	0	33841	4094	0.985082	400	17600	300	8300
0	31	0	33697	4091	0.98436	400	17600	300	8300
0	32	0	33762	4093	0.984841	400	17600	300	8300
0	33	0	33788	4098	0.986044	400	17600	300	8300
0	34	0	33937	4092	0.984601	400	17600	300	8300
0	35	0	33905	4102	0.987007	400	17600	300	8300
0	36	0	33721	4088	0.983638	400	17600	300	8300
0	37	0	34060	4086	0.983157	400	17600	300	8300
0	38	0	33537	4090	0.984119	400	17600	300	8300
0	39	0	33710	4082	0.982194	400	17600	300	8300
0	40	0	33806	4090	0.984356	400	17600	300	8300
0	41	0	33613	4074	0.980269	400	17600	300	8300
0	42	0	33645	4078	0.981468	400	17600	300	8300
0	43	0	33813	4078	0.981232	400	17600	300	8300
0	44	0	33623	4074	0.980505	400	17600	300	8300
0	45	0	33596	4090	0.984119	400	17600	300	8300
0	46	0	33775	4094	0.985319	400	17600	300	8300
0	47	0	33641	4093	0.984841	400	17600	300	8300
0	48	0	33722	4101	0.987004	400	17600	300	8300
0	49	0	33742	4099	0.986285	400	17600	300	8300
0	50	0	33886	4105	0.987966	400	17600	300	8300
0	51	0	33989	4095	0.98556	400	17600	300	8300
0	52	0	33458	4087	0.983871	400	17600	300	8300
0	53	0	33375	4080	0.982186	400	17600	300	8300
