FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.45474e+10,6.29883e+08
0,1,10,1.36968e+08,1.30461e+08
0,10,100,1.29429e+07,2.74477e+07
0,100,1000,220454,8.8586e+07
0,1000,10000,78935.7,6.20054e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.45907e+06,2.60688e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.67738e+09,1.3699e+08
2,1,10,3.53452e+08,2.19949e+08
2,10,100,1.69345e+06,2.02407e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.29393e+09,6.48519e+07
3,0.1,1,5.71134e+08,3.37779e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.02606e+08,1.45281e+06
4,0.1,1,9.30946e+08,1.44403e+08
4,1,10,7.59538e+06,3.82942e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,688177,4010.76
5,0.01,0.1,1.83324e+08,2.28972e+06
5,0.1,1,9.07817e+08,7.61064e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.39503e+07,462657
6,0.1,1,2.01361e+08,1.83856e+07
6,1,10,1.09519e+07,2.65544e+07
6,10,100,2.37847e+06,1.41082e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.71426e+09,3.45902e+08
7,1,10,5.39218e+07,2.73292e+07
7,10,100,4.31438e+07,3.52789e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.98295e+08,2.38314e+07
8,1,10,2.07421e+08,2.76604e+07
8,10,100,345305,7.05148e+06
8,100,1000,0,0
8,1000,10000,0,0
