FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.70186e+08,3.40447e+07
0,1,10,5.56687e+08,3.77466e+08
0,10,100,1.63866e+07,2.60616e+07
0,100,1000,2.2006e+06,9.8028e+07
0,1000,10000,67940.6,7.65201e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.98896e+06,6.44988e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.09953e+07,1.11071e+07
2,1,10,1.80387e+08,5.22078e+08
2,10,100,1.51156e+06,2.36359e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.279e+07,646863
3,0.1,1,4.66799e+08,1.28901e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,227474,2419.39
4,0.1,1,9.3097e+08,1.97136e+07
4,1,10,3.0778e+07,5.28025e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.42338e+06,41039.3
5,0.01,0.1,1.15016e+08,614844
5,0.1,1,2.51038e+07,1.15913e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.3731e+07,1.3891e+06
6,0.1,1,3.45935e+07,9.37256e+06
6,1,10,3.95587e+07,5.11257e+07
6,10,100,2.46214e+06,1.94657e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.80436e+07,1.34463e+07
7,1,10,4.79275e+07,1.25402e+08
7,10,100,8.99188e+07,1.35037e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.01032e+07,2.72388e+06
8,1,10,4.03311e+07,2.86696e+07
8,10,100,184318,5.66343e+06
8,100,1000,0,0
8,1000,10000,0,0
