FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.34593e+07,3.0676e+07
0,1,10,7.23315e+08,2.19739e+08
0,10,100,3.07347e+07,5.54871e+07
0,100,1000,2.30631e+06,9.84686e+07
0,1000,10000,70009.7,7.35838e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.04953e+06,5.36599e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.22507e+08,3.14698e+07
2,1,10,2.52658e+08,5.53398e+08
2,10,100,1.68456e+06,2.38457e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.42853e+07,884665
3,0.1,1,6.85192e+07,1.49002e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,945800,10643.4
4,0.1,1,7.59231e+07,3.61389e+07
4,1,10,1.28492e+08,1.44647e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.05619e+06,23428.1
5,0.01,0.1,1.43442e+07,671649
5,0.1,1,3.52826e+07,1.24141e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.24146e+07,1.132e+06
6,0.1,1,5.60333e+07,9.79772e+06
6,1,10,4.77019e+07,4.65496e+07
6,10,100,2.56424e+06,1.78577e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.94827e+08,3.08183e+07
7,1,10,5.6483e+07,1.04059e+08
7,10,100,1.42508e+08,1.36223e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.03009e+07,4.78903e+06
8,1,10,5.33939e+07,2.6251e+07
8,10,100,206120,5.79291e+06
8,100,1000,0,0
8,1000,10000,0,0
