FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.02595e+09,7.97446e+07
0,1,10,1.67866e+09,2.07627e+08
0,10,100,1.15692e+07,4.03075e+07
0,100,1000,192320,9.31462e+07
0,1000,10000,74338.8,6.7757e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.31538e+06,4.23465e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.39278e+09,9.28972e+07
2,1,10,4.10403e+08,5.28374e+08
2,10,100,2.17233e+06,2.41075e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.23991e+08,6.67707e+06
3,0.1,1,1.81899e+08,1.80337e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.49529e+06,31512.8
4,0.1,1,3.44355e+08,7.09711e+07
4,1,10,7.135e+06,1.03601e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.74832e+06,7438.39
5,0.01,0.1,1.3881e+07,472117
5,0.1,1,1.54235e+08,2.52119e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.41811e+07,646815
6,0.1,1,9.93498e+07,1.00864e+07
6,1,10,7.94146e+07,4.25859e+07
6,10,100,2.20911e+06,1.60152e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.4926e+08,7.09712e+07
7,1,10,6.00688e+07,6.35452e+07
7,10,100,5.27671e+07,7.10447e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.03064e+08,1.42813e+07
8,1,10,1.22949e+08,2.59665e+07
8,10,100,280719,6.73152e+06
8,100,1000,0,0
8,1000,10000,0,0
