FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.17058e+06,8.5799e+06
0,1,10,4.00046e+07,1.78982e+08
0,10,100,9.53076e+06,3.99523e+07
0,100,1000,1.70273e+06,9.39508e+07
0,1000,10000,62093,8.52822e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.68257e+06,7.20502e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.04529e+07,5.79123e+06
2,1,10,8.26873e+07,3.7136e+08
2,10,100,1.1147e+06,2.13353e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.75725e+06,707793
3,0.1,1,2.84709e+07,5.82439e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,7.43106e+07,1.44716e+06
4,1,10,5.43937e+06,2.73266e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.88725e+06,63724.5
5,0.01,0.1,4.05404e+07,1.21865e+06
5,0.1,1,8.87805e+06,7.66277e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.58869e+07,1.28055e+06
6,0.1,1,1.00781e+07,7.11669e+06
6,1,10,2.28324e+07,5.46142e+07
6,10,100,2.15759e+06,2.03781e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.27891e+07,8.79847e+06
7,1,10,2.53682e+07,1.20076e+08
7,10,100,3.52691e+07,1.30168e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.76983e+06,623644
8,1,10,2.02513e+07,3.25059e+07
8,10,100,120338,4.59357e+06
8,100,1000,0,0
8,1000,10000,0,0
