Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	15990	3198	1	0	18000	300	8300
0	1	0	18869	3187	0.996249	0	18000	300	8300
0	2	0	21192	3169	0.990622	0	18000	300	8300
0	3	0	22153	3152	0.985308	0	18000	300	8300
0	4	0	23018	3141	0.981869	0	18000	300	8300
0	5	0	24012	3134	0.979069	0	18000	300	8300
0	6	0	24597	3135	0.979994	0	18000	300	8300
0	7	0	24789	3135	0.9803	0	18000	300	8300
0	8	0	25018	3143	0.982495	0	18000	300	8300
0	9	0	25364	3150	0.984683	0	18000	300	8300
0	10	0	25418	3156	0.985942	0	18000	300	8300
0	11	0	25335	3149	0.983448	0	18000	300	8300
0	12	0	25641	3141	0.981256	0	18000	300	8300
0	13	0	25594	3142	0.981262	0	18000	300	8300
0	14	0	25676	3149	0.984062	0	18000	300	8300
0	15	0	25426	3146	0.98374	0	18000	300	8300
0	16	0	25631	3135	0.981528	0	18000	300	8300
0	17	0	25807	3121	0.97837	0	18000	300	8300
0	18	0	25839	3118	0.97835	0	18000	300	8300
0	19	0	25542	3112	0.97708	0	18000	300	8300
0	20	0	25470	3111	0.98046	0	18000	300	8300
0	21	0	25544	3098	0.978831	0	18000	300	8300
0	22	0	25463	3093	0.980659	0	18000	300	8300
0	23	0	25357	3081	0.979339	0	18000	300	8300
0	24	0	25114	3069	0.982394	0	18000	300	8300
0	25	0	24915	3048	0.978805	0	18000	300	8300
0	26	0	24542	3031	0.979005	0	18000	300	8300
0	27	0	24498	3023	0.978951	0	18000	300	8300
0	28	0	24548	3004	0.977228	0	18000	300	8300
0	29	0	24806	2998	0.977502	0	18000	300	8300
0	30	0	24601	2993	0.978744	0	18000	300	8300
0	31	0	24523	2980	0.976089	0	18000	300	8300
0	32	0	24417	2980	0.979297	0	18000	300	8300
0	33	0	24178	2977	0.979276	0	18000	300	8300
0	34	0	24236	2966	0.978878	0	18000	300	8300
0	35	0	24020	2959	0.980126	0	18000	300	8300
0	36	0	24024	2944	0.977748	0	18000	300	8300
0	37	0	23923	2933	0.977341	0	18000	300	8300
0	38	0	23818	2929	0.977637	0	18000	300	8300
0	39	0	24124	2920	0.976589	0	18000	300	8300
0	40	0	23805	2918	0.977882	0	18000	300	8300
0	41	0	23851	2919	0.978217	0	18000	300	8300
0	42	0	23909	2910	0.976838	0	18000	300	8300
0	43	0	23622	2922	0.981195	0	18000	300	8300
0	44	0	23556	2899	0.974781	0	18000	300	8300
0	45	0	23626	2891	0.972746	0	18000	300	8300
0	46	0	23389	2885	0.971708	0	18000	300	8300
0	47	0	23319	2887	0.973365	0	18000	300	8300
0	48	0	23306	2888	0.973702	0	18000	300	8300
0	49	0	23381	2885	0.973019	0	18000	300	8300
0	50	0	23055	2891	0.974713	0	18000	300	8300
0	51	0	23018	2888	0.975346	0	18000	300	8300
0	52	0	23085	2898	0.979054	0	18000	300	8300
0	53	0	23209	2886	0.975659	0	18000	300	8300
0	54	0	23273	2889	0.977334	0	18000	300	8300
0	55	0	23301	2884	0.976303	0	18000	300	8300
0	56	0	23224	2877	0.974263	0	18000	300	8300
0	57	0	23262	2868	0.972533	0	18000	300	8300
0	58	0	23154	2868	0.973193	0	18000	300	8300
0	59	0	23163	2869	0.973532	0	18000	300	8300
0	60	0	23096	2868	0.974516	0	18000	300	8300
0	61	0	23273	2868	0.975179	0	18000	300	8300
0	62	0	23203	2868	0.976507	0	18000	300	8300
0	63	0	23037	2864	0.977141	0	18000	300	8300
0	64	0	22961	2867	0.979501	0	18000	300	8300
0	65	0	23161	2850	0.975693	0	18000	300	8300
0	66	0	22898	2850	0.979045	0	18000	300	8300
0	67	0	22858	2838	0.977609	0	18000	300	8300
0	68	0	22747	2831	0.977218	0	18000	300	8300
0	69	0	22693	2815	0.973375	0	18000	300	8300
0	70	0	22508	2800	0.971548	0	18000	300	8300
0	71	0	22490	2790	0.97111	0	18000	300	8300
0	72	0	22235	2762	0.967087	0	18000	300	8300
0	73	0	21923	2754	0.969377	0	18000	300	8300
0	74	0	21898	2745	0.970651	0	18000	300	8300
0	75	0	21877	2734	0.972262	0	18000	300	8300
0	76	0	21681	2714	0.971715	0	18000	300	8300
0	77	0	21666	2695	0.968728	0	18000	300	8300
0	78	0	21683	2692	0.969741	0	18000	300	8300
0	79	0	21329	2673	0.967777	0	18000	300	8300
0	80	0	21338	2669	0.970545	0	18000	300	8300
0	81	0	21211	2637	0.964874	0	18000	300	8300
0	82	0	21099	2637	0.968773	0	18000	300	8300
0	83	0	21136	2623	0.968254	0	18000	300	8300
0	84	0	21075	2620	0.967861	0	18000	300	8300
0	85	0	21237	2607	0.967347	0	18000	300	8300
0	86	0	21009	2609	0.97061	0	18000	300	8300
0	87	0	21143	2615	0.974655	0	18000	300	8300
0	88	0	20978	2598	0.970489	0	18000	300	8300
0	89	0	20652	2582	0.966679	0	18000	300	8300
0	90	0	20291	2582	0.968856	0	18000	300	8300
0	91	0	20364	2587	0.972922	0	18000	300	8300
0	92	0	20297	2573	0.969115	0	18000	300	8300
0	93	0	20260	2566	0.968667	0	18000	300	8300
0	94	0	20039	2555	0.965974	0	18000	300	8300
0	95	0	20098	2565	0.970855	0	18000	300	8300
0	96	0	19855	2554	0.967791	0	18000	300	8300
0	97	0	19998	2548	0.965883	0	18000	300	8300
0	98	0	19982	2555	0.970745	0	18000	300	8300
0	99	0	19966	2546	0.968061	0	18000	300	8300
0	100	0	20170	2554	0.972582	0	18000	300	8300
0	101	0	19959	2547	0.971766	0	18000	300	8300
0	102	0	19941	2537	0.969801	0	18000	300	8300
0	103	0	19965	2525	0.965953	0	18000	300	8300
0	104	0	19871	2509	0.961303	0	18000	300	8300
0	105	0	19967	2516	0.966949	0	18000	300	8300
0	106	0	19975	2512	0.966898	0	18000	300	8300
0	107	0	20101	2507	0.966461	0	18000	300	8300
0	108	0	20099	2491	0.963264	0	18000	300	8300
0	109	0	19967	2482	0.962762	0	18000	300	8300
0	110	0	19660	2482	0.966135	0	18000	300	8300
0	111	0	19514	2477	0.967956	0	18000	300	8300
0	112	0	19415	2464	0.964761	0	18000	300	8300
0	113	0	19387	2455	0.963879	0	18000	300	8300
0	114	0	19221	2453	0.965368	0	18000	300	8300
0	115	0	19220	2445	0.964878	0	18000	300	8300
0	116	0	19284	2446	0.966416	0	18000	300	8300
0	117	0	18983	2438	0.965545	0	18000	300	8300
0	118	0	19140	2441	0.96942	0	18000	300	8300
0	119	0	18857	2423	0.965339	0	18000	300	8300
0	120	0	18658	2403	0.959281	0	18000	300	8300
0	121	0	18834	2404	0.9616	0	18000	300	8300
0	122	0	18880	2394	0.960289	0	18000	300	8300
0	123	0	18825	2388	0.960579	0	18000	300	8300
0	124	0	18886	2376	0.959225	0	18000	300	8300
0	125	0	18825	2366	0.958671	0	18000	300	8300
0	126	0	18703	2371	0.961086	0	18000	300	8300
0	127	0	18550	2364	0.960976	0	18000	300	8300
0	128	0	18581	2371	0.965784	0	18000	300	8300
0	129	0	18737	2363	0.964096	0	18000	300	8300
0	130	0	18698	2367	0.966122	0	18000	300	8300
0	131	0	18813	2364	0.966871	0	18000	300	8300
0	132	0	18694	2353	0.963949	0	18000	300	8300
0	133	0	18583	2341	0.961002	0	18000	300	8300
0	134	0	18556	2342	0.96458	0	18000	300	8300
0	135	0	18432	2329	0.962795	0	18000	300	8300
0	136	0	18465	2330	0.965203	0	18000	300	8300
0	137	0	18435	2341	0.970966	0	18000	300	8300
0	138	0	18371	2319	0.96264	0	18000	300	8300
0	139	0	17982	2313	0.964956	0	18000	300	8300
0	140	0	17990	2312	0.964539	0	18000	300	8300
