Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377489,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62951e+08,1.10088e+09,9.1056e+07,617618,130480,513941,2.57154e+07,3.74931e+07,3.8389e+07
6, 1,1.38781e+08,7.04685e+08,6.91932e+07,921000,54759.4,877671,2.98802e+07,4.86461e+07,4.22163e+07
7, 1,9.29322e+07,5.32194e+08,4.52226e+07,1.66888e+06,45272.4,2.84709e+06,3.44702e+07,4.17252e+07,4.61239e+07
8, 1,8.02087e+07,3.78347e+08,2.59092e+07,2.42482e+06,77832.5,6.81788e+06,3.16867e+07,3.60413e+07,4.67065e+07
9, 1,7.78836e+07,1.49757e+08,2.4218e+07,3.04812e+06,99856.8,1.23523e+07,2.57618e+07,2.99288e+07,3.96966e+07
10, 1,8.00811e+07,1.03127e+08,2.6826e+07,3.34442e+06,120747,1.71885e+07,2.7671e+07,2.71898e+07,4.19432e+07
11, 1,8.4916e+07,8.26832e+07,3.00734e+07,3.68141e+06,119940,2.11865e+07,3.01619e+07,2.48761e+07,4.53342e+07
12, 1,9.33696e+07,5.7581e+07,2.729e+07,9.83754e+06,186358,7.22858e+07,2.86854e+07,1.89661e+07,3.42088e+07
13, 2,1.11575e+08,4.61003e+07,2.53918e+07,2.20412e+07,424583,1.83014e+08,2.57979e+07,1.29078e+07,2.53487e+07
14, 2,1.37425e+08,4.21862e+07,2.64524e+07,3.76656e+07,1.11669e+06,3.42756e+08,2.02862e+07,1.33119e+07,1.83096e+07
15, 2,1.5545e+08,4.03821e+07,2.84819e+07,6.62659e+07,2.1761e+06,4.75673e+08,2.14416e+07,1.35171e+07,1.70584e+07
16, 2,1.88004e+08,3.76435e+07,3.07583e+07,1.40118e+08,4.67853e+06,1.12609e+09,2.26347e+07,1.46027e+07,1.54856e+07
17, 2,2.37543e+08,2.30323e+07,3.88792e+07,2.89252e+08,1.51085e+07,1.77545e+09,2.43512e+07,1.72159e+07,1.4476e+07
18, 2,3.0957e+08,2.71992e+07,5.35484e+07,6.66468e+08,4.04504e+07,2.27e+09,2.84218e+07,2.35574e+07,1.55731e+07
19, 2,4.08845e+08,2.51065e+07,1.07036e+08,1.18855e+09,1.23189e+08,1.51646e+09,3.34741e+07,3.38191e+07,1.7703e+07
20, 2,5.01327e+08,3.51913e+07,1.85387e+08,1.3893e+09,2.67904e+08,1.49343e+09,3.76061e+07,4.27914e+07,1.95328e+07
21, 2,5.7033e+08,3.03986e+07,2.97734e+08,1.09853e+09,3.61177e+08,1.404e+09,4.1333e+07,5.2309e+07,2.17442e+07
22, 2,5.74436e+08,3.87016e+07,3.59209e+08,6.83646e+08,4.71703e+08,1.09888e+09,4.5071e+07,6.33383e+07,2.63881e+07
23, 2,6.15611e+08,4.33424e+07,4.3533e+08,6.82465e+08,5.12193e+08,8.16081e+08,5.04345e+07,7.95612e+07,2.92883e+07
24, 2,7.3776e+08,3.7726e+07,5.19053e+08,9.87899e+07,4.65036e+08,2.61738e+08,5.89512e+07,1.42239e+08,3.99296e+07
25, 3,6.2857e+08,2.10569e+07,3.01866e+08,1.33199e+07,1.06052e+08,5.15566e+07,6.82984e+07,1.84819e+08,4.76301e+07
26, 3,5.00901e+08,110307,4.65079e+08,1.2874e+07,3.15735e+07,2.98398e+07,7.6461e+07,1.78254e+08,4.50798e+07
27, 3,4.26285e+08,224810,5.38887e+08,1.35431e+07,1.66807e+07,1.3798e+07,8.19118e+07,1.92873e+08,3.54896e+07
28, 3,4.09233e+08,247335,5.80404e+08,1.12499e+07,1.60684e+07,7.47059e+06,8.74672e+07,2.22692e+08,3.0594e+07
29, 3,4.24535e+08,315918,6.37691e+08,1.08727e+07,1.42086e+07,6.01389e+06,7.49547e+07,2.50922e+08,3.10434e+07
30, 3,4.30651e+08,342376,6.6364e+08,1.02644e+07,3.08509e+06,5.56069e+06,7.79315e+07,3.11615e+08,3.00357e+07
31, 3,4.37828e+08,356169,6.81728e+08,7.34081e+06,1.03914e+06,5.30046e+06,8.58984e+07,3.27404e+08,2.95261e+07
32, 3,4.90871e+08,466978,6.56568e+08,5.57416e+06,776506,4.86738e+06,9.06227e+07,3.25095e+08,3.07043e+07
33, 3,5.46894e+08,536135,6.21382e+08,5.03597e+06,697854,5.13433e+06,8.77097e+07,3.32867e+08,3.19413e+07
34, 3,5.7698e+08,674428,5.76874e+08,4.55388e+06,624980,5.21557e+06,8.47538e+07,3.4546e+08,3.3221e+07
35, 3,6.12661e+08,704048,5.32705e+08,4.38867e+06,551743,4.5458e+06,8.56391e+07,3.67709e+08,3.52221e+07
