Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
94112.7,1,1000,H,Ecto,2.51821
94112.7,1,10000,H,Ecto,1.87309e+06
94112.7,1,10000,H,Endo,1.99001e+07
94112.7,1,1000,O,Ecto,1359.77
94112.7,1,10000,O,Ecto,586463
94112.7,1,1000,O,Endo,2.07866e+07
94112.7,1,10000,O,Endo,5.03212e+07
94112.7,1,1000,C,Ecto,32177.2
94112.7,1,10000,C,Ecto,4.75918e+06
554.064,2,10,H,Ecto,31885.2
554.064,2,100,H,Ecto,3.54998e+07
554.064,2,1000,H,Ecto,4389.83
554.064,2,100,H,Endo,1.47768e+09
554.064,2,1000,H,Endo,1.2734e+08
554.064,2,10000,H,Endo,56288.3
554.064,2,10,O,Ecto,37245.4
554.064,2,100,O,Ecto,1.74459e+08
554.064,2,1000,O,Ecto,6602.46
554.064,2,100,O,Endo,7.13455e+06
554.064,2,1000,O,Endo,5.2081e+08
554.064,2,100,C,Ecto,2.7242e+06
554.064,2,1000,C,Ecto,487063
554.064,2,10000,C,Ecto,41450
81987.1,2,1000,H,Ecto,685309
81987.1,2,10000,H,Ecto,465369
81987.1,2,1000,H,Endo,3.42022e+06
81987.1,2,10000,H,Endo,8.93946e+06
81987.1,2,1000,O,Ecto,1.00694e+06
81987.1,2,10000,O,Ecto,242725
81987.1,2,1000,O,Endo,7.28872e+07
81987.1,2,10000,O,Endo,2.74543e+06
81987.1,2,1000,C,Ecto,3.14111e+06
81987.1,2,10000,C,Ecto,7.16006e+07
81987.1,2,10000,C,Endo,0.445631
2556.96,2,10,H,Ecto,107.921
2556.96,2,100,H,Ecto,6.72452e+06
2556.96,2,1000,H,Ecto,4.04195e+06
2556.96,2,10000,H,Ecto,873.706
2556.96,2,100,H,Endo,1.62356e+09
2556.96,2,1000,H,Endo,8.70602e+08
2556.96,2,10000,H,Endo,7.27633e+06
2556.96,2,10,O,Ecto,178.35
2556.96,2,100,O,Ecto,2.96607e+07
2556.96,2,1000,O,Ecto,134130
2556.96,2,100,O,Endo,41575.9
2556.96,2,1000,O,Endo,2.98979e+08
2556.96,2,100,C,Ecto,766248
2556.96,2,1000,C,Ecto,9.80324e+06
2556.96,2,10000,C,Ecto,645475
4825.1,2,100,H,Ecto,2.71731e+06
4825.1,2,1000,H,Ecto,8.38564e+07
4825.1,2,10000,H,Ecto,184496
4825.1,2,100,H,Endo,1.04422e+09
4825.1,2,1000,H,Endo,1.30757e+10
4825.1,2,10000,H,Endo,5.31023e+07
4825.1,2,100,O,Ecto,1.97558e+08
4825.1,2,1000,O,Ecto,1.87537e+06
4825.1,2,10000,O,Ecto,2441.68
4825.1,2,100,O,Endo,9023.82
4825.1,2,1000,O,Endo,2.75009e+08
4825.1,2,100,C,Ecto,5.78128e+06
4825.1,2,1000,C,Ecto,3.80312e+08
4825.1,2,10000,C,Ecto,2.44883e+07
26501.5,2,100,H,Ecto,11192.4
26501.5,2,1000,H,Ecto,4.2547e+08
26501.5,2,10000,H,Ecto,4.50792e+06
