Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377295,170858,269345,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,614850,130609,515726,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.3882e+08,7.04691e+08,6.92088e+07,918581,54772.2,886904,2.99245e+07,4.86314e+07,4.22744e+07
7, 1,8.78751e+07,5.36351e+08,5.01016e+07,1.5353e+06,42308.3,2.8338e+06,3.43261e+07,4.70495e+07,4.65731e+07
8, 1,7.68984e+07,3.93091e+08,2.78034e+07,2.23483e+06,67032.4,6.67438e+06,3.24416e+07,3.68984e+07,4.67706e+07
9, 1,7.46759e+07,1.62387e+08,2.68742e+07,2.85011e+06,105618,1.19034e+07,2.69e+07,2.74977e+07,4.08166e+07
10, 1,7.63993e+07,1.04308e+08,2.84814e+07,3.19591e+06,109073,1.68321e+07,2.82423e+07,2.46218e+07,4.24895e+07
11, 1,8.11226e+07,8.145e+07,3.19289e+07,3.53651e+06,99768.4,2.0717e+07,3.07926e+07,2.26544e+07,4.59124e+07
12, 1,8.65955e+07,6.17626e+07,2.36903e+07,9.40974e+06,174080,6.7762e+07,2.88149e+07,1.64336e+07,3.55819e+07
13, 2,1.00065e+08,4.99003e+07,2.47802e+07,2.09179e+07,387788,1.68988e+08,2.42867e+07,1.27574e+07,2.01478e+07
14, 2,1.23706e+08,2.58795e+07,2.63028e+07,3.61381e+07,887870,3.1423e+08,2.35935e+07,1.32676e+07,1.47359e+07
15, 2,1.45694e+08,4.95091e+06,2.90626e+07,5.84004e+07,1.50218e+06,4.36226e+08,2.5487e+07,1.53919e+07,1.41097e+07
16, 2,1.89619e+08,482419,3.28719e+07,1.29668e+08,5.1051e+06,9.42821e+08,2.86554e+07,1.94479e+07,1.49788e+07
17, 2,2.43976e+08,523336,3.96405e+07,2.7976e+08,1.41937e+07,1.58982e+09,3.19282e+07,2.6718e+07,1.60223e+07
18, 2,3.05658e+08,960834,5.87262e+07,5.1765e+08,4.51791e+07,2.41625e+09,3.65043e+07,4.03192e+07,1.76775e+07
19, 2,4.05778e+08,1.54928e+06,9.74611e+07,7.71717e+08,1.00276e+08,2.2264e+09,4.17669e+07,5.98445e+07,1.9996e+07
20, 2,5.17946e+08,1.73373e+06,1.24398e+08,8.34704e+08,1.63782e+08,1.49587e+09,4.55985e+07,7.84832e+07,2.21064e+07
21, 2,6.17615e+08,2.04822e+06,1.64969e+08,8.91049e+08,2.09535e+08,1.40395e+09,4.92192e+07,9.56529e+07,2.52657e+07
22, 2,6.79311e+08,2.29297e+06,1.99875e+08,8.00823e+08,2.30253e+08,1.11623e+09,5.31852e+07,1.11144e+08,3.08102e+07
23, 2,7.64502e+08,2.61178e+06,2.39363e+08,8.37291e+08,2.24127e+08,9.16567e+08,5.73176e+07,1.38402e+08,3.32644e+07
24, 2,9.53439e+08,2.93752e+06,5.92239e+08,2.84429e+08,4.4422e+08,4.02232e+08,6.31966e+07,2.48174e+08,4.48559e+07
25, 3,9.85788e+08,3.15771e+06,6.75579e+08,8.3995e+07,2.10094e+08,4.69596e+07,6.8138e+07,3.69374e+08,6.50132e+07
26, 3,8.31417e+08,3.02378e+06,8.45976e+08,1.20859e+07,1.73511e+07,2.41686e+07,7.14943e+07,2.3667e+08,6.44316e+07
27, 3,8.68585e+08,3.04815e+06,8.21999e+08,6.3909e+06,1.76727e+07,6.67208e+06,7.53853e+07,2.14501e+08,6.11892e+07
28, 3,6.72346e+08,3.46674e+06,8.50363e+08,7.96749e+06,1.34791e+07,7.73856e+06,7.35843e+07,2.81405e+08,8.39691e+07
29, 3,6.17622e+08,3.68107e+06,7.63274e+08,9.64077e+06,1.20484e+07,7.63514e+06,8.00503e+07,3.37731e+08,8.37689e+07
30, 3,4.23848e+08,3.7282e+06,6.95519e+08,1.13525e+07,1.68801e+06,9.3876e+06,8.41341e+07,4.35604e+08,6.8196e+07
31, 3,4.11917e+08,3.22339e+06,6.69009e+08,9.77643e+06,541972,9.97043e+06,8.23612e+07,4.45954e+08,6.59567e+07
32, 3,4.27903e+08,2.87891e+06,6.71141e+08,7.00255e+06,315005,9.77479e+06,8.58881e+07,3.8283e+08,6.56855e+07
33, 3,4.45e+08,2.29057e+06,6.30329e+08,5.15888e+06,204981,9.32053e+06,8.82612e+07,3.07973e+08,6.60632e+07
34, 3,4.5261e+08,2.60208e+06,5.8151e+08,4.0303e+06,129244,8.81939e+06,9.01614e+07,2.56831e+08,6.74855e+07
35, 3,4.92574e+08,2.659e+06,5.68139e+08,3.77221e+06,79535.8,8.3082e+06,9.62198e+07,2.26857e+08,7.17821e+07
