Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170860,268859,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62739e+08,1.10059e+09,9.09492e+07,613392,130154,513260,2.56224e+07,3.74872e+07,3.82656e+07
6, 1,1.38568e+08,7.04522e+08,6.90605e+07,824098,55802.9,874414,2.98152e+07,4.87301e+07,4.21552e+07
7, 1,9.29764e+07,5.31803e+08,4.51038e+07,1.49984e+06,46519.2,2.78893e+06,3.43886e+07,4.18201e+07,4.60482e+07
8, 1,8.02816e+07,3.77482e+08,2.58677e+07,2.14334e+06,82562.7,6.57899e+06,3.15744e+07,3.61307e+07,4.66048e+07
9, 1,7.79637e+07,1.49289e+08,2.41882e+07,2.67184e+06,102694,1.18045e+07,2.56708e+07,3.00158e+07,3.95956e+07
10, 1,8.01199e+07,1.03064e+08,2.68033e+07,2.92812e+06,122091,1.61459e+07,2.76148e+07,2.7313e+07,4.18662e+07
11, 1,8.49254e+07,8.26262e+07,3.00484e+07,3.21364e+06,120409,1.97921e+07,3.00992e+07,2.50118e+07,4.52516e+07
12, 1,8.83798e+07,6.37025e+07,2.66728e+07,8.46969e+06,228691,6.59277e+07,2.56221e+07,1.99998e+07,3.4818e+07
13, 2,1.02776e+08,4.69131e+07,2.47062e+07,1.87819e+07,463191,1.65651e+08,2.2825e+07,1.57448e+07,2.47345e+07
14, 2,1.24121e+08,4.02507e+07,2.5064e+07,2.95715e+07,651569,2.53106e+08,1.97437e+07,1.5217e+07,1.80637e+07
15, 2,1.47398e+08,4.41179e+06,2.64645e+07,6.67369e+07,1.36828e+06,6.97301e+08,2.06644e+07,1.3061e+07,1.60861e+07
16, 2,1.88421e+08,0,3.10753e+07,1.2705e+08,3.85019e+06,1.35041e+09,2.32586e+07,1.64963e+07,1.71621e+07
17, 2,2.43767e+08,0,3.76523e+07,2.12001e+08,1.2282e+07,2.05448e+09,2.59132e+07,2.13343e+07,1.88366e+07
18, 2,3.51366e+08,0,5.56099e+07,6.14464e+08,3.3913e+07,2.60304e+09,3.00236e+07,2.98131e+07,2.16677e+07
19, 2,4.58177e+08,0,1.50971e+08,1.25124e+09,9.84714e+07,2.94568e+09,3.56224e+07,4.54334e+07,2.52618e+07
20, 2,5.75005e+08,0,3.72112e+08,1.46644e+09,1.83741e+08,1.79539e+09,4.03463e+07,6.01622e+07,2.92054e+07
21, 2,6.80491e+08,0,7.40007e+08,9.39172e+08,2.33082e+08,1.02697e+09,4.48542e+07,8.12036e+07,3.43779e+07
22, 2,7.4945e+08,0,1.01611e+09,3.46602e+08,1.4952e+08,4.77327e+08,4.9568e+07,1.11757e+08,4.10529e+07
23, 2,8.51195e+08,0,1.14777e+09,2.95044e+08,5.69349e+07,2.77737e+08,5.61868e+07,1.30463e+08,4.68935e+07
24, 2,8.512e+08,0,3.64264e+08,1.22187e+07,1.22846e+07,1.03043e+07,6.42562e+07,1.35919e+08,4.71427e+07
25, 3,9.36334e+08,0,2.63141e+08,1.18807e+07,6.85944e+06,9.66004e+06,7.13324e+07,1.678e+08,5.14257e+07
26, 3,1.11058e+09,0,2.42291e+08,7.84212e+06,6.8371e+06,1.10399e+07,7.95032e+07,2.0949e+08,5.38458e+07
27, 3,1.10816e+09,0,2.3674e+08,7.82528e+06,8.72652e+06,1.17492e+07,7.75211e+07,2.75925e+08,4.89085e+07
28, 3,1.24528e+09,0,2.08145e+08,7.83742e+06,1.12714e+07,1.2637e+07,8.25637e+07,3.56719e+08,5.27112e+07
29, 3,1.1932e+09,0,2.45248e+08,7.94101e+06,1.1116e+07,8.58056e+06,8.87461e+07,4.76417e+08,5.78767e+07
30, 3,1.0221e+09,0,2.91018e+08,9.3426e+06,8.30763e+06,8.58553e+06,9.50794e+07,6.48221e+08,6.49548e+07
31, 3,7.40406e+08,0,3.38931e+08,1.08502e+07,8.25384e+06,9.31791e+06,1.04049e+08,8.781e+08,6.57342e+07
32, 3,5.66887e+08,0,3.35453e+08,9.77329e+06,5.38204e+06,7.4014e+06,9.46339e+07,1.00048e+09,5.7326e+07
33, 3,4.53883e+08,0,3.07579e+08,7.10202e+06,1.80205e+06,3.43262e+06,7.1031e+07,1.0584e+09,4.31698e+07
34, 3,4.26774e+08,0,2.69598e+08,6.00788e+06,909509,2.32734e+06,5.46676e+07,1.03424e+09,3.5428e+07
35, 3,4.36403e+08,0,2.31221e+08,5.59777e+06,576077,2.43564e+06,4.60728e+07,9.59099e+08,3.24683e+07
