Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377750,170859,269278,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.63063e+08,1.10072e+09,9.11341e+07,615397,130963,515135,2.58433e+07,3.75066e+07,3.85572e+07
6, 1,1.38933e+08,7.04848e+08,6.92738e+07,908143,54879.3,880685,3.0041e+07,4.86451e+07,4.24237e+07
7, 1,8.79929e+07,5.3639e+08,5.01776e+07,1.5481e+06,40623.4,2.84204e+06,3.44545e+07,4.70384e+07,4.67342e+07
8, 1,7.69662e+07,3.93231e+08,2.78833e+07,2.30024e+06,64619.7,6.74941e+06,3.25501e+07,3.69558e+07,4.6927e+07
9, 1,7.47028e+07,1.6304e+08,2.69579e+07,2.98389e+06,92215.4,1.21262e+07,2.69711e+07,2.75876e+07,4.09477e+07
10, 1,7.65215e+07,1.04809e+08,2.85519e+07,3.41576e+06,95429.9,1.64506e+07,2.82982e+07,2.47003e+07,4.26089e+07
11, 1,8.12451e+07,8.20952e+07,3.20082e+07,3.79232e+06,87619.4,2.01801e+07,3.08537e+07,2.273e+07,4.60416e+07
12, 1,8.8653e+07,5.23966e+07,2.87205e+07,1.00514e+07,133239,6.95407e+07,2.95056e+07,1.64061e+07,3.47324e+07
13, 2,1.0716e+08,4.67321e+07,2.69402e+07,2.19648e+07,288447,1.73609e+08,2.58791e+07,1.3015e+07,2.52787e+07
14, 2,1.33217e+08,3.95852e+07,2.80134e+07,3.87603e+07,580304,2.61241e+08,2.33446e+07,1.27322e+07,1.77286e+07
15, 2,1.48256e+08,4.21432e+07,3.04744e+07,5.96811e+07,1.21773e+06,7.14144e+08,2.39334e+07,1.46172e+07,1.67925e+07
16, 2,1.81812e+08,3.89088e+07,3.39063e+07,1.34062e+08,2.47692e+06,1.37628e+09,2.53221e+07,1.63516e+07,1.57482e+07
17, 2,2.30961e+08,2.62074e+07,4.56822e+07,2.91473e+08,8.29796e+06,2.01684e+09,2.71874e+07,1.62335e+07,1.4118e+07
18, 2,2.9061e+08,2.8662e+07,5.5234e+07,5.88803e+08,2.87801e+07,2.25425e+09,3.11027e+07,2.44526e+07,1.5324e+07
19, 2,3.8628e+08,2.19705e+07,1.65443e+08,1.41393e+09,1.15803e+08,2.67827e+09,3.54012e+07,3.84551e+07,1.70383e+07
20, 2,4.76712e+08,2.8181e+07,3.38125e+08,1.81295e+09,2.23552e+08,1.8979e+09,3.82351e+07,5.54076e+07,1.97472e+07
21, 2,5.49651e+08,2.9046e+07,4.90849e+08,1.10197e+09,2.32917e+08,1.71285e+09,4.07365e+07,7.18556e+07,2.27647e+07
22, 2,5.87485e+08,3.42187e+07,7.23453e+08,7.94589e+08,2.26424e+08,1.23415e+09,4.24587e+07,9.20932e+07,2.71054e+07
23, 2,6.50705e+08,3.33838e+07,8.40885e+08,8.11996e+08,2.21879e+08,8.67956e+08,4.50631e+07,1.1282e+08,3.08346e+07
24, 2,6.23045e+08,1.09411e+07,2.90863e+08,4.24934e+07,1.00368e+08,7.84722e+07,5.0236e+07,1.9018e+08,3.89151e+07
25, 3,5.70425e+08,8.23732e+06,3.16775e+08,2.26543e+07,2.57494e+07,3.34422e+07,5.60576e+07,1.92403e+08,4.63179e+07
26, 3,6.18486e+08,6.01156e+06,3.20921e+08,2.05559e+07,1.42024e+07,2.67402e+07,6.25153e+07,1.79902e+08,4.94283e+07
27, 3,4.76578e+08,1.1419e+07,3.20493e+08,2.06774e+07,1.26101e+07,3.0393e+07,6.89077e+07,2.32691e+08,5.50445e+07
28, 3,5.41713e+08,2.00933e+07,2.77746e+08,2.20676e+07,1.31674e+07,3.43394e+07,6.17367e+07,2.67857e+08,5.39004e+07
29, 3,5.43649e+08,1.84024e+07,2.53394e+08,2.41356e+07,1.33464e+07,4.28077e+07,6.84761e+07,3.31928e+08,5.82558e+07
30, 3,6.27538e+08,1.25421e+07,1.94544e+08,2.57245e+07,6.22112e+06,4.29153e+07,7.77083e+07,4.21057e+08,5.0512e+07
31, 3,6.13412e+08,2.12418e+07,1.96797e+08,2.48042e+07,7.42796e+06,3.38355e+07,9.04621e+07,5.04283e+08,6.02932e+07
32, 3,6.04918e+08,2.54308e+07,1.94177e+08,2.20127e+07,4.84892e+06,2.16585e+07,9.48187e+07,5.27917e+08,6.43856e+07
33, 3,5.76916e+08,2.6748e+07,1.81914e+08,1.89252e+07,2.58313e+06,1.48416e+07,9.37263e+07,5.47857e+08,6.6848e+07
34, 3,5.29077e+08,2.89345e+07,1.59024e+08,1.43637e+07,1.64464e+06,8.47629e+06,8.5153e+07,5.58369e+08,6.79061e+07
35, 3,5.16417e+08,2.6105e+07,1.43664e+08,1.23115e+07,1.25271e+06,2.99462e+06,7.02703e+07,5.85906e+08,6.56457e+07
