FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.13861e+09,1.38365e+08
0,1,10,8.20349e+08,3.33749e+08
0,10,100,1.19308e+08,1.43049e+08
0,100,1000,239464,1.08989e+08
0,1000,10000,74339.4,6.78145e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.32036e+09,1.29018e+08
2,1,10,9.73183e+08,1.93787e+08
2,10,100,1.08956e+06,1.82379e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.65244e+08,3.12263e+06
3,0.1,1,1.15257e+08,8.93496e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.66858e+07,254971
4,0.1,1,6.52844e+07,1.41262e+06
4,1,10,9.08228e+06,1.26481e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.27308e+09,726545
5,0.01,0.1,2.6951e+07,1.04396e+06
5,0.1,1,8.02154e+07,9.67655e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.71832e+07,907026
6,0.1,1,2.90209e+07,1.51525e+07
6,1,10,1.48859e+07,4.0558e+07
6,10,100,3.2003e+06,2.08959e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.51106e+08,4.0936e+07
7,1,10,1.31834e+08,1.76362e+08
7,10,100,5.5785e+07,7.16843e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.60843e+08,1.18027e+07
8,1,10,3.74989e+07,2.61307e+07
8,10,100,2.24375e+06,1.19866e+07
8,100,1000,0,0
8,1000,10000,0,0
