FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.75016e+06,1.83293e+06
0,1,10,9.27504e+07,2.73601e+08
0,10,100,4.31642e+07,1.79543e+08
0,100,1000,130484,9.56226e+07
0,1000,10000,62093.5,8.53614e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.78304e+06,2.39856e+06
2,1,10,1.6637e+07,1.54477e+08
2,10,100,1.07222e+06,4.11058e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.6743e+07,2.75689e+06
3,0.1,1,1.78786e+07,2.50274e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.31994e+06,20512.4
4,0.1,1,1.92866e+07,516900
4,1,10,1.52829e+06,471825
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.14485e+07,421149
5,0.01,0.1,2.24075e+07,484670
5,0.1,1,2.64693e+06,1.73977e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.2463e+07,1.62558e+06
6,0.1,1,8.33803e+06,6.10687e+06
6,1,10,9.89616e+06,3.28775e+07
6,10,100,7.10167e+06,3.14286e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.04202e+07,2.76664e+06
7,1,10,7.78232e+07,4.83191e+08
7,10,100,5.71062e+07,4.01768e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,61380.9,100806
8,1,10,2.85166e+07,5.67033e+07
8,10,100,1.68689e+06,1.5002e+07
8,100,1000,0,0
8,1000,10000,0,0
