FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.82474e+07,854926
0,1,10,2.12511e+08,2.58853e+08
0,10,100,7.86906e+07,1.8477e+08
0,100,1000,4.20035e+06,8.40981e+07
0,1000,10000,48717.2,7.59298e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.12997e+07,1.01861e+06
2,1,10,2.8831e+08,1.35547e+08
2,10,100,1.31697e+07,4.50757e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.14184e+08,2.50923e+06
3,0.1,1,1.39118e+08,2.35099e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,32174.8,249.173
4,0.1,1,1.44323e+07,381157
4,1,10,564299,191623
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.83395e+09,415930
5,0.01,0.1,6.76695e+07,906384
5,0.1,1,569738,518969
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.75074e+08,1.5834e+06
6,0.1,1,2.70908e+07,1.9692e+06
6,1,10,6.40563e+07,2.82012e+07
6,10,100,5.89718e+06,3.12862e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.28873e+07,1.71132e+06
7,1,10,2.85925e+08,3.917e+08
7,10,100,8.52249e+08,4.35247e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,289176,12178.7
8,1,10,5.01666e+07,5.49027e+07
8,10,100,2.16141e+06,1.40338e+07
8,100,1000,0,0
8,1000,10000,0,0
