FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.08555e+09,1.20292e+08
0,1,10,3.16884e+09,4.20212e+08
0,10,100,1.28598e+08,1.08578e+08
0,100,1000,246756,1.02627e+08
0,1000,10000,76603.4,6.49182e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.48124e+09,1.65085e+08
2,1,10,1.03262e+09,2.23155e+08
2,10,100,1.13105e+06,1.65036e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,9.70015e+07,4.16982e+06
3,0.1,1,3.20567e+08,1.36958e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.40597e+07,344836
4,0.1,1,1.11902e+08,2.68828e+06
4,1,10,9.38834e+06,7.97498e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.38176e+09,238596
5,0.01,0.1,2.90988e+07,934274
5,0.1,1,1.05436e+08,9.16517e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.68591e+07,602985
6,0.1,1,2.9873e+07,1.33433e+07
6,1,10,1.62337e+07,3.8358e+07
6,10,100,3.31719e+06,1.95492e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.97387e+08,3.47019e+07
7,1,10,1.07731e+08,6.55244e+07
7,10,100,6.96429e+07,1.08128e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.14852e+08,1.21993e+07
8,1,10,3.0116e+07,2.25583e+07
8,10,100,475100,1.18556e+07
8,100,1000,0,0
8,1000,10000,0,0
