GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,24132.2,1.2456e+06,-2.35147,0,0.5,2,0,4294967295,0,3,3,0
0,0,3464.99,406028,8787.92,3.25632e+06,-2.34468,0,0.5,2,0,4294967295,0,3,3,0
0,0,47894.7,1.45505e+06,77639.2,125582,-2.30426,0,0.5,2,0,4294967295,0,3,3,0
0,0,1630.56,25792.9,4963.02,2.02416e+06,-2.30151,0,0.5,2,0,4294967295,0,3,3,0
0,0,3261.26,64826.3,8410.14,1.63207e+06,-2.19737,0,0.5,2,0,4294967295,0,3,3,0
0,0,7614.41,162643,16486.4,820035,-2.17287,0,0.5,2,0,4294967295,0,3,3,0
0,0,3.84582,60.0878,60.0878,2859.83,-2.53087,0,0.5,2,0,2,1,3,3,0
0,0,8.40157,234.925,172.146,199107,-2.2328,0,0.5,2,0,4294967295,0,3,3,0
0,0,1664.14,49978.1,5039.62,2.00905e+06,-2.26888,0,0.5,2,0,4294967295,0,3,3,0
0,0,82891.9,2.89863e+06,125864,21937.5,-2.40027,0,0.5,2,0,4294967295,0,3,3,0
0,0,58.3504,1352.97,496.724,1.33202e+08,-2.32502,0,0.5,2,0,4294967295,0,3,3,0
0,0,617.181,18975.5,2397.02,2.88929e+07,-2.10968,0,0.5,2,0,4294967295,0,3,3,0
0,0,9751.48,294358,20171.1,587270,-2.07592,0,0.5,2,0,4294967295,0,3,3,0
0,0,138.097,2659.46,789.387,2.54043e+08,-2.39627,0,0.5,2,0,4294967295,0,3,3,0
0,0,4.24116,131.93,123.154,619470,-3.69659,0,0.5,2,0,4294967295,0,3,3,0
0,0,25.3073,436.667,289.623,9.49855e+07,-2.48758,0,0.5,2,0,4294967295,0,3,3,0
0,0,3.8185,60.3399,3.8185,48493.3,-2.53087,2,0.5,2,0,4294967295,0,0,0,0
0,1,1549.67,133550,19184.4,1.33735e+07,0.00609166,0,0.5,3.94761,0,4294967295,0,3,3,0
0,1,392.113,6891,6891,9.85165e+06,-2.35496,0,0.5,3.65067,2466.17,2,1,3,3,0
0,1,83.9217,4312.56,593.935,4.29436e+08,-2.58894,0,0.5,3.56684,0,4294967295,0,3,3,0
0,1,382.962,21263.8,8842.91,2.95766e+07,-0.00892403,0,0.5,3.63414,0,4294967295,0,3,3,0
0,1,900.757,48710.5,15504.6,1.06659e+07,0.00447293,0,0.5,3.96862,0,4294967295,0,3,3,0
0,2,132.72,1486.88,1295.44,1.11531e+08,-2.46243,0,0.5,2.01608,0,4294967295,0,3,3,0
0,2,96.2445,1240.63,405.414,3.09413e+08,-2.20265,0,0.5,2.0071,0,4294967295,0,3,3,0
0,2,2815.68,48055,10152.6,2.38331e+06,-2.30151,0,0.5,3.47319,0,4294967295,0,3,3,0
