FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.38109e+07,655435
0,0.1,1,3.38981e+07,5.00865e+06
0,1,10,2.07121e+08,6.08008e+08
0,10,100,2.04528e+07,1.86835e+08
0,100,1000,774541,2.56827e+07
0,1000,10000,128005,1.86679e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,1.4387e+06,2.3846e+07
1,10,100,7.55217e+07,8.58597e+07
1,100,1000,5.68706e+06,2.27121e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.99647e+07,2.20831e+06
2,1,10,7.61632e+07,1.43924e+08
2,10,100,4.28251e+07,1.56788e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.50722e+10,3.07029e+07
3,0.01,0.1,5.12385e+06,177243
3,0.1,1,405025,196524
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.06193e+07,439563
4,0.1,1,153487,68626.8
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.16652e+09,7.58651e+06
5,0.01,0.1,5.60759e+06,38565.1
5,0.1,1,665422,262251
5,1,10,1.93084e+07,1.86532e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.18994e+06,56681.2
6,0.1,1,2.24346e+06,433744
6,1,10,1.06843e+08,1.91566e+08
6,10,100,7.17579e+07,2.02416e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.58741e+06,200238
7,1,10,8.01899e+07,2.22537e+08
7,10,100,8.88161e+06,1.121e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,329428,44250.4
8,0.1,1,493817,172826
8,1,10,1.53896e+08,2.60139e+08
8,10,100,9.0296e+06,1.9503e+07
8,100,1000,0,0
8,1000,10000,0,0
