FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,144088,3362.46
0,0.1,1,9.18361e+08,4.10411e+07
0,1,10,2.80471e+08,4.45325e+08
0,10,100,2.46769e+07,1.35856e+08
0,100,1000,3.01678e+06,7.07567e+07
0,1000,10000,138693,1.55769e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,7.44815e+07,4.31792e+07
1,10,100,4.33966e+06,1.19045e+08
1,100,1000,9.23608e+06,3.3733e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.84557e+06,1.85738e+06
2,1,10,2.42895e+08,2.51381e+08
2,10,100,4.81216e+07,1.3912e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.09161e+09,3.9652e+06
3,0.01,0.1,6.01136e+06,38630.3
3,0.1,1,556192,128751
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.30962e+06,51365.5
4,0.1,1,1.01779e+06,59362.9
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.2781e+09,1.17425e+06
5,0.01,0.1,230587,14743.4
5,0.1,1,904981,197821
5,1,10,3.70141e+07,2.25532e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,217088,17324.4
6,0.1,1,749895,253837
6,1,10,1.72979e+08,1.65614e+08
6,10,100,8.31975e+07,1.44814e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,2.8521,0.00702366
7,0.1,1,2.16039e+06,101048
7,1,10,9.43399e+07,1.70277e+08
7,10,100,1.13684e+07,7.36538e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,443364,26681.1
8,0.1,1,824322,166558
8,1,10,2.24321e+08,2.40386e+08
8,10,100,9.8044e+06,1.48019e+07
8,100,1000,0,0
8,1000,10000,0,0
