FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.52855e+07,243000
0,0.1,1,1.72436e+08,7.85636e+06
0,1,10,2.56631e+08,5.72167e+08
0,10,100,2.18415e+07,1.55464e+08
0,100,1000,1.69179e+06,4.50582e+07
0,1000,10000,133309,1.71024e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,5.38719e+07,3.42787e+07
1,10,100,2.17102e+08,1.08335e+08
1,100,1000,6.41404e+06,2.66754e+08
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.07284e+07,1.82773e+06
2,1,10,1.72146e+08,2.24066e+08
2,10,100,4.55038e+07,1.50729e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.621e+10,1.03679e+07
3,0.01,0.1,5.77398e+06,92415.5
3,0.1,1,475837,165005
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.18751e+07,107482
4,0.1,1,159493,38867.5
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.33514e+09,3.14062e+06
5,0.01,0.1,5.79506e+06,15986.2
5,0.1,1,777620,231867
5,1,10,3.19458e+07,2.46449e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.36904e+06,26927.4
6,0.1,1,2.38703e+06,341057
6,1,10,1.51622e+08,1.95593e+08
6,10,100,7.88375e+07,1.74712e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.99285e+06,99948.9
7,1,10,8.52152e+07,1.86619e+08
7,10,100,1.024e+07,9.2276e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,381979,35274.2
8,0.1,1,615761,169079
8,1,10,1.93895e+08,2.58854e+08
8,10,100,9.48626e+06,1.7177e+07
8,100,1000,0,0
8,1000,10000,0,0
