Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	7	0	5
0	1	0	90	7	0	10
0	2	0	90	7	0	18
0	3	0	90	7	0	15
0	3	0	90	6	0	1
0	4	0	91	9	0	1
0	4	0	90	8	0	1
0	4	0	90	7	0	12
0	4	0	90	6	0	2
0	5	0	91	9	0	1
0	5	0	90	8	0	0
0	5	0	90	7	0	7
0	5	0	91	7	0	1
0	5	0	92	7	0	1
0	5	0	90	6	0	2
0	6	0	91	9	0	3
0	6	0	90	8	0	0
0	6	0	90	7	0	5
0	6	0	91	7	0	0
0	6	0	92	7	0	3
0	6	0	90	6	0	6
0	7	0	91	9	0	2
0	7	0	90	8	0	1
0	7	0	92	8	0	1
0	7	0	90	7	0	8
0	7	0	91	7	0	0
0	7	0	92	7	0	0
0	7	0	90	6	0	3
0	7	0	91	6	0	1
0	7	0	91	5	0	1
0	8	0	91	9	0	2
0	8	0	90	8	0	1
0	8	0	92	8	0	2
0	8	0	90	7	0	13
0	8	0	91	7	0	0
0	8	0	92	7	0	0
0	8	0	90	6	0	1
0	8	0	91	6	0	1
0	8	0	91	5	0	0
0	9	0	91	9	0	3
0	9	0	90	8	0	1
0	9	0	91	8	0	1
0	9	0	92	8	0	1
0	9	0	90	7	0	16
0	9	0	91	7	0	0
0	9	0	92	7	0	0
0	9	0	90	6	0	2
0	9	0	91	6	0	1
0	9	0	91	5	0	0
0	10	0	91	9	0	8
0	10	0	90	8	0	0
0	10	0	91	8	0	5
0	10	0	92	8	0	1
0	10	0	90	7	0	14
0	10	0	91	7	0	0
0	10	0	92	7	0	0
0	10	0	90	6	0	3
0	10	0	91	6	0	0
0	10	0	91	5	0	0
0	11	0	91	9	0	7
0	11	0	90	8	0	0
0	11	0	91	8	0	5
0	11	0	92	8	0	1
0	11	0	90	7	0	10
0	11	0	91	7	0	0
0	11	0	92	7	0	0
0	11	0	90	6	0	3
0	11	0	91	6	0	0
0	11	0	91	5	0	0
0	12	0	91	9	0	4
0	12	0	90	8	0	1
0	12	0	91	8	0	7
0	12	0	92	8	0	2
0	12	0	90	7	0	8
0	12	0	91	7	0	0
0	12	0	92	7	0	0
0	12	0	90	6	0	5
0	12	0	91	6	0	0
0	12	0	91	5	0	0
0	13	0	91	9	0	4
0	13	0	90	8	0	2
0	13	0	91	8	0	7
0	13	0	92	8	0	4
0	13	0	90	7	0	9
0	13	0	91	7	0	1
0	13	0	92	7	0	1
0	13	0	90	6	0	4
0	13	0	91	6	0	0
0	13	0	91	5	0	1
0	14	0	91	9	0	4
0	14	0	90	8	0	2
0	14	0	91	8	0	5
0	14	0	92	8	0	5
0	14	0	90	7	0	9
0	14	0	91	7	0	3
0	14	0	92	7	0	3
0	14	0	90	6	0	4
0	14	0	91	6	0	0
0	14	0	91	5	0	0
0	15	0	91	9	0	4
0	15	0	90	8	0	2
0	15	0	91	8	0	1
0	15	0	92	8	0	9
0	15	0	90	7	0	9
0	15	0	91	7	0	3
0	15	0	92	7	0	5
0	15	0	90	6	0	5
0	15	0	91	6	0	1
0	15	0	91	5	0	0
0	16	0	91	9	0	8
0	16	0	90	8	0	2
0	16	0	91	8	0	0
0	16	0	92	8	0	12
0	16	0	90	7	0	6
0	16	0	91	7	0	5
0	16	0	92	7	0	2
0	16	0	90	6	0	5
0	16	0	91	6	0	0
0	16	0	91	5	0	1
0	17	0	92	10	0	1
0	17	0	91	9	0	7
0	17	0	90	8	0	1
0	17	0	91	8	0	0
0	17	0	92	8	0	11
0	17	0	90	7	0	8
0	17	0	91	7	0	7
0	17	0	92	7	0	5
0	17	0	90	6	0	3
0	17	0	91	6	0	0
0	17	0	91	5	0	3
0	18	0	92	10	0	1
0	18	0	91	9	0	8
0	18	0	90	8	0	0
0	18	0	91	8	0	1
0	18	0	92	8	0	5
0	18	0	90	7	0	10
0	18	0	91	7	0	4
0	18	0	92	7	0	6
0	18	0	90	6	0	4
0	18	0	91	6	0	2
0	18	0	93	6	0	1
0	18	0	91	5	0	2
0	19	0	92	10	0	3
0	19	0	91	9	0	5
0	19	0	95	9	0	1
0	19	0	90	8	0	0
0	19	0	91	8	0	2
0	19	0	92	8	0	10
0	19	0	93	8	0	1
0	19	0	90	7	0	5
0	19	0	91	7	0	4
0	19	0	92	7	0	13
0	19	0	90	6	0	4
0	19	0	91	6	0	3
0	19	0	93	6	0	1
0	19	0	91	5	0	0
0	19	0	93	5	0	1
0	20	0	92	10	0	3
0	20	0	91	9	0	5
0	20	0	95	9	0	0
0	20	0	90	8	0	0
0	20	0	91	8	0	7
0	20	0	92	8	0	14
0	20	0	93	8	0	0
0	20	0	90	7	0	3
0	20	0	91	7	0	5
0	20	0	92	7	0	16
0	20	0	90	6	0	4
0	20	0	91	6	0	2
0	20	0	93	6	0	1
0	20	0	91	5	0	0
0	20	0	93	5	0	2
0	21	0	92	10	0	6
0	21	0	91	9	0	7
0	21	0	93	9	0	1
0	21	0	95	9	0	1
0	21	0	90	8	0	0
0	21	0	91	8	0	9
0	21	0	92	8	0	9
0	21	0	93	8	0	0
0	21	0	90	7	0	7
0	21	0	91	7	0	5
0	21	0	92	7	0	14
0	21	0	93	7	0	1
0	21	0	90	6	0	6
0	21	0	91	6	0	3
0	21	0	92	6	0	2
0	21	0	93	6	0	1
0	21	0	91	5	0	0
0	21	0	93	5	0	2
0	22	0	92	10	0	8
0	22	0	91	9	0	2
0	22	0	92	9	0	1
0	22	0	93	9	0	0
0	22	0	95	9	0	1
0	22	0	90	8	0	0
0	22	0	91	8	0	6
0	22	0	92	8	0	7
0	22	0	93	8	0	1
0	22	0	94	8	0	1
0	22	0	90	7	0	5
0	22	0	91	7	0	3
0	22	0	92	7	0	11
0	22	0	93	7	0	4
0	22	0	90	6	0	6
0	22	0	91	6	0	3
0	22	0	92	6	0	1
0	22	0	93	6	0	5
0	22	0	91	5	0	0
0	22	0	93	5	0	2
0	23	0	92	10	0	7
0	23	0	91	9	0	3
0	23	0	92	9	0	2
0	23	0	93	9	0	0
0	23	0	95	9	0	0
0	23	0	90	8	0	0
0	23	0	91	8	0	2
0	23	0	92	8	0	9
0	23	0	93	8	0	3
0	23	0	94	8	0	2
0	23	0	90	7	0	6
0	23	0	91	7	0	5
0	23	0	92	7	0	8
0	23	0	93	7	0	4
0	23	0	94	7	0	1
0	23	0	90	6	0	10
0	23	0	91	6	0	6
0	23	0	92	6	0	2
0	23	0	93	6	0	4
0	23	0	90	5	0	1
0	23	0	91	5	0	0
0	23	0	93	5	0	5
0	24	0	92	10	0	7
0	24	0	91	9	0	9
0	24	0	92	9	0	4
0	24	0	93	9	0	1
0	24	0	95	9	0	0
0	24	0	90	8	0	0
0	24	0	91	8	0	1
0	24	0	92	8	0	7
0	24	0	93	8	0	6
0	24	0	94	8	0	2
0	24	0	90	7	0	4
0	24	0	91	7	0	5
0	24	0	92	7	0	5
0	24	0	93	7	0	3
0	24	0	94	7	0	2
0	24	0	90	6	0	5
0	24	0	91	6	0	4
0	24	0	92	6	0	2
0	24	0	93	6	0	7
0	24	0	90	5	0	4
0	24	0	91	5	0	0
0	24	0	93	5	0	4
0	25	0	92	10	0	8
0	25	0	91	9	0	11
0	25	0	92	9	0	2
0	25	0	93	9	0	4
0	25	0	95	9	0	0
0	25	0	90	8	0	0
0	25	0	91	8	0	5
0	25	0	92	8	0	9
0	25	0	93	8	0	6
0	25	0	94	8	0	3
0	25	0	90	7	0	6
0	25	0	91	7	0	4
0	25	0	92	7	0	10
0	25	0	93	7	0	1
0	25	0	94	7	0	2
0	25	0	90	6	0	13
0	25	0	91	6	0	3
0	25	0	92	6	0	3
0	25	0	93	6	0	7
0	25	0	90	5	0	5
0	25	0	91	5	0	1
0	25	0	93	5	0	4
0	26	0	92	10	0	9
0	26	0	93	10	0	1
0	26	0	91	9	0	9
0	26	0	92	9	0	0
0	26	0	93	9	0	4
0	26	0	95	9	0	0
0	26	0	90	8	0	1
0	26	0	91	8	0	2
0	26	0	92	8	0	8
0	26	0	93	8	0	8
0	26	0	94	8	0	5
0	26	0	90	7	0	8
0	26	0	91	7	0	5
0	26	0	92	7	0	8
0	26	0	93	7	0	5
0	26	0	94	7	0	6
0	26	0	90	6	0	12
0	26	0	91	6	0	5
0	26	0	92	6	0	2
0	26	0	93	6	0	2
0	26	0	90	5	0	4
0	26	0	91	5	0	0
0	26	0	93	5	0	5
0	27	0	92	10	0	6
0	27	0	93	10	0	3
0	27	0	91	9	0	9
0	27	0	92	9	0	0
0	27	0	93	9	0	5
0	27	0	94	9	0	2
0	27	0	95	9	0	0
0	27	0	90	8	0	3
0	27	0	91	8	0	6
0	27	0	92	8	0	5
0	27	0	93	8	0	7
0	27	0	94	8	0	7
0	27	0	90	7	0	9
0	27	0	91	7	0	6
0	27	0	92	7	0	6
0	27	0	93	7	0	6
0	27	0	94	7	0	13
0	27	0	90	6	0	9
0	27	0	91	6	0	2
