Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170861,268811,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,614641,130615,513137,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38833e+08,7.04816e+08,6.92289e+07,903266,54872.3,875873,2.99461e+07,4.86526e+07,4.23112e+07
7, 1,8.77408e+07,5.36347e+08,5.01269e+07,1.52173e+06,40417.9,2.81138e+06,3.43501e+07,4.71574e+07,4.66139e+07
8, 1,7.68756e+07,3.92264e+08,2.78321e+07,2.23704e+06,64495.1,6.65124e+06,3.24617e+07,3.69591e+07,4.68093e+07
9, 1,7.46457e+07,1.61972e+08,2.69044e+07,2.87176e+06,101123,1.18997e+07,2.69163e+07,2.75369e+07,4.08541e+07
10, 1,7.63503e+07,1.04017e+08,2.85022e+07,3.25098e+06,104635,1.67746e+07,2.82451e+07,2.46755e+07,4.25163e+07
11, 1,8.10683e+07,8.11623e+07,3.19535e+07,3.60238e+06,95510.2,2.06378e+07,3.07952e+07,2.27206e+07,4.59416e+07
12, 1,8.8974e+07,5.11864e+07,2.84804e+07,9.6069e+06,157434,6.86264e+07,2.93662e+07,1.63283e+07,3.5194e+07
13, 2,1.07807e+08,4.65076e+07,2.66562e+07,2.13504e+07,351369,1.72204e+08,2.57912e+07,1.3114e+07,2.53752e+07
14, 2,1.35146e+08,4.00177e+07,2.74174e+07,3.33718e+07,670682,2.5875e+08,2.2944e+07,1.30988e+07,1.80681e+07
15, 2,1.51884e+08,4.04796e+07,2.98488e+07,7.88009e+07,1.2473e+06,6.68936e+08,2.42909e+07,1.44877e+07,1.70412e+07
16, 2,1.94658e+08,2.64454e+07,3.33473e+07,1.63921e+08,3.65844e+06,1.30527e+09,2.5562e+07,1.6562e+07,1.41837e+07
17, 2,2.38073e+08,3.37055e+07,4.18761e+07,2.81509e+08,1.16364e+07,1.9684e+09,2.85066e+07,2.2018e+07,1.44496e+07
18, 2,3.16545e+08,7.96526e+06,4.93085e+07,7.42431e+08,3.36365e+07,2.32813e+09,3.20893e+07,2.94994e+07,1.45742e+07
19, 2,4.05689e+08,1.28471e+07,1.20804e+08,1.49949e+09,1.0252e+08,2.41023e+09,3.7573e+07,4.28289e+07,1.73168e+07
20, 2,4.82805e+08,1.63827e+07,2.82161e+08,2.00036e+09,1.87287e+08,1.70685e+09,4.20682e+07,5.42456e+07,2.01716e+07
21, 2,5.1055e+08,1.67204e+07,5.46024e+08,1.78819e+09,2.6876e+08,1.29032e+09,4.59508e+07,6.28987e+07,2.36178e+07
22, 2,4.88311e+08,2.04853e+07,6.74753e+08,1.39685e+09,2.82853e+08,1.07552e+09,4.99934e+07,7.5556e+07,2.99666e+07
23, 2,4.89832e+08,2.53535e+07,8.65026e+08,1.00842e+09,1.8627e+08,1.06864e+09,5.38274e+07,1.01869e+08,3.35179e+07
24, 2,4.82758e+08,2.08043e+07,3.97401e+08,2.34074e+07,2.11858e+07,2.47039e+07,5.96866e+07,1.65152e+08,4.48272e+07
25, 3,5.08719e+08,1.30622e+07,3.9722e+08,1.45857e+07,6.71525e+06,7.67346e+06,6.78561e+07,1.8632e+08,4.94575e+07
26, 3,5.94845e+08,2.19517e+06,3.70964e+08,1.33325e+07,8.04806e+06,8.04825e+06,7.61271e+07,2.145e+08,5.4483e+07
27, 3,6.26738e+08,1.546e+06,3.45494e+08,1.07712e+07,1.07947e+07,9.62535e+06,8.17774e+07,2.74922e+08,5.68734e+07
28, 3,7.476e+08,821957,3.34109e+08,1.36252e+07,1.41452e+07,1.1821e+07,8.00217e+07,3.36987e+08,6.4228e+07
29, 3,8.48196e+08,765787,3.10016e+08,1.38222e+07,1.38992e+07,1.10846e+07,8.56487e+07,4.001e+08,6.58017e+07
30, 3,8.29071e+08,872243,3.15918e+08,1.51197e+07,1.0957e+07,1.26651e+07,8.88787e+07,5.72559e+08,7.70716e+07
31, 3,6.87789e+08,1.55365e+06,2.75128e+08,1.43612e+07,8.11442e+06,1.4585e+07,9.31908e+07,7.9188e+08,8.84707e+07
32, 3,5.45744e+08,1.94915e+06,2.25118e+08,1.15709e+07,5.49306e+06,1.08359e+07,9.02408e+07,9.6509e+08,7.79722e+07
33, 3,4.19931e+08,1.83407e+06,1.42686e+08,6.86846e+06,3.57095e+06,5.16779e+06,7.43882e+07,1.11802e+09,6.28888e+07
34, 3,3.03858e+08,2.08586e+06,6.11129e+07,4.54145e+06,2.18803e+06,2.39432e+06,5.79046e+07,1.21415e+09,4.75631e+07
35, 3,2.93251e+08,2.35159e+06,4.40608e+07,3.54454e+06,1.03703e+06,1.3763e+06,5.6518e+07,1.26339e+09,3.54033e+07
