FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.88009e+07,7.41131e+06
0,1,10,2.33232e+09,4.27197e+08
0,10,100,1.28755e+08,1.12304e+08
0,100,1000,232484,1.14883e+08
0,1000,10000,72154.8,7.04064e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,12861,545740
1,100,1000,3.05079,132.063
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.48315e+07,923292
2,1,10,4.96194e+08,4.63427e+08
2,10,100,4.03839e+06,8.12368e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.01446e+08,1.05892e+06
3,0.1,1,1.2499e+07,1.40319e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,7.08527e+06,122244
4,0.1,1,1.41399e+07,594710
4,1,10,1.17299e+07,1.85582e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.27429e+08,580238
5,0.01,0.1,4.4073e+07,422734
5,0.1,1,2.18592e+07,7.48019e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.01835e+07,317941
6,0.1,1,1.22192e+07,788493
6,1,10,5.75399e+07,5.72742e+07
6,10,100,3.29617e+06,1.96134e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.27222e+08,3.55809e+07
7,1,10,4.0548e+08,1.32852e+08
7,10,100,5.92593e+07,1.41878e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.30904e+07,4.47885e+06
8,1,10,2.54962e+07,2.45602e+07
8,10,100,2.94145e+06,1.35687e+07
8,100,1000,0,0
8,1000,10000,0,0
