FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.92757e+07,6.19068e+06
0,1,10,8.91959e+07,3.98444e+07
0,10,100,8.74321e+07,2.2941e+08
0,100,1000,5.87334e+06,8.47213e+07
0,1000,10000,42987.6,7.06041e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,152169,1.30441e+06
1,100,1000,1.99646,249.855
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.53902e+06,1.34591e+06
2,1,10,6.66349e+07,5.62822e+07
2,10,100,2.90874e+07,8.00748e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,8.46448e+08,3.54547e+06
3,0.1,1,1.38279e+08,3.29108e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.98689e+07,380805
4,0.1,1,3.55251e+06,604517
4,1,10,5.05783e+06,826171
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.63149e+10,9.77368e+06
5,0.01,0.1,1.60605e+08,1.30011e+06
5,0.1,1,1.03347e+08,3.49564e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.04311e+07,759125
6,0.1,1,6.82294e+06,1.99224e+06
6,1,10,8.82071e+07,3.62347e+07
6,10,100,4.52968e+06,2.68806e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.52122e+07,2.92954e+06
7,1,10,9.16564e+07,1.65688e+08
7,10,100,8.21488e+08,6.94977e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.31502e+06,2.79706e+06
8,1,10,1.88148e+07,4.50301e+07
8,10,100,5.51057e+06,1.52011e+07
8,100,1000,0,0
8,1000,10000,0,0
