FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.96195e+08,1.38268e+07
0,1,10,4.46828e+08,3.84138e+08
0,10,100,6.14941e+06,1.02769e+08
0,100,1000,239565,1.08448e+08
0,1000,10000,74352.2,6.75186e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,13252.7,520288
1,100,1000,3.14384,128.632
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.57134e+06,1.1273e+06
2,1,10,6.83854e+08,5.54644e+08
2,10,100,4.16877e+06,5.84479e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.58704e+08,1.03984e+06
3,0.1,1,2.58942e+07,2.03852e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.20828e+07,199447
4,0.1,1,8.27073e+07,2.64895e+06
4,1,10,1.33009e+07,1.55615e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.79065e+08,303729
5,0.01,0.1,5.77174e+07,363024
5,0.1,1,3.08848e+07,8.22995e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.94536e+07,283186
6,0.1,1,7.00542e+06,650847
6,1,10,9.79116e+07,5.7609e+07
6,10,100,2.68797e+06,1.82345e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.95603e+08,6.68998e+07
7,1,10,5.6498e+07,1.07797e+08
7,10,100,8.96961e+07,1.1251e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.07609e+07,5.77603e+06
8,1,10,2.58639e+07,2.21153e+07
8,10,100,2.00836e+06,1.26125e+07
8,100,1000,0,0
8,1000,10000,0,0
