PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y27_UO116,R1_F1_m1f1_P1_Y25_UO126,R1_F1_m1f1_P1_Y24_UO291,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5010986328125,1,P0_CV0,1,0,2,1,1,1,1,0,2,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,1,1,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y26_UO238,R1_F1_m1f1_P1_Y24_UO210,RD1_F1_m1f1_P1_Y24_UO76,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.4814453125,1,P0_CV0,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y26_UO239,R1_F1_m1f1_P1_Y24_UO210,RD1_F1_m1f1_P1_Y24_UO76,FXX,2,31.0,1,0,0.0,0,0,0,-9999.0,0.4814453125,1,P0_CV0,1,2,0,0,2,1,1,0,2,2,0,2,0,2,0,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y26_UO234,R1_F1_m1f1_P1_Y23_UO206,R1_F1_m1f1_P1_Y24_UO209,MXY,2,31.0,1,0,0.0,0,0,0,-9999.0,0.4853515625,1,P0_CV0,1,1,1,2,0,1,1,0,2,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,2,0,0,2,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y26_UO4,R1_F1_m2f2_P2_Y21_UO238,R1_F1_m1f1_P1_Y23_UO99,FXX,2,31.0,1,0,1.92,0,0,0,-9999.0,0.4765625,1,P0_CV0,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y25_UO212,R1_F1_m3f3_P3_Y22_UO3,R1_F1_m1f1_P1_Y23_UO43,MXY,3,31.0,1,0,0.0,0,0,0,-9999.0,0.4869384765625,1,P0_CV0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,2,0,1,1,2,0,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y24_UO211,R1_F1_m1f1_P1_Y20_UO61,R1_F1_m1f1_P1_Y21_UO131,MXY,4,31.0,1,0,0.0,0,0,0,-9999.0,0.47119140625,1,P0_CV0,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,1,1,1,1,0,2,0,2,2,0
1,12200.0,8000.0,R1_F1_m1f1_P1_Y27_UO71,R1_F1_m1f1_P1_Y24_UO56,R1_F1_m1f1_P1_Y23_UO199,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5186767578125,1,P1_CV0,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y27_UO72,R1_F1_m1f1_P1_Y24_UO56,R1_F1_m1f1_P1_Y23_UO199,MXY,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5186767578125,1,P1_CV0,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,2,0,2,1,1,2,0,1,1,1,1,0,2,1,1
1,12200.0,8000.0,R1_F1_m1f1_P1_Y27_UO73,R1_F1_m1f1_P1_Y24_UO56,R1_F1_m1f1_P1_Y23_UO199,FXX,1,31.0,0,0,0.0,0,0,0,-9999.0,0.5186767578125,1,P1_CV0,1,1,1,1,1,1,1,1,1,2,0,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1
