Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
53479.3,1,10000,H,Ecto,2.1297e+06
53479.3,1,10000,H,Endo,1.55674e+08
53479.3,1,100000,H,Endo,1.43306e+08
53479.3,1,1e+06,H,Endo,3.76119e+07
53479.3,1,10000,O,Endo,7.94098e+06
53479.3,1,10000,C,Ecto,8.58507e+07
53479.3,1,10000,C,Endo,3.69101e+10
11276,1,100,H,Ecto,5833.16
11276,1,1000,H,Ecto,2.4654e+08
11276,1,10000,H,Ecto,7.05945e+07
11276,1,100,H,Endo,23154
11276,1,1000,H,Endo,5.11399e+07
11276,1,100,O,Ecto,23022.2
11276,1,1000,O,Ecto,1.99879e+08
11276,1,10000,O,Ecto,1.11748e+08
11276,1,100,O,Endo,24759.8
11276,1,1000,O,Endo,5.32553e+08
11276,1,10000,O,Endo,7.25625e+07
11276,1,100,C,Ecto,48989.6
11276,1,1000,C,Ecto,4.31268e+09
48710.5,1,10000,H,Ecto,2.28136e+07
48710.5,1,10000,H,Endo,1.0071e+09
48710.5,1,100000,H,Endo,2.02802e+09
48710.5,1,1e+06,H,Endo,3.11927e+08
48710.5,1,10000,O,Endo,4.06612e+07
48710.5,1,10000,C,Ecto,1.7935e+09
48710.5,1,10000,C,Endo,1.32035e+11
53479.3,1,1000,H,Ecto,2.53835e+10
53479.3,1,10000,H,Ecto,5.41217e+10
53479.3,1,1000,H,Endo,1.89336e+10
53479.3,1,10000,H,Endo,6.21009e+10
53479.3,1,100000,H,Endo,7.80923e+07
53479.3,1,1000,O,Ecto,1.17139e+10
53479.3,1,10000,O,Ecto,4.07114e+08
53479.3,1,1000,O,Endo,6.35093e+09
53479.3,1,10000,O,Endo,6.67214e+10
53479.3,1,10000,C,Ecto,3.68819e+09
53479.3,1,10000,C,Endo,5.14358e+09
1240.63,2,10,H,Ecto,1532.51
1240.63,2,100,H,Ecto,961.659
1240.63,2,1000,H,Ecto,0.012512
1240.63,2,10,H,Endo,56.7876
1240.63,2,100,H,Endo,2281.28
1240.63,2,1000,H,Endo,5.83821
1240.63,2,10,O,Ecto,51.8299
1240.63,2,100,O,Ecto,73.7722
1240.63,2,1000,O,Ecto,2.82582
1240.63,2,100,O,Endo,4.48008
1240.63,2,10,C,Ecto,60.6821
1240.63,2,100,C,Ecto,479.492
1240.63,2,1000,C,Ecto,12.4826
48055,2,100,H,Ecto,1.0605
48055,2,1000,H,Ecto,287732
48055,2,10000,H,Ecto,182619
48055,2,100,H,Endo,9.73923
48055,2,1000,H,Endo,80218.8
48055,2,100,O,Ecto,4.98945
48055,2,1000,O,Ecto,273200
48055,2,10000,O,Ecto,346606
48055,2,100,O,Endo,8.46005
48055,2,1000,O,Endo,496333
48055,2,10000,O,Endo,27835.3
48055,2,100,C,Ecto,10.7328
